"lg" "pos1" "pos2" "dn"
8 12179477 12229465 0.010075
8 12179477 12229465 0.015068
8 12179477 12229465 0.0075
8 12379136 12431134 0.00674
8 12439681 12447106 0.007314
8 12451527 12452038 0.01036
8 12452845 12462417 0.012847
8 12452845 12462417 0.022199
8 12463843 12466855 0.057802
8 12468629 12470421 2.3e-05
8 12471986 12475464 0.05506
8 12476976 12481711 0.05045
8 12482039 12487949 0.05208
8 12482039 12487949 0.048711
8 12491787 12515319 0.023075
8 12491787 12515319 0.107304
8 12491787 12515319 0.027172
8 12491787 12515319 0.099964
8 12491787 12515319 0.024626
8 12491787 12515319 0.035485
8 12491787 12515319 0.038044
8 12491787 12515319 0.159698
8 12491787 12515319 0.023544
8 12519822 12529347 0.040928
8 12519822 12529347 0.017654
8 12532302 12536890 0.067375
8 12537837 12548042 0.03282
8 12552722 12556194 0.031322
8 12558656 12569003 0.038725
8 12571930 12577857 0.104554
8 12571930 12577857 0.093364
8 12582271 12585862 0.058017
8 12586609 12588386 0.026644
8 12590614 12601034 0.029705
8 12606366 12612737 0.002726
8 12622780 12626032 0.014803
8 12622780 12626032 2.4e-05
8 12626138 12633450 1.2e-05
8 12633935 12635757 0.072129
8 12636042 12638806 0.073211
8 12640083 12660820 1.7e-05
8 12667139 12695380 0.030348
8 12743498 12756721 4e-06
8 12761712 12774504 0.030592
8 12782196 12784724 0.211255
8 12782196 12784724 0.211248
8 12787013 12820769 0.041626
8 12822398 12825221 0.09163
8 12827343 12831316 0.032394
8 12827343 12831316 0.036978
8 12833534 12837661 0.017989
8 12839505 12844262 0.021778
8 12846546 12851128 0.045015
8 12846546 12851128 0.02372
8 12857578 12864611 0.03228
8 12865975 12871586 0.114234
8 12884945 12890060 0.072717
8 12884945 12890060 0.013493
8 12897026 12910397 0.063546
8 12897026 12910397 0.0527
8 12914092 12928021 0.039182
8 12928094 12932946 2.9e-05
8 12934426 12957535 0.039132
8 12934426 12957535 0.038023
8 12974545 12981383 0.002826
8 12983218 12990504 0.027613
8 12983218 12990504 0.030527
8 12990728 12996350 0.029808
8 12990728 12996350 0.029807
8 13018635 13018883 0.012288
8 13022532 13062921 0.016076
8 13088452 13094647 0.048267
8 13088452 13094647 0.060475
8 13098906 13100128 0.016827
8 13103652 13107004 0.074362
8 13108607 13109964 0.022287
8 13108607 13109964 0.027184
8 13114567 13117231 0.013905
8 13114567 13117231 0.011917
8 13114567 13117231 0.012655
8 13114567 13117231 0.011755
8 13126242 13251999 0.169109
8 13135192 13149466 0.037241
8 13174745 13231603 0.04245
8 13247354 13252601 0.018431
8 13255573 13285202 0.024088
8 13303558 13304625 0.034795
8 13335579 13342295 0.010013
8 13347669 13362635 0.033831
8 13363920 13370379 0.010216
8 13363920 13370379 0.016548
8 13371038 13381199 0.009382
8 13371038 13381199 0.009375
8 13397200 13402356 0.004164
8 13406915 13410357 0.029563
8 13412538 13415719 0.059473
8 13412538 13415719 0.044945
8 13418892 13423838 0.016444
8 13426914 13440200 0.022972
8 13441595 13448803 0.032682
8 13455374 13459166 0.025601
8 13487084 13491514 0.033796
8 13487084 13491514 0.011125
8 13487084 13491514 0.013369
8 13491873 13497931 0.067272
8 13491873 13497931 0.058111
8 13499791 13512424 0.015323
8 13518062 13531647 0.019448
8 13567772 13591299 0.02613
8 13598498 13605960 0.006979
8 13614287 13635116 0.030241
8 13638656 13662955 0.104227
8 13695203 13733832 0.019551
8 13758385 13763961 0.036472
8 13758385 13763961 0.036594
8 13765907 13784759 0.002173
8 13765907 13784759 0.011502
8 13765907 13784759 0.027918
8 13788592 13811533 0.025927
8 13788592 13811533 0.025881
8 13788592 13811533 0.026593
8 13817456 13821297 0.008645
8 13822767 13826659 0.018925
8 13822767 13826659 0.018909
8 13828647 13846327 0.03512
8 13854280 13863241 0.031812
8 13865467 13872523 0.005429
8 13877521 13879601 0.137126
8 13877521 13879601 0.139043
8 13888734 13937931 0.018981
8 13948367 13950370 0.029836
8 13997640 14027578 0.004456
8 14210524 14216449 0.005544
8 14243555 14258303 0.010711
8 14277462 14279664 0.080079
8 14282863 14288009 0.05568
8 14282863 14288009 0.045132
8 14292465 14293697 0.028529
8 14298043 14301088 0.078392
8 14302056 14303400 0.035124
8 14314442 14321938 0.016373
8 14325303 14328403 0.043576
8 14336195 14339520 0.006485
8 14346628 14347082 3.3e-05
8 14348056 14365334 0.004042
8 14348056 14365334 0.004015
8 14378137 14396802 0.053037
8 14378137 14396802 0.053514
8 14398076 14401971 0.06867
8 14398076 14401971 0.049901
8 14405764 14412687 0.038805
8 14405764 14412687 0.038621
8 14405764 14412687 0.039633
8 14421114 14427943 0.008953
8 14436962 14438823 0.076909
8 14441325 14443294 0
8 14441325 14443294 2.4e-05
8 14444287 14449733 0.035808
8 14444287 14449733 0.041524
8 14453499 14470317 0.011459
8 14453499 14470317 0.01626
8 14473656 14481488 0.002014
8 14537972 14553123 0.005472
8 14537972 14553123 0.005609
8 14537972 14553123 0.014596
8 14614788 14656929 0.008395
8 14661245 14681826 0.014557
8 14703805 14706523 0.023718
8 14742945 14743748 0.01543
8 14774013 14783080 6e-05
8 14785692 14795435 0.023894
8 14798904 14800255 0.00828
8 14800817 14802233 3e-05
8 14808360 14833636 0.01779
8 14836458 14839125 0.086594
8 14839598 14843722 0.093029
8 14857206 14858312 0.023572
8 14929693 14973218 0.052663
8 14990067 14994404 0.032495
8 14995567 15001000 0.067574
8 15001049 15009913 0.067575
8 15017936 15018938 0.010822
8 15021467 15028887 0.140401
8 15021467 15028887 0.128208
8 15021467 15028887 0.143898
8 15021467 15028887 0.150264
8 15033437 15041414 0.016885
8 15043273 15065072 9e-06
8 15043273 15065072 0.013187
8 15043273 15065072 0.01472
8 15070643 15090855 0.086616
8 15070643 15090855 0.003506
8 15092507 15103135 0.03649
8 15092507 15103135 0.045365
8 15092507 15103135 0.045203
8 15115220 15116795 0.121232
8 15118216 15127957 0.069796
8 15134818 15142821 0.038119
8 15134818 15142821 0.037758
8 15158424 15165942 0.039452
8 15158424 15165942 1.9e-05
8 15173417 15175853 0.030423
8 15177443 15184869 0.041241
8 15229027 15231282 0.022106
8 15233621 15236085 1.4e-05
8 15233621 15236085 0.008101
8 15240235 15249036 0.045064
8 15240235 15249036 0.040881
8 15255531 15257654 0.002929
8 15255531 15257654 2.1e-05
8 15257956 15261294 0.00618
8 15257956 15261294 0.007192
8 15262836 15264934 0.069523
8 15262836 15264934 0.069699
8 15272974 15285593 0.042571
8 15298200 15312079 0.050124
8 15298200 15312079 0.05295
8 15315799 15320373 0.018296
8 15315799 15320373 1.7e-05
8 15337022 15350430 0.023434
8 15351654 15359280 0.039736
8 15351654 15359280 0.033679
8 15351654 15359280 0.031253
8 15361113 15374658 0.016194
8 15377962 15379810 0.238451
8 15408214 15437892 0.025094
8 15446964 15451023 0.081278
8 15451343 15454144 0.053188
8 15456000 15459809 0.010908
8 15462946 15470290 0.019947
8 15462946 15470290 0.019948
8 15473521 15477139 0.060726
8 15501128 15549393 0.015343
8 15501128 15549393 0.012809
8 15606315 15614882 0.043972
8 15616208 15619143 0.034364
8 15624530 15629529 0.013559
8 15635360 15643570 0.026116
8 15658737 15672496 0.03183
8 15679549 15689855 0.06881
8 15701404 15709972 0.026774
8 15711233 15714979 0.101963
8 15717066 15719792 0.017992
8 15749226 15764692 0.035191
8 15767138 15771934 0.030615
8 15775762 15777894 0.010887
8 15781160 15782881 6.7e-05
8 15785148 15790990 0.032549
8 15823695 15832005 0.037929
8 15865171 15925667 0.002412
8 15865171 15925667 0.002574
8 15929330 15934670 0.042986
8 15935644 15958396 0.057578
8 15935644 15958396 0.045835
8 15968286 15976850 0.025889
8 15984915 15987591 0.107089
8 15988072 15989312 0.101852
8 15990175 15995021 0.011515
8 15997577 15998999 0.129506
8 16002029 16003758 0.075728
8 16041766 16043610 0.020124
8 16064667 16078332 0.055541
8 16085794 16101368 0.015785
8 16085794 16101368 1.1e-05
8 16131213 16138405 0.015633
8 16142618 16148605 0.007718
8 16159575 16163464 0.033343
8 16185136 16201383 0.033039
8 16185136 16201383 0.028651
8 16207511 16213715 0.012032
8 16207511 16213715 5.8e-05
8 16214608 16225148 0.075029
8 16260454 16263351 0.052391
8 16264982 16271033 0.00397
8 16288935 16289999 0.033801
8 16297685 16302922 0.079225
8 16435635 16462620 0.014413
8 16469522 16475075 0.035888
8 16504804 16509051 0.074591
8 16504804 16509051 3.2e-05
8 16513656 16516329 0.004189
8 16513656 16516329 0.004452
8 16517933 16521860 0.068238
8 16566477 16595023 0.053525
8 16600100 16624235 0.020879
8 16626388 16635545 0.045694
8 16626388 16635545 0.081628
8 16626388 16635545 0.084946
8 16637702 16642592 0.016768
8 16637702 16642592 0.019627
8 16649364 16651755 0.042709
8 16673599 16684650 0.023361
8 16685251 16688857 0.004314
8 16685251 16688857 0.052457
8 16707525 16717868 0.027712
8 16791755 16793106 2.8e-05
8 16813303 16815490 0.062775
8 16820744 16827630 0.04096
8 16839261 16849109 0.024617
8 16865934 16881768 0.046376
8 16884700 16891515 5e-06
8 16892268 16895466 0.024493
8 16932446 16936340 0.029249
8 16941313 16945055 0.032328
8 16952111 16954792 0.050151
8 16954214 16957538 0.049616
8 16954214 16957538 0.016417
8 16958158 16959483 0.025597
8 16960039 16961679 0.075277
8 17012920 17074902 0.024994
8 17012920 17074902 0.024256
8 17085179 17090272 4.8e-05
8 17085179 17090272 5.2e-05
8 17096123 17103943 0.048908
8 17096123 17103943 0.056484
8 17135817 17148667 0.019458
8 17153412 17167582 0.037195
8 17169831 17179602 0.021851
8 17181394 17185135 0.008227
8 17206369 17210137 0.051828
8 17223437 17238717 2.8e-05
8 17242910 17245367 1.4e-05
8 17248026 17251604 0.036282
8 17255045 17260675 0.017753
8 17255045 17260675 0.020962
8 17282457 17286915 0.020676
8 17295484 17311970 0.037163
8 17316493 17339892 0.006476
8 17347118 17351856 7e-06
8 17354427 17359925 0.010734
8 17354427 17359925 3.7e-05
8 17362145 17366859 0.026151
8 17371410 17373341 0.141086
8 17379998 17386799 0.118909
8 17379998 17386799 0.146502
8 17391353 17396624 0.061914
8 17395611 17400555 0.038176
8 17395611 17400555 0.04158
8 17400511 17403276 0.047412
8 17404861 17409667 0.010497
8 17404861 17409667 0.0468
8 17410537 17414374 0.039357
8 17416110 17425446 0.032084
8 17428171 17433402 0.115343
8 17428171 17433402 0.098056
8 17438399 17443824 0.002577
8 17443903 17450759 0.00681
8 17456886 17459393 0.015693
8 17462589 17464437 0.021645
8 17468885 17472470 0.018618
8 17473831 17479713 0.082976
8 17484815 17491902 0.035655
8 17545859 17553567 0.061403
8 17563883 17574811 0.008134
8 17563883 17574811 0.008221
8 17576048 17577132 0.032726
8 17587367 17588960 5e-06
8 17587367 17588960 0.035135
8 17661358 17672599 0.021351
8 17679353 17685427 0.048089
8 17689313 17692898 0.02814
8 17702912 17707872 5.7e-05
8 17707434 17717807 0.066426
8 17707434 17717807 0.05233
8 17718520 17721151 0.093315
8 17722171 17726372 0.067449
8 17727495 17746199 0.041643
8 17727495 17746199 0.042134
8 17753698 17760795 0.016203
8 17753698 17760795 0.016169
8 17762827 17768426 0.036463
8 17774434 17794092 0.030898
8 17806141 17821136 0.01819
8 17806141 17821136 0.01919
8 17825606 17837021 0.007052
8 17843764 17864043 5.7e-05
8 17945332 17947437 0.070822
8 17948616 17952518 0.025742
8 17948616 17952518 0.021983
8 17952511 17972559 0.011113
8 17952511 17972559 0.009766
8 17973600 17980827 0.031512
8 17981544 17986425 0.020893
8 17986490 17999166 0.033034
8 18001999 18006009 0.062606
8 18010071 18014089 0.037569
8 18017523 18022035 0.038952
8 18022859 18026118 0.058763
8 18026356 18029302 0.049255
8 18033544 18037929 0.049
8 18033544 18037929 0.041741
8 18033544 18037929 0.044043
8 18039839 18045142 0.0264
8 18039839 18045142 0.022599
8 18047641 18053061 6e-06
8 18055602 18058537 1.9e-05
8 18062542 18064434 0.063095
8 18065763 18067309 0.053459
8 18074741 18084731 0.010904
8 18136393 18144327 3.3e-05
8 18160785 18167767 7.2e-05
8 18160785 18167767 0.039268
8 18201928 18205258 0.048778
8 18207815 18218851 6e-05
8 18207815 18218851 5.9e-05
8 18219971 18222707 0.076575
8 18225253 18245355 0.077721
8 18246706 18247395 0.126106
8 18251919 18252572 6.4e-05
8 18263035 18273876 0.040293
8 18278428 18287904 0.043034
8 18300659 18306461 0.047993
8 18308693 18321323 0.030424
8 18308693 18321323 0.030286
8 18325642 18354551 0.053324
8 18357770 18360435 0.09528
8 18362418 18385810 2.3e-05
8 18404788 18411592 0.01807
8 18412412 18422788 0.046428
8 18424445 18428295 4.2e-05
8 18424445 18428295 0.030004
8 18429684 18431488 0.033046
8 18433623 18438048 0.012774
8 18480858 18484496 0.008508
8 18480858 18484496 0.007466
8 18495801 18498702 0.022722
8 18499533 18504472 0.132711
8 18499533 18504472 4.8e-05
8 18513700 18517139 0.004478
8 18528270 18530006 0.024397
8 18532153 18583449 0.083027
8 18598852 18618924 2e-05
8 18598852 18618924 9e-06
8 18598852 18618924 0.029091
8 18663617 18664474 0.023245
8 18671404 18683235 0.074783
8 18671404 18683235 0.058325
8 18737907 18752249 0.075756
8 18753434 18756121 0.000103
8 18757229 18761036 0.006059
8 18778136 18785069 0.012097
8 18778136 18785069 0.015168
8 18785761 18791670 0.077431
8 18793690 18794985 0.086183
8 18806470 18808494 0.083836
8 18809012 18814195 0.087726
8 18815824 18817282 0.035912
8 18820012 18821231 0.014111
8 18848370 18849326 0.111422
8 18852931 18860984 0.018933
8 18941078 18945414 0.036076
8 18952604 18960840 0.100394
8 18962526 18973307 0.024693
8 18987801 18997867 0.081125
8 19000092 19006186 0.04267
8 19000092 19006186 0.048062
8 19010290 19014567 0.064206
8 19018011 19024558 0.063731
8 19018011 19024558 1.8e-05
8 19025182 19038260 0.053546
8 19043930 19052604 0.000122
8 19058633 19063046 0.003549
8 19058633 19063046 0.030027
8 19058633 19063046 0.03335
8 19065191 19079663 1.6e-05
8 19098864 19105602 0.00864
8 19106719 19119924 0.073838
8 19106719 19119924 0.003455
8 19106719 19119924 0.032304
8 19120426 19129140 6.4e-05
8 19120426 19129140 0.060247
8 19137824 19155314 0.014818
8 19168772 19169982 2.2e-05
8 19196635 19207029 0.089841
8 19206216 19212135 0.026297
8 19206216 19212135 1.1e-05
8 19212214 19214006 0.059213
8 19217455 19249928 0.033686
8 19230980 19244121 0.04368
8 19230980 19244121 0.039309
8 19252898 19256784 0.023374
8 19282981 19283859 4e-05
8 19306662 19310998 0.045623
8 19306662 19310998 0.052344
8 19311253 19315358 2.1e-05
8 19311253 19315358 0.042384
8 19316073 19320247 3.3e-05
8 19322257 19332604 0.161662
8 19322257 19332604 0.111473
8 19322257 19332604 0.19727
8 19354880 19355443 0.121201
8 19356637 19358156 0.0253
8 19356637 19358156 0.02567
8 19358307 19362286 0.063575
9 52259 55588 0.02139
9 58074 64320 0.059243
9 65755 68738 0.007693
9 65755 68738 0.002751
9 68205 77351 0.033132
9 68205 77351 0.036001
9 71292 73354 0.089346
9 218653 247168 0.041601
9 263920 268621 0.03953
9 393143 428068 0.032496
9 432073 452261 0.039184
9 455095 469759 0.030033
9 470197 477017 0.029675
9 489361 499374 0.023927
9 503930 512558 0.078691
9 520753 527210 0.031165
9 536211 537286 0.06182
9 542388 546177 0.008516
9 547699 550059 0.077114
9 547699 550059 0.082141
9 554976 560315 0.050697
9 563662 564789 0.047452
9 569167 573607 5.1e-05
9 593740 621162 0.02001
9 593740 621162 0
9 635904 639195 0.007963
9 639475 643927 0.019604
9 639475 643927 0.015964
9 656055 705848 0.032015
9 755769 760220 0.013713
9 755769 760220 0.014096
9 768800 773322 0.088182
9 791090 795086 0.06964
9 796920 800685 0.01886
9 801818 803274 0.04733
9 803550 808430 0.107872
9 808734 811598 0.250329
9 825828 828594 0.021821
9 839980 842646 0.032489
9 845697 847803 0.030064
9 879508 902472 0.016133
9 906876 912927 0.026545
9 915430 928688 0.001856
9 1209882 1240824 0.024896
9 1251844 1260237 3e-06
9 1263151 1268311 0.037743
9 1271760 1276097 0.009119
9 1278455 1285735 3.4e-05
9 1286470 1290326 0.052178
9 1286470 1290326 0.047595
9 1302126 1334315 0.012303
9 1302126 1334315 0.148436
9 1334639 1357056 5.1e-05
9 1362937 1373972 2.4e-05
9 1362937 1373972 2e-05
9 1402657 1406963 0.034239
9 1407504 1410582 0.120481
9 1412198 1414872 0.075944
9 1416677 1419531 0.013522
9 1420988 1427742 0.043011
9 1429086 1441309 2.6e-05
9 1429086 1441309 0.045026
9 1443105 1450928 0.035338
9 1455834 1458125 0.116026
9 1462605 1468408 0.05957
9 1482606 1520122 0.007854
9 1482606 1520122 0.02819
9 1552137 1565873 0.086304
9 1568153 1574343 0.041493
9 1575823 1609579 0.065198
9 1575823 1609579 0.034977
9 1630089 1633211 0.054155
9 1637586 1643693 0.010873
9 1664510 1683988 0.014574
9 1688881 1699675 0.037822
9 1700297 1709252 0.054725
9 1712684 1715560 0.002995
9 1712684 1715560 2e-06
9 1716053 1722416 0.028031
9 1716053 1722416 0.029311
9 1722509 1726582 0.007037
9 1727781 1728716 0.104713
9 1738820 1741663 5e-06
9 1744946 1762062 0.016043
9 1744946 1762062 0.015198
9 1776454 1777041 0.048125
9 1782128 1785348 0.03589
9 1789096 1790319 0.059768
9 1793036 1794193 0.039784
9 1803770 1827074 0.029182
9 1906694 1912579 0.068544
9 1920586 1922029 0.234813
9 1923297 1930876 0.049395
9 1949832 1951342 0.008818
9 1972950 1987269 0.039439
9 1998743 2003772 0.120005
9 2037945 2043113 0.026287
9 2037945 2043113 0.02734
9 2050357 2051413 0.006041
9 2052829 2053744 0.000118
9 2085577 2098378 1.4e-05
9 2085577 2098378 0.039788
9 2114370 2120257 0.000131
9 2123728 2126260 5.7e-05
9 2129533 2140715 0.021982
9 2157652 2159226 0.052404
9 2165991 2179222 0.025177
9 2165991 2179222 3.6e-05
9 2205386 2210742 0.080337
9 2210891 2216616 0.000109
9 2219901 2224803 0.024075
9 2219901 2224803 0.047343
9 2261568 2267495 0.105601
9 2277784 2290095 0.032417
9 2277784 2290095 0.026955
9 2311532 2319639 0.049941
9 2327057 2339020 0.111018
9 2340309 2355379 0.019489
9 2356212 2360664 0.056567
9 2356212 2360664 0.041308
9 2362447 2413150 0.005912
9 2362447 2413150 0.025046
9 2422667 2444091 0.015956
9 2703740 2719806 0.044613
9 2703740 2719806 0.032165
9 2779568 2790220 0.043453
9 2779568 2790220 0.021487
9 3021294 3027525 0
9 3038147 3051468 0.010451
9 3038147 3051468 0.016557
9 3084480 3094665 0.041367
9 3084480 3094665 0.042254
9 3101289 3118302 0.013509
9 3127102 3143261 0.024052
9 3127102 3143261 0.021907
9 3150768 3161520 1.3e-05
9 3164584 3170475 0.020966
9 3164584 3170475 0.020356
9 3171910 3178198 0.015967
9 3184627 3193388 0.051388
9 3197218 3202550 0.100096
9 3210036 3214271 0.078293
9 3216048 3224554 6.5e-05
9 3235566 3237671 0.057004
9 3277756 3293864 0.036732
9 3773379 3928846 0.011287
9 3938390 3946315 0.036037
9 3938390 3946315 0.028905
9 3955516 3964420 0.040721
9 4023862 4031893 0.018197
9 4050004 4056060 0.017963
9 4055585 4075322 0.023347
9 4075790 4078283 0.020535
9 4075790 4078283 0.017951
9 4083020 4090185 0.055236
9 4083020 4090185 0.056135
9 4083020 4090185 0.074506
9 4094026 4108719 0.041227
9 4112207 4117029 0.057361
9 4125132 4133669 0.006324
9 4125132 4133669 0.006193
9 4125132 4133669 0.006326
9 4136068 4151128 0.016515
9 4156400 4157903 0.062547
9 4159111 4175950 0.06622
9 4204946 4218828 0.033541
9 4220962 4228423 0.045595
9 4220962 4228423 0.044005
9 4229440 4231950 0.035744
9 4244967 4277506 0.018543
9 4244967 4277506 0.073848
9 4284190 4299598 0.040566
9 4324010 4328331 0.036658
9 4337523 4372294 0.050496
9 4392141 4394530 0.02472
9 4423617 4442232 0.008689
9 4444494 4451523 0.079734
9 4454765 4459206 0.041326
9 4463408 4467507 0.031217
9 4476469 4478563 0.025439
9 4485775 4506442 0.050023
9 4485775 4506442 0.049942
9 4511781 4527354 0.011194
9 4541544 4550804 0.068815
9 4551089 4560779 0.011433
9 4551089 4560779 0.053084
9 4564183 4575611 0.038444
9 4576314 4578376 0.006059
9 4578551 4581783 0.014796
9 4587599 4591165 0.004308
9 4594592 4597964 3e-06
9 4599305 4603502 0.033728
9 4599305 4603502 0.033249
9 4607221 4610612 0.08528
9 4611574 4617816 0.099445
9 4618659 4622582 0.078676
9 4624437 4630228 0.056458
9 4632810 4635251 0.005291
9 4636527 4665245 0.03423
9 4708601 4764426 0.03461
9 4788561 4791222 0.008388
9 4792552 4798269 0.026589
9 4801025 4805201 0.003642
9 4801025 4805201 0.005062
9 4801025 4805201 0.001482
9 4807251 4812050 0.02466
9 4813916 4818171 0.017372
9 4823817 4837965 0.021127
9 4841161 4851298 0.025701
9 4852741 4874111 0.028256
9 4852741 4874111 0.017811
9 4859254 4872299 0.019609
9 4874660 4879492 0.019474
9 4881006 4884216 0.197915
9 4881006 4884216 0.038733
9 4885702 4887717 0.06012
9 4892313 4997985 0.047289
9 5098704 5108431 0.009567
9 5098704 5108431 0.009785
9 5114465 5124690 0.045777
9 5125901 5129003 0.062756
9 5136947 5143052 0.004799
9 5143462 5147683 0.119892
9 5149176 5152194 0.037211
9 5159558 5164035 0.054357
9 5172906 5182234 0.057906
9 5182247 5184462 1.1e-05
9 5189765 5211443 0.054281
9 5213950 5217498 0.074216
9 5224079 5239089 0.014174
9 5244588 5248665 0.022489
9 5255712 5257236 0.011675
9 5279113 5303901 0.028268
9 5308340 5311911 0.025396
9 5308340 5311911 0.025594
9 5312098 5316390 0.053009
9 5319576 5323725 0.082618
9 5319576 5323725 0.075694
9 5354468 5363144 0.043841
9 5364846 5375967 0.024585
9 5387000 5393827 0.078087
9 5404901 5414807 0.030985
9 5404901 5414807 0.032539
9 5418267 5430482 0.073669
9 5418267 5430482 0.044967
9 5435213 5437268 0.053547
9 5440989 5442605 0.013171
9 5456262 5476760 0.068905
9 5478455 5482750 0.018391
9 5484650 5487425 0.007911
9 5490922 5493205 0.050509
9 5501235 5507297 3.1e-05
9 5501235 5507297 0.051626
9 5501235 5507297 0.05237
9 5510579 5528882 0.031974
9 5558990 5568796 0.026859
9 5558990 5568796 0.020378
9 5620459 5621657 0.020402
9 5649105 5707283 0.008981
9 5862469 5870022 0.068542
9 5862469 5870022 0.068693
9 5871663 5875621 0.020192
9 5871663 5875621 0.083091
9 5871663 5875621 0.057962
9 5876362 5892235 0.051256
9 5894096 5896405 4.3e-05
9 5899969 5904360 0.020733
9 5907915 5911257 0.065589
9 5922022 5929117 0.015698
9 5933346 5960342 0.002932
9 5968076 5979255 0.001729
9 5980256 5984968 0.020402
9 5987395 5992560 0.011486
9 5996091 5997429 0.032781
9 5998065 6003336 0.04077
9 5998065 6003336 0.034454
9 5998065 6003336 0.048607
9 6003917 6005259 0.028291
9 6008340 6014324 0.018752
9 6017779 6033654 0.032267
9 6047087 6054036 0.017756
9 6047087 6054036 0.064785
9 6047087 6054036 0.063627
9 6056674 6061119 0.06994
9 6068561 6084066 0.033684
9 6086078 6093897 0.099333
9 6086078 6093897 0.098206
9 6106061 6116334 0.047609
9 6117925 6119522 0.075207
9 6286846 6287996 0.032877
9 6289397 6298610 0.037061
9 6301886 6309060 1.9e-05
9 6328134 6335077 0.070995
9 6328134 6335077 0.053348
9 6328134 6335077 0.1114
9 6335797 6338984 0.005617
9 6342854 6488704 0.015007
9 6432286 6433365 0.004321
9 6495658 6519266 0.036216
9 6495658 6519266 0.042957
9 6554597 6604648 0.009951
9 6554597 6604648 0.008663
9 6554597 6604648 0.009956
9 6611973 6651354 0.05153
9 6652763 6660707 0.03985
9 6661737 6664884 0.040868
9 6671383 6677679 0.066694
9 6745083 6797187 0.008444
9 6844580 6846064 0.005504
9 6876853 6913360 0.021858
9 6931017 6938121 0.024038
9 6940857 6945702 0.008553
9 6984162 7010621 0.024022
9 7060198 7084811 0.023275
9 7086076 7093486 0.013311
9 7095600 7101657 0.021702
9 7131393 7145303 0.011405
9 7204599 7294154 0.027053
9 7204599 7294154 0.022872
9 7296176 7299702 0.137804
9 7300668 7304659 0.030599
9 7305775 7314266 0.062256
9 7320150 7333798 0.015949
9 7336539 7339192 0.059354
9 7339426 7343930 0.043229
9 7339426 7343930 0.041788
9 7361806 7366999 0
9 7367814 7404164 0.0285
9 7406922 7418710 0.02974
9 7420833 7425104 0.048568
9 7420833 7425104 0.037783
9 7420833 7425104 0.047532
9 7428208 7436978 0.053375
9 7428208 7436978 0.066544
9 7437117 7444710 0.032852
9 7437117 7444710 0.032688
9 7448724 7452631 0.035078
9 7448724 7452631 0.035607
9 7458374 7472223 0.027682
9 7458374 7472223 0.023816
9 7458374 7472223 3.5e-05
9 7484185 7497775 0.016694
9 7502781 7507479 0.012505
9 7510635 7512234 0.0506
9 7513185 7517332 0.026469
9 7524289 7526011 0.105347
9 7527860 7528867 0.040615
9 7548693 7573278 1.4e-05
9 7593921 7640921 0.055791
9 7760141 7796289 0.019344
9 7886771 7891530 0.037908
9 7894305 7897888 0.091908
9 7900474 7904775 0.061605
9 7906387 7913132 0.031908
9 7914173 7917585 0.021931
9 7917891 7920850 0.034508
9 7922402 7933397 0.067225
9 7976325 8005323 0.015178
9 8015408 8022401 0.009569
9 8015408 8022401 0.051764
9 8015408 8022401 0.049744
9 8015408 8022401 0.04777
9 8023546 8032031 0.025973
9 8023546 8032031 0.030773
9 8032620 8045483 0.004291
9 8067278 8077164 0.042582
9 8097537 8108393 0.034172
9 8108747 8137953 0.021171
9 8108747 8137953 0.020961
9 8142636 8174362 0.031327
9 8142636 8174362 0.029657
9 8178004 8212736 0.05675
9 8178004 8212736 0.053878
9 8213256 8216774 0.025789
9 8213256 8216774 0.025875
9 8216879 8222294 0.025284
9 8222418 8227145 0.103778
9 8230121 8236567 0.024984
9 8230121 8236567 0.024955
9 8237189 8240605 0.040201
9 8278954 8280599 3e-06
9 8352146 8354415 0.094191
9 8355148 8365100 0.011975
9 8355148 8365100 0.005964
9 8366399 8370172 0.051124
9 8370430 8372040 0.067214
9 8370430 8372040 0.06847
9 8373742 8379370 0.033031
9 8384556 8400694 0.016217
9 8384556 8400694 0.00896
9 8421295 8423614 0.008324
9 8429404 8439450 0.024001
9 8442083 8445815 0.02659
9 8455613 8456757 4e-05
9 8481446 8501946 0.012555
9 8508225 8518163 0.021899
9 8508225 8518163 0.019743
9 8538297 8543787 0.006053
9 8547800 8549726 0.068295
9 8550155 8556006 0.051643
9 8550155 8556006 0.043157
9 8556772 8559210 0.037925
9 8560149 8564640 0.089633
9 8560149 8564640 0.087912
9 8560149 8564640 0.085608
9 8567630 8572176 0.016261
9 8573745 8574831 0.163624
9 8576470 8580116 0.073334
9 8582121 8588508 0.043771
9 8582121 8588508 0.041025
9 8599866 8601626 0.020549
9 8618049 8621237 0.02585
9 8618049 8621237 0.02888
9 8618049 8621237 0.030283
9 8618049 8621237 0.461295
9 8620525 8625406 0.235568
9 8627148 8631536 0.034877
9 8627148 8631536 0.041594
9 8635553 8641486 0.044839
9 8635553 8641486 0.040112
9 8643259 8654449 0.005685
9 8657727 8659336 0.04014
9 8669923 8674164 0.008305
9 8669923 8674164 0.012432
9 8678717 8682685 0.065077
9 8696819 8700444 0.044525
9 8701452 8709178 0.079669
9 8701452 8709178 0.075312
9 8709435 8716500 0.007756
9 8717042 8718662 0.09933
9 8721154 8724064 0.027144
9 8726948 8730779 0.042309
9 8726948 8730779 0.043255
9 8748508 8759696 0.001252
9 8764535 8768557 0.013785
9 8771991 8778241 0.00656
9 8779606 8783209 0.0038
