"lg" "pos1" "pos2" "utr5"
11 "NA" "NA" TRUE
3 "384052" "384095" TRUE
20 "NA" "NA" TRUE
8 "16508911" "16508969" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "14763666" "14763751" TRUE
12 "NA" "NA" TRUE
19 "16652222" "16652503" TRUE
20 "14867921" "14867941" TRUE
13 "NA" "NA" TRUE
11 "12567980" "12567994" TRUE
3 "392246" "392374" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
19 "16666627" "16666655" TRUE
3 "NA" "NA" TRUE
8 "16516301" "16516329" TRUE
13 "15330789" "15330842" TRUE
1 "16598739" "16598781" TRUE
20 "14876318" "14876441" TRUE
15 "14131507" "14131916" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
15 "14145300" "14145409" TRUE
11 "NA" "NA" TRUE
18 "14769361" "14769502" TRUE
20 "14888175" "14888298" TRUE
15 "14171212" "14171220" TRUE
13 "15346114" "15346197" TRUE
1 "16630484" "16630506" TRUE
13 "15357746" "15357764" TRUE
3 "426208" "426292" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
18 "14817193" "14817219" TRUE
18 "14817750" "14818114" TRUE
8 "NA" "NA" TRUE
19 "16675995" "16676050" TRUE
15 "14173000" "14173081" TRUE
18 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "14910183" "14910311" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "16525984" "16525994" TRUE
11 "12581920" "12581964" TRUE
12 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "14925470" "14925546" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "17231190" "17231216" TRUE
3 "448107" "448115" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "12591975" "12592135" TRUE
8 "NA" "NA" TRUE
13 "15435693" "15435698" TRUE
11 "12597371" "12597434" TRUE
12 "17271510" "17271576" TRUE
20 "NA" "NA" TRUE
15 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "14970024" "14970216" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "14979270" "14979457" TRUE
8 "NA" "NA" TRUE
13 "15436387" "15436441" TRUE
1 "NA" "NA" TRUE
15 "NA" "NA" TRUE
20 "15001550" "15001740" TRUE
18 "15016201" "15016395" TRUE
8 "16635415" "16635536" TRUE
19 "NA" "NA" TRUE
3 "462834" "462930" TRUE
1 "NA" "NA" TRUE
15 "14297241" "14297399" TRUE
13 "15448230" "15448352" TRUE
18 "15016840" "15016953" TRUE
13 "15462676" "15462741" TRUE
20 "15048903" "15049039" TRUE
19 "16723143" "16723167" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "15030261" "15030548" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "16642592" "16642592" TRUE
11 "12628810" "12628816" TRUE
20 "15112422" "15112566" TRUE
11 "NA" "NA" TRUE
3 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "16773334" "16773457" TRUE
18 "15042811" "15043119" TRUE
8 "16651610" "16651755" TRUE
3 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
3 "NA" "NA" TRUE
15 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
15 "NA" "NA" TRUE
8 "16685251" "16685379" TRUE
1 "16789516" "16789550" TRUE
12 "NA" "NA" TRUE
20 "15118381" "15118431" TRUE
3 "NA" "NA" TRUE
18 "15043658" "15043688" TRUE
13 "NA" "NA" TRUE
11 "12648770" "12648844" TRUE
20 "NA" "NA" TRUE
12 "17542294" "17542509" TRUE
1 "NA" "NA" TRUE
12 "17552379" "17552464" TRUE
3 "NA" "NA" TRUE
12 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "15303707" "15304109" TRUE
20 "NA" "NA" TRUE
15 "14358708" "14358732" TRUE
1 "16804582" "16804851" TRUE
3 "552536" "552613" TRUE
18 "15061387" "15061405" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "16724344" "16724365" TRUE
8 "NA" "NA" TRUE
20 "15419318" "15419362" TRUE
15 "14426862" "14426953" TRUE
8 "16813303" "16813415" TRUE
12 "17644251" "17644267" TRUE
8 "NA" "NA" TRUE
20 "15434940" "15435046" TRUE
15 "14463720" "14463726" TRUE
8 "NA" "NA" TRUE
18 "15062591" "15062632" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "15641162" "15641225" TRUE
1 "NA" "NA" TRUE
8 "16881666" "16881768" TRUE
11 "NA" "NA" TRUE
15 "14514687" "14514871" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "NA" "NA" TRUE
11 "12699607" "12699627" TRUE
15 "14853311" "14853319" TRUE
20 "15442017" "15442114" TRUE
11 "NA" "NA" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "12712890" "12713039" TRUE
19 "NA" "NA" TRUE
18 "15084884" "15084914" TRUE
8 "NA" "NA" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
3 "NA" "NA" TRUE
20 "15444113" "15444289" TRUE
8 "16932446" "16932532" TRUE
20 "15448339" "15448400" TRUE
12 "17648659" "17649743" TRUE
20 "NA" "NA" TRUE
13 "15935004" "15935004" TRUE
13 "NA" "NA" TRUE
20 "15470621" "15470646" TRUE
15 "14919875" "14919923" TRUE
18 "NA" "NA" TRUE
11 "12718067" "12718340" TRUE
15 "14944914" "14944980" TRUE
3 "599861" "599878" TRUE
1 "NA" "NA" TRUE
20 "15471440" "15471591" TRUE
1 "NA" "NA" TRUE
20 "15475753" "15476109" TRUE
18 "15107392" "15107505" TRUE
13 "15975063" "15975136" TRUE
19 "NA" "NA" TRUE
3 "NA" "NA" TRUE
1 "16848983" "16849253" TRUE
18 "NA" "NA" TRUE
3 "NA" "NA" TRUE
8 "NA" "NA" TRUE
11 "12724413" "12724638" TRUE
8 "16952111" "16952217" TRUE
8 "16957442" "16957538" TRUE
12 "NA" "NA" TRUE
3 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
12 "17754902" "17754983" TRUE
8 "NA" "NA" TRUE
3 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "16054379" "16054400" TRUE
12 "17768699" "17768745" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
3 "686079" "686193" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
11 "12737229" "12737257" TRUE
19 "16850647" "16850647" TRUE
18 "15161643" "15161878" TRUE
19 "16859590" "16859703" TRUE
8 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "17856023" "17856165" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "NA" "NA" TRUE
12 "17975632" "17975682" TRUE
15 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "12741840" "12741981" TRUE
19 "NA" "NA" TRUE
12 "NA" "NA" TRUE
15 "15472296" "15472637" TRUE
11 "12748093" "12748162" TRUE
11 "12753354" "12753368" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "18043522" "18043777" TRUE
18 "15203080" "15203128" TRUE
18 "15221188" "15221196" TRUE
8 "NA" "NA" TRUE
1 "17008363" "17008533" TRUE
20 "NA" "NA" TRUE
19 "16880617" "16880656" TRUE
20 "NA" "NA" TRUE
8 "17103900" "17103943" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
12 "18065002" "18065048" TRUE
15 "NA" "NA" TRUE
20 "15702805" "15702850" TRUE
15 "NA" "NA" TRUE
18 "NA" "NA" TRUE
18 "NA" "NA" TRUE
3 "NA" "NA" TRUE
19 "NA" "NA" TRUE
3 "NA" "NA" TRUE
12 "18067089" "18067182" TRUE
12 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
3 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
12 "18079350" "18079450" TRUE
20 "15741034" "15741111" TRUE
19 "16979909" "16980034" TRUE
12 "18079637" "18079671" TRUE
19 "16985771" "16985827" TRUE
1 "NA" "NA" TRUE
20 "15754428" "15754751" TRUE
15 "15600414" "15600427" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
3 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "17056363" "17056371" TRUE
13 "NA" "NA" TRUE
18 "15261256" "15261341" TRUE
20 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
3 "916607" "916866" TRUE
20 "15866158" "15866272" TRUE
13 "16088591" "16088698" TRUE
1 "17085107" "17085132" TRUE
1 "17091188" "17091256" TRUE
12 "NA" "NA" TRUE
15 "15605103" "15605219" TRUE
1 "NA" "NA" TRUE
12 "NA" "NA" TRUE
20 "15877174" "15877190" TRUE
1 "17097009" "17097111" TRUE
12 "18090239" "18090409" TRUE
15 "NA" "NA" TRUE
20 "15883786" "15883843" TRUE
12 "NA" "NA" TRUE
8 "17153412" "17153570" TRUE
20 "15894758" "15894800" TRUE
11 "NA" "NA" TRUE
20 "15902147" "15902216" TRUE
15 "15619484" "15619538" TRUE
18 "15304471" "15304475" TRUE
20 "15953959" "15954049" TRUE
13 "NA" "NA" TRUE
18 "15316015" "15316206" TRUE
20 "NA" "NA" TRUE
11 "12805207" "12805212" TRUE
19 "NA" "NA" TRUE
20 "15980742" "15980796" TRUE
12 "NA" "NA" TRUE
3 "953341" "953424" TRUE
15 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "15983140" "15983161" TRUE
1 "NA" "NA" TRUE
18 "15352170" "15352321" TRUE
20 "NA" "NA" TRUE
13 "16110406" "16110431" TRUE
8 "NA" "NA" TRUE
1 "17158618" "17159271" TRUE
13 "16119704" "16119818" TRUE
19 "NA" "NA" TRUE
3 "954054" "954153" TRUE
20 "16000615" "16000716" TRUE
19 "17415854" "17415909" TRUE
12 "NA" "NA" TRUE
18 "15366781" "15366820" TRUE
19 "17482812" "17482943" TRUE
12 "NA" "NA" TRUE
12 "18217671" "18217710" TRUE
8 "17179932" "17180023" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "17185039" "17185135" TRUE
18 "NA" "NA" TRUE
20 "16004671" "16004914" TRUE
15 "NA" "NA" TRUE
3 "NA" "NA" TRUE
18 "NA" "NA" TRUE
3 "NA" "NA" TRUE
18 "15436938" "15437014" TRUE
15 "NA" "NA" TRUE
3 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "17516124" "17516455" TRUE
20 "16013657" "16013932" TRUE
19 "NA" "NA" TRUE
15 "15951496" "15951581" TRUE
18 "15448303" "15448351" TRUE
1 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
15 "15952270" "15952281" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "15473949" "15474448" TRUE
8 "17206369" "17206431" TRUE
13 "16131688" "16131882" TRUE
15 "NA" "NA" TRUE
18 "15481211" "15481508" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "12827394" "12827603" TRUE
13 "16150715" "16150753" TRUE
1 "17319074" "17319204" TRUE
20 "NA" "NA" TRUE
13 "16160529" "16160700" TRUE
12 "NA" "NA" TRUE
20 "16044929" "16045018" TRUE
15 "15983335" "15983587" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
12 "18251773" "18251792" TRUE
3 "NA" "NA" TRUE
13 "16177425" "16177810" TRUE
11 "12837253" "12837440" TRUE
1 "17304763" "17304846" TRUE
13 "16267491" "16267506" TRUE
11 "12842678" "12842927" TRUE
1 "17335583" "17335627" TRUE
8 "17242910" "17242987" TRUE
11 "12854734" "12854769" TRUE
15 "NA" "NA" TRUE
3 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "18263907" "18263918" TRUE
15 "15993115" "15993219" TRUE
18 "NA" "NA" TRUE
18 "15528662" "15529074" TRUE
20 "16099386" "16099436" TRUE
18 "15532930" "15532931" TRUE
18 "15540247" "15540304" TRUE
1 "NA" "NA" TRUE
12 "18270045" "18270055" TRUE
18 "15539666" "15539753" TRUE
13 "16278069" "16278070" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
3 "1158920" "1159079" TRUE
20 "16109643" "16109742" TRUE
15 "NA" "NA" TRUE
8 "17248026" "17248127" TRUE
19 "17539068" "17539080" TRUE
18 "15546511" "15546603" TRUE
13 "NA" "NA" TRUE
12 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "16115129" "16115257" TRUE
20 "16120466" "16120496" TRUE
11 "NA" "NA" TRUE
8 "17260513" "17260675" TRUE
20 "16121368" "16121487" TRUE
19 "NA" "NA" TRUE
15 "16031301" "16031536" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
12 "18297721" "18297787" TRUE
11 "12861818" "12861892" TRUE
20 "NA" "NA" TRUE
13 "16296453" "16296549" TRUE
8 "17282457" "17282585" TRUE
15 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "15552347" "15552488" TRUE
15 "16103276" "16103339" TRUE
12 "18299099" "18299421" TRUE
19 "NA" "NA" TRUE
11 "12864551" "12864817" TRUE
3 "NA" "NA" TRUE
8 "17294084" "17294126" TRUE
8 "17295484" "17295500" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
12 "18335659" "18336009" TRUE
13 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
19 "17608073" "17608160" TRUE
11 "12967930" "12968110" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
1 "17432539" "17432568" TRUE
3 "NA" "NA" TRUE
3 "1213348" "1213399" TRUE
18 "15602914" "15602924" TRUE
12 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "15636351" "15636809" TRUE
3 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
15 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "16207501" "16207786" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "17450610" "17450622" TRUE
8 "17354427" "17354567" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "15665716" "15665757" TRUE
19 "NA" "NA" TRUE
20 "16212904" "16213297" TRUE
3 "NA" "NA" TRUE
18 "15666930" "15666943" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "NA" "NA" TRUE
3 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "16240944" "16241052" TRUE
18 "NA" "NA" TRUE
8 "17372963" "17373341" TRUE
3 "1377117" "1377128" TRUE
8 "17376843" "17376871" TRUE
13 "NA" "NA" TRUE
8 "17386748" "17386799" TRUE
13 "NA" "NA" TRUE
3 "1419802" "1420334" TRUE
1 "NA" "NA" TRUE
18 "15692426" "15692486" TRUE
3 "1446399" "1446510" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "13010716" "13010758" TRUE
8 "17396617" "17396624" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "18045214" "18045304" TRUE
18 "15708415" "15708684" TRUE
18 "15735051" "15735118" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "17818541" "17818573" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "15739307" "15739409" TRUE
1 "18053738" "18053773" TRUE
13 "16415120" "16415196" TRUE
1 "18057351" "18057441" TRUE
8 "17403239" "17403276" TRUE
3 "NA" "NA" TRUE
19 "17825520" "17825543" TRUE
13 "16416374" "16416443" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "13046313" "13046376" TRUE
1 "18103842" "18103943" TRUE
8 "17409665" "17409667" TRUE
18 "NA" "NA" TRUE
3 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "18165504" "18165583" TRUE
11 "13054555" "13054571" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "18207590" "18207611" TRUE
3 "1511664" "1511709" TRUE
13 "16434685" "16434705" TRUE
20 "16251960" "16252051" TRUE
18 "15765094" "15765151" TRUE
11 "13059902" "13059975" TRUE
19 "NA" "NA" TRUE
1 "18222614" "18222841" TRUE
13 "16438659" "16438971" TRUE
19 "17896031" "17896258" TRUE
3 "1513354" "1513391" TRUE
1 "NA" "NA" TRUE
19 "17904911" "17904958" TRUE
3 "NA" "NA" TRUE
1 "18344431" "18344607" TRUE
19 "17924595" "17924744" TRUE
11 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
13 "NA" "NA" TRUE
3 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "17410537" "17410664" TRUE
18 "NA" "NA" TRUE
19 "18012813" "18012845" TRUE
18 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "15784528" "15784566" TRUE
20 "NA" "NA" TRUE
8 "17416110" "17416463" TRUE
11 "NA" "NA" TRUE
20 "16301482" "16301601" TRUE
11 "13198695" "13198885" TRUE
1 "18387807" "18387824" TRUE
3 "NA" "NA" TRUE
20 "16307882" "16308026" TRUE
8 "NA" "NA" TRUE
11 "13200164" "13200184" TRUE
11 "NA" "NA" TRUE
20 "16341342" "16341497" TRUE
19 "18029810" "18029821" TRUE
3 "NA" "NA" TRUE
18 "15791783" "15791983" TRUE
13 "NA" "NA" TRUE
3 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
3 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "13279512" "13279635" TRUE
18 "15805563" "15805626" TRUE
13 "NA" "NA" TRUE
8 "17438399" "17438464" TRUE
3 "1608087" "1608090" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
18 "15806838" "15806928" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
1 "18428270" "18428284" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
8 "17472436" "17472470" TRUE
13 "16581893" "16582037" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "16604610" "16604809" TRUE
18 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "13281580" "13281648" TRUE
18 "15897357" "15897387" TRUE
11 "13289372" "13289429" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "16361515" "16361533" TRUE
19 "NA" "NA" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "15932948" "15932985" TRUE
20 "16499903" "16499943" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "15966769" "15966907" TRUE
20 "NA" "NA" TRUE
11 "13299458" "13299549" TRUE
20 "NA" "NA" TRUE
1 "NA" "NA" TRUE
11 "13312513" "13312575" TRUE
18 "15972450" "15972461" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
20 "16655402" "16655694" TRUE
8 "NA" "NA" TRUE
11 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
1 "18795967" "18796015" TRUE
8 "NA" "NA" TRUE
18 "15987059" "15987066" TRUE
11 "NA" "NA" TRUE
18 "16007108" "16007215" TRUE
11 "13333292" "13333371" TRUE
8 "17553362" "17553567" TRUE
13 "16644766" "16645064" TRUE
3 "1623137" "1623145" TRUE
13 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "13339024" "13339038" TRUE
3 "1628213" "1628215" TRUE
1 "19014979" "19015230" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "13343079" "13343349" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "18487039" "18487222" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "19498855" "19498872" TRUE
13 "16711728" "16711906" TRUE
20 "16880946" "16880978" TRUE
19 "NA" "NA" TRUE
8 "17587367" "17587502" TRUE
1 "NA" "NA" TRUE
20 "NA" "NA" TRUE
3 "1630711" "1630891" TRUE
11 "13344520" "13344725" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "13349233" "13349295" TRUE
3 "1636266" "1636300" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "17677204" "17677217" TRUE
1 "NA" "NA" TRUE
11 "13361290" "13361684" TRUE
13 "NA" "NA" TRUE
8 "17685260" "17685427" TRUE
18 "NA" "NA" TRUE
3 "1643402" "1643703" TRUE
20 "NA" "NA" TRUE
11 "13368253" "13368301" TRUE
1 "NA" "NA" TRUE
13 "16749827" "16749896" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
8 "17702912" "17702962" TRUE
19 "18713908" "18713970" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
1 "19581479" "19581642" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
18 "16062473" "16062473" TRUE
19 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "16944557" "16944682" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
13 "NA" "NA" TRUE
13 "16807061" "16807165" TRUE
3 "1646630" "1646889" TRUE
1 "19598761" "19598891" TRUE
18 "16067894" "16067974" TRUE
13 "NA" "NA" TRUE
3 "1658211" "1658273" TRUE
1 "19630729" "19630810" TRUE
20 "16956945" "16957113" TRUE
13 "16840470" "16840533" TRUE
19 "18735225" "18735362" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
11 "13391512" "13391547" TRUE
18 "16079846" "16079893" TRUE
20 "NA" "NA" TRUE
20 "16967936" "16968010" TRUE
13 "16842384" "16842478" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "16851909" "16851991" TRUE
20 "17185827" "17185870" TRUE
13 "16859109" "16859199" TRUE
19 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "19754526" "19754526" TRUE
13 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "17253823" "17253949" TRUE
19 "NA" "NA" TRUE
11 "13415331" "13415428" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
8 "17726268" "17726372" TRUE
18 "NA" "NA" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "NA" "NA" TRUE
8 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
19 "18772384" "18772449" TRUE
3 "NA" "NA" TRUE
1 "NA" "NA" TRUE
3 "NA" "NA" TRUE
1 "NA" "NA" TRUE
1 "19967776" "19967809" TRUE
13 "NA" "NA" TRUE
1 "NA" "NA" TRUE
18 "NA" "NA" TRUE
19 "NA" "NA" TRUE
13 "NA" "NA" TRUE
18 "16117812" "16117854" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
3 "NA" "NA" TRUE
19 "NA" "NA" TRUE
3 "NA" "NA" TRUE
20 "NA" "NA" TRUE
11 "13416467" "13416623" TRUE
19 "18825287" "18825480" TRUE
1 "19975904" "19975962" TRUE
11 "NA" "NA" TRUE
11 "13425523" "13425644" TRUE
1 "NA" "NA" TRUE
8 "17753698" "17753851" TRUE
1 "NA" "NA" TRUE
19 "18834590" "18834592" TRUE
3 "NA" "NA" TRUE
1 "NA" "NA" TRUE
13 "NA" "NA" TRUE
13 "17270223" "17270313" TRUE
3 "1726222" "1726305" TRUE
20 "17284737" "17285162" TRUE
1 "20041728" "20041906" TRUE
3 "1770126" "1770342" TRUE
20 "NA" "NA" TRUE
11 "NA" "NA" TRUE
1 "20044735" "20044834" TRUE
3 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "17324278" "17324338" TRUE
1 "20045431" "20045525" TRUE
13 "NA" "NA" TRUE
8 "NA" "NA" TRUE
20 "17338047" "17338132" TRUE
3 "NA" "NA" TRUE
20 "NA" "NA" TRUE
20 "NA" "NA" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
3 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "17287251" "17287297" TRUE
3 "1965059" "1965128" TRUE
18 "NA" "NA" TRUE
11 "NA" "NA" TRUE
18 "NA" "NA" TRUE
11 "13483375" "13483464" TRUE
19 "18844143" "18844210" TRUE
8 "NA" "NA" TRUE
13 "NA" "NA" TRUE
11 "13491672" "13491769" TRUE
13 "NA" "NA" TRUE
19 "18868340" "18868449" TRUE
18 "16170572" "16170623" TRUE
11 "13495817" "13495876" TRUE
8 "NA" "NA" TRUE
19 "NA" "NA" TRUE
11 "13499946" "13500186" TRUE
20 "17397676" "17397766" TRUE
19 "NA" "NA" TRUE
8 "NA" "NA" TRUE
3 "NA" "NA" TRUE
1 "20052093" "20052202" TRUE
19 "NA" "NA" TRUE
18 "NA" "NA" TRUE
18 "NA" "NA" TRUE
18 "NA" "NA" TRUE
13 "17309260" "17309326" TRUE
19 "18973913" "18974032" TRUE
18 "NA" "NA" TRUE
8 "NA" "NA" TRUE
11 "13506470" "13506576" TRUE
19 "NA" "NA" TRUE
13 "17315780" "17315785" TRUE
8 "17948616" "17948741" TRUE
18 "16209762" "16209846" TRUE
20 "NA" "NA" TRUE
13 "17319364" "17319387" TRUE
19 "18999625" "19000129" TRUE
20 "NA" "NA" TRUE
19 "19131197" "19131210" TRUE
18 "16221373" "16221501" TRUE
20 "17417142" "17417151" TRUE
18 "NA" "NA" TRUE
