"lg" "pos1" "ben.lim_num.obs" "ben.lim_num.outlier" "ben.lim_prop" "lake.stream_num.obs" "lake.stream_num.outlier" "lake.stream_prop" "marine.fresh_num.obs" "marine.fresh_num.outlier" "marine.fresh_prop" "dn" "ds" "exon" "gene_count" "gene_density" "gene_id" "ka" "ks" "phastcons" "pi_atl_10k" "pi_atl_75k" "pi_pac_10k" "pi_pac_75k" "recomb_rate" "utr3" "utr5" "in.a.gene" "num.obs.all" "num.outlier.all" "prop.outlier.all" "prop.outlier.scale" "outlier.any" "para.fact" "para.cat"
13 450000 2 0 0 5 0 0 4 0 0 8e-06 0.07906 1 NA NA NA NA NA 0.204951456671686 0.00333945707702794 0.00334891134957786 0.00443756547341228 0.00452966772757434 0.192181312 NA NA 0 11 0 0 0 FALSE NA 0
13 525000 1 0 0 0 0 NA 0 0 NA 0.182193 0.62307 1 1 0.109693333333333 NA NA NA 0.281520222522929 0.00281224009205478 0.00276282577398282 0.00388865109762272 0.00381218163097439 0.192181312 NA NA 0 1 0 0 NA NA NA 0
13 6e+05 3 0 0 3 0 0 4 0 0 NA NA NA NA NA NA NA NA 0.20783909024784 0.00428846725777896 0.00429124656289784 0.00478672720643292 0.00467588887777444 0.192181312 NA NA 0 10 0 0 0 FALSE NA 0
13 675000 2 0 0 0 0 NA 1 0 0 1.1e-05 0.113418 1 1 0.169866666666667 NA NA NA 0.231009916982833 0.00354190732816586 0.00350695397591684 0.00472938405599982 0.00476726685887798 0.192181312 NA NA 0 3 0 0 NA NA NA 0
13 750000 3 1 0.333333333333333 5 0 0 4 0 0 6e-06 0.056452 1 3 0.7262 NA NA NA 0.255388806958782 0.00339094095179066 0.00337491195875167 0.00464462738417576 0.00461438461995602 0.192181312 NA 1 0 12 1 0.0833333333333333 0.111111111111111 TRUE "(0.1,0.2]" 1
13 825000 3 0 0 6 0 0 4 0 0 0.100315979719764 0.189068443952802 1 3 0.3254 NA NA NA 0.226131244843097 0.00392476383046059 0.00388487788159914 0.00589686318731378 0.00587755092927507 0.192181312 NA 1 0 13 0 0 0 FALSE NA 0
13 9e+05 3 0 0 6 0 0 4 0 0 0.015697273359375 0.24268691828125 1 7 0.36376 NA NA NA 0.240559298838191 0.00319151333844039 0.00315264696135147 0.0050782837147309 0.00504677260421238 0.192181312 NA 1 0 13 0 0 0 FALSE NA 0
13 975000 2 0 0 5 0 0 4 0 0 0.056054606005163 0.423575118198451 1 8 0.565106666666667 NA NA NA 0.252401455277443 0.00391556501548719 0.00381820173682113 0.00601902957929484 0.00587060753881111 0.192181312 NA 1 0 11 0 0 0 FALSE NA 0
13 1050000 3 0 0 5 0 0 4 0 0 0.0590712005839917 0.404632533390587 1 9 0.3928 NA NA NA 0.252556380758216 0.00352882903049079 0.00356101725394326 0.00585816603918455 0.0058160681915686 0.192181312 NA 1 0 12 0 0 0 FALSE NA 0
13 1125000 3 0 0 6 0 0 4 0 0 0.00632143214852508 0.324511459959191 1 2 0.529266666666667 NA NA NA 0.275527173141868 0.00445097597370566 0.00431398430724056 0.00447535766983365 0.00475080124437758 0.192181312 NA 1 0 13 0 0 0 FALSE NA 0
13 1200000 3 0 0 3 0 0 3 0 0 NA NA NA NA NA NA NA NA 0.252165921523979 0.00372215815924908 0.00384146867379031 0.00457904517866128 0.00465180188362479 0.192181312 NA NA 0 9 0 0 0 FALSE NA 0
13 1275000 3 0 0 4 0 0 2 0 0 0.094833 0.563109 1 1 0.0539466666666667 NA NA NA 0.278951004796309 0.00408877309390234 0.00396966424212303 0.00571584130788619 0.00557945904854688 0.192181312 NA NA 0 9 0 0 0 FALSE NA 0
13 1350000 3 0 0 6 0 0 4 0 0 0.0665027248628441 0.96643321216682 1 5 0.3348 NA NA NA 0.271928329847933 0.00254882339426825 0.0025605335286316 0.00447436634466141 0.00444107446199847 0.192181312 NA 1 0 13 0 0 0 FALSE NA 0
13 1425000 1 0 0 2 0 0 2 0 0 0.0593078651764984 0.430517774231632 1 3 0.33876 NA NA NA 0.267175783449052 0.00393610218592319 0.00230467249574158 0.00405839787442412 0.00305246310718492 1.45537740298347 NA 1 0 5 0 0 0 FALSE NA 0
13 1500000 1 0 0 1 0 0 0 0 NA 0.0216280897323112 0.574972087290616 1 11 0.742493333333333 NA 0.0149297046264912 0.210900308139279 0.240574670217571 0.00184848730202601 0.00188589255853685 0.00236968170506499 0.00231930678962298 2.005902128 NA 1 0 2 0 0 NA NA NA 0
13 1575000 3 0 0 3 0 0 4 0 0 0.044681 0.409949 1 3 0.527733333333333 NA 0.1233 NA 0.237709855903868 0.00374798795408822 0.00342191693687432 0.00458175828455294 0.00429957123004869 2.005902128 NA 1 0 10 0 0 0 FALSE NA 0
13 1650000 3 0 0 2 0 0 3 0 0 0.0657390505116482 0.418085644736061 1 5 0.70792 NA 0.080173377703827 NA 0.296966967179723 0.00371281806107569 0.00370429467177469 0.00411756375587846 0.00412011570115258 2.36960336106088 NA 1 0 8 0 0 0 FALSE NA 0
13 1725000 3 0 0 0 0 NA 1 0 0 0.0149912076322306 0.223729662391263 1 5 0.20992 NA 0.0078 0.1427 0.280704882485896 0.00328848114080872 0.00287531255705522 0.00403460248636184 0.00386181210195952 4.420489406 NA 1 0 4 0 0 NA NA NA 0
13 1800000 3 0 0 6 0 0 4 0 0 0.0180629923369038 0.247652154811573 1 7 0.78288 NA NA NA 0.239453368368282 0.00365581888045304 0.00364087451980109 0.00441321814658797 0.00442823548725031 2.668846228348 NA 1 0 13 0 0 0 FALSE NA 0
13 1875000 3 0 0 5 0 0 4 0 0 0.0386388873760662 0.404742457778393 1 5 0.673666666666667 NA NA NA 0.279980699162974 0.00330194917631204 0.00328976721760843 0.00486376940820127 0.00483845135807216 1.186288561 NA 1 0 12 0 0 0 FALSE NA 0
13 1950000 3 0 0 1 0 0 2 0 0 0.0190086710047948 0.167113909215449 1 1 0.253026666666667 NA NA NA 0.275456699329761 0.00248575074178868 0.00249042537426066 0.00334908310074655 0.00338235007443128 1.186288561 NA NA 0 6 0 0 0 FALSE NA 0
13 2025000 3 0 0 1 0 0 3 0 0 0.00962538626884825 0.33303077093359 1 2 0.74804 NA NA NA 0.248041885199912 0.00251418971271924 0.00250385828454349 0.00372433450576181 0.0036802866186908 1.186288561 NA 1 0 7 0 0 0 FALSE NA 0
13 2100000 2 0 0 6 0 0 4 0 0 0.0440943686331399 0.33983087641038 1 4 0.330826666666667 NA 0.0695899385185908 0.3961379916073 0.264211221203255 0.0033002921171998 0.0033140985261408 0.00439628456665815 0.00437249304640609 1.54849298550067 NA 1 0 12 0 0 0 FALSE NA 0
13 2175000 3 0 0 6 0 0 4 0 0 0.0519461528422046 0.199545063841497 1 8 0.213506666666667 NA NA NA 0.233432280955502 0.00335782612960485 0.00336716826645324 0.00566540230767584 0.00576831757015653 2.940022056 NA 1 0 13 0 0 0 FALSE NA 0
13 2250000 3 0 0 5 0 0 4 1 0.25 0.0258905561781712 0.458978690770219 1 4 0.373506666666667 NA 0.0164 0.1495 0.269588741683762 0.00454831804155475 0.00447497532020637 0.00575480122419448 0.00558569683044296 2.940022056 NA 1 0 12 1 0.0833333333333333 0.0833333333333333 TRUE "(0,0.1]" 1
13 2325000 3 0 0 0 0 NA 0 0 NA 0.0433973708330934 0.482842580401865 1 2 0.79264 NA NA NA 0.242680805323962 0.00373566181325856 0.00378393213249226 0.00522095673321902 0.0053519792405662 2.940022056 NA 1 0 3 0 0 NA NA NA 0
13 2400000 3 0 0 0 0 NA 0 0 NA 0.026432 0.235111 1 2 0.214493333333333 NA 0.0043 0.2168 0.202775557847874 0.00335087815414564 0.00346002860840029 0.00495785316054177 0.00507508421015135 2.940022056 NA 1 0 3 0 0 NA NA NA 0
13 2475000 3 0 0 4 0 0 4 0 0 0.026432 0.235111 1 1 0.0933866666666667 NA 0.0043 0.2168 0.270483201555743 0.00217813161095751 0.00224622064627313 0.00510991205772872 0.00539992399923999 2.940022056 1 1 0 11 0 0 0 FALSE NA 0
13 2550000 3 0 0 3 0 0 3 0 0 0.0441741279544847 0.366666140669747 1 7 0.378333333333333 NA 0 0.0673 0.237500961685759 0.00399500834451304 0.00392709907240169 0.00567752918488813 0.00552144796022448 2.940022056 NA 1 0 9 0 0 0 FALSE NA 0
13 2625000 3 0 0 6 0 0 4 0 0 NA NA 1 2 0.0460133333333333 NA NA NA 0.249909090909091 0.00278914252398256 0.00277767503020525 0.00518805320408083 0.00525352222917971 2.940022056 NA 1 0 13 0 0 0 FALSE NA 0
13 2700000 3 0 0 0 0 NA 2 0 0 0.0215519074800359 0.512529652742995 1 2 0.282146666666667 NA NA NA 0.227581458553526 0.0034339859078586 0.00318899844250798 0.00546746451215906 0.0052031127937023 2.940022056 NA NA 0 5 0 0 NA NA NA 0
13 2775000 0 0 NA 1 0 0 2 1 0.5 0.054929 0.250474 1 2 0.115746666666667 NA NA NA 0.233427464430894 0.00357395858881327 0.00378909421613729 0.00516406813964757 0.00507768285981402 2.940022056 NA 1 0 3 1 0.333333333333333 NA NA NA 1
13 2850000 2 0 0 4 0 0 3 0 0 NA NA NA NA NA NA NA NA 0.256865721163229 0.0034949253048615 0.00436182691833243 0.00405216991239758 0.00600087113093936 2.940022056 NA NA 0 9 0 0 0 FALSE NA 0
13 2925000 3 0 0 6 1 0.166666666666667 4 0 0 0.0845903752437027 0.328815152908836 1 6 0.683813333333333 NA NA NA 0.289997337857236 0.00319381875132425 0.00342731418210385 0.00418620937511992 0.00448313391187078 2.940022056 NA 1 0 13 1 0.0769230769230769 0.0555555555555556 TRUE "(0,0.1]" 1
13 3e+06 3 0 0 6 1 0.166666666666667 4 0 0 3.7e-05 0.36895 NA 1 0.125653333333333 NA NA NA 0.189867519490502 0.00320080202622826 0.0031615426640047 0.00501291188481973 0.00498189935987078 2.86009392329315 NA 1 0 13 1 0.0769230769230769 0.0555555555555556 TRUE "(0,0.1]" 1
13 3075000 3 0 0 0 0 NA 0 0 NA 0.0132745041147323 0.356225127916876 1 1 0.610786666666667 NA NA NA 0.239800823336442 0.00493411266005365 0.00303495202442753 0.00508076404542383 0.00445914539328071 2.724054554 NA 1 0 3 0 0 NA NA NA 0
13 3150000 1 0 0 0 0 NA 0 0 NA NA NA 1 4 0.454893333333333 NA NA NA 0.217120447442014 0.00422771727035506 0.00304081948443839 0.00527672558572812 0.00450488291824013 2.724054554 NA 1 0 1 0 0 NA NA NA 0
13 3225000 2 0 0 1 0 0 3 0 0 0.0288907185857621 0.239844654849498 1 4 0.409013333333333 NA 0.0362 0.1615 0.229427243703441 0.00344883527514463 0.00236777376182982 0.00398618850129225 0.00433058094975831 2.724054554 NA 1 0 6 0 0 0 FALSE NA 0
13 3300000 2 0 0 0 0 NA 1 0 0 8.5e-05 0.852676 1 1 0.02896 NA NA NA 0.21592723880597 0.00306951677907334 0.00297543500505495 0.00492543278153136 0.00491161451128611 2.724054554 NA NA 0 3 0 0 NA NA NA 0
13 3375000 3 0 0 5 0 0 4 0 0 NA NA NA NA NA NA NA NA 0.191075339898456 0.00385690172559724 0.00375701140424524 0.00493903356802514 0.00485296029723198 2.724054554 NA NA 0 12 0 0 0 FALSE NA 0
13 3450000 3 0 0 2 0 0 2 0 0 NA NA NA NA NA NA NA NA 0.212085084531522 0.00301448128793075 0.00291491544258756 0.00386628077343035 0.00381022714752879 2.724054554 NA NA 0 7 0 0 0 FALSE NA 0
13 3525000 3 0 0 6 1 0.166666666666667 4 0 0 1.3e-05 0.134463 1 1 0.774093333333333 NA NA NA 0.216928340891449 0.00362829784230416 0.00357607272070886 0.00478654249063879 0.00473321827936767 2.724054554 NA NA 0 13 1 0.0769230769230769 0.0555555555555556 TRUE "(0,0.1]" 1
13 3600000 3 0 0 6 0 0 4 0 0 0.0130463358493349 0.26453979492538 1 3 0.542253333333333 NA NA NA 0.235356776815692 0.00383185730579992 0.00377953605012174 0.00558041205215934 0.0055474424778559 2.724054554 NA 1 0 13 0 0 0 FALSE NA 0
13 3675000 3 0 0 5 0 0 4 0 0 0.0241805715319881 0.506926105329834 1 2 0.294666666666667 NA NA NA 0.200566132443244 0.00360657598145891 0.00243698802064886 0.00448983516456806 0.00411002459973264 2.724054554 NA 1 0 12 0 0 0 FALSE NA 0
13 3750000 3 0 0 3 0 0 4 0 0 0.002201 0.026281 1 1 0.75304 NA NA NA 0.209025141776938 0.00445284287185628 0.00441259469620188 0.00603958058072581 0.0060732267968707 2.724054554 NA 1 0 10 0 0 0 FALSE NA 0
13 3825000 3 0 0 5 0 0 4 0 0 0.0142582737527115 0.0772448779175705 1 3 0.153613333333333 NA 0.0651 0.185 0.203379244947549 0.00406688360322607 0.00411319592168849 0.00593050197058323 0.00590923837668216 2.724054554 NA NA 0 12 0 0 0 FALSE NA 0
13 3900000 3 0 0 5 0 0 3 0 0 0.0703820892558488 0.491056851746477 1 6 0.693493333333333 NA NA NA 0.306451410422657 0.00324714034366795 0.00326540149204185 0.00454436562931297 0.00450687950452839 2.724054554 NA 1 0 11 0 0 0 FALSE NA 0
13 3975000 3 0 0 5 0 0 4 0 0 0.0454912939062007 0.537787832584461 1 5 0.548893333333333 NA NA NA 0.239099440569781 0.00323592401125317 0.00323439165048699 0.00472089470716709 0.00474215922546726 2.724054554 NA 1 0 12 0 0 0 FALSE NA 0
13 4050000 3 0 0 3 0 0 3 0 0 0.0329183876718336 0.585979077389464 1 4 0.699266666666667 NA 0.0109 0.3209 0.225817705554208 0.00306345136069754 0.00310658508589949 0.00463303773142011 0.00469639141057222 2.724054554 NA 1 0 9 0 0 0 FALSE NA 0
13 4125000 3 0 0 1 0 0 2 0 0 0.035814 0.588029 1 2 0.0323066666666667 NA NA NA 0.225485499768708 0.00224075385529472 0.0021842974920918 0.00380986211101424 0.00372846804438008 2.724054554 NA 1 0 6 0 0 0 FALSE NA 0
13 4200000 0 0 NA 1 0 0 4 1 0.25 0.022379 0.399737 1 1 0.0480933333333333 NA NA NA 0.20380106780888 0.0156710812612077 0.00800590335554071 0.0112375812482104 0.0076600146314111 2.724054554 NA NA 0 5 1 0.2 NA NA NA 1
13 4275000 2 0 0 5 0 0 4 0 0 NA NA 1 1 0.00730666666666667 NA NA NA 0.133187136398533 0.0108550804704953 0.00948131079590426 0.0106830750867616 0.0106699025093462 2.724054554 NA NA 0 11 0 0 0 FALSE NA 0
13 4350000 3 0 0 0 0 NA 3 0 0 0.0891158997757608 0.37944921428724 1 2 0.624306666666667 NA NA NA 0.216922050794176 0.00544625265448323 0.00489937365996982 0.00686724149618843 0.00619625126343017 2.724054554 NA 1 0 6 0 0 NA NA NA 0
13 4425000 0 0 NA 0 0 NA 0 0 NA 0.0666407103924695 0.343326276322781 1 3 0.351226666666667 NA NA NA 0.286889420351474 0.00363223599593775 0.00353194169616297 0.00458851468108689 0.00445811439954786 2.724054554 NA 1 0 0 0 NA NA NA NA 0
13 4500000 3 0 0 6 0 0 4 0 0 0.0332903108642864 0.34246088357766 1 4 0.296453333333333 NA 0.00991858854860186 0.234351611185087 0.349656410346216 0.00236519856488276 0.0023109315265022 0.00410053975011889 0.00409684173259107 2.724054554 NA 1 0 13 0 0 0 FALSE NA 0
13 4575000 3 0 0 6 0 0 4 0 0 0.0294518717228697 0.309948655301807 1 8 0.610266666666667 NA 0.0473 0 0.216802698979051 0.00299659891217828 0.00305294796699951 0.00457994741667023 0.00459125655200853 2.724054554 NA 1 0 13 0 0 0 FALSE NA 0
13 4650000 3 0 0 6 0 0 4 0 0 0.068249 0.362698 1 1 0.0155066666666667 NA NA NA 0.233735101136744 0.00329019010433979 0.00329771254443122 0.00459055248019874 0.00456347111638978 2.724054554 NA NA 0 13 0 0 0 FALSE NA 0
13 4725000 3 0 0 2 0 0 2 1 0.5 0.004134 0.369661 1 1 0.243533333333333 NA NA NA 0.277336953583411 0.00197479238572853 0.00195085223007911 0.00308955674363437 0.00310066653252587 2.724054554 NA NA 0 7 1 0.142857142857143 0.166666666666667 TRUE "(0.1,0.2]" 1
13 4800000 3 0 0 5 0 0 4 0 0 0.0030799310478681 0.40407968643635 1 2 0.6526 NA 0.0102 0.1748 0.269123200888072 0.00214764904283509 0.00219404913903056 0.00273424995389675 0.0027875232024346 2.724054554 NA NA 0 12 0 0 0 FALSE NA 0
13 4875000 2 0 0 0 0 NA 0 0 NA 0.0656080835681818 0.61217158425 1 3 0.586613333333333 NA 0.0102 0.1748 0.231187312676542 0.00234751416701909 0.0023189808277894 0.00333640024748467 0.00327986088208398 2.724054554 NA 1 0 2 0 0 NA NA NA 0
13 4950000 3 0 0 6 1 0.166666666666667 4 1 0.25 0.079656412449322 0.476579092094226 1 5 0.381426666666667 NA NA NA 0.263330393615582 0.00312660282834179 0.00263956451697181 0.00376848285385922 0.00334741858654541 1.93613029461019 NA 1 0 13 2 0.153846153846154 0.138888888888889 TRUE "(0.1,0.2]" 2
13 5025000 2 0 0 3 0 0 2 0 0 0.0381928554985358 0.333207150213099 1 6 0.508146666666667 NA 0.0293 0.2857 0.328992492464728 0.00272662916363442 0.00271082946725488 0.00360363319468032 0.0036442249886362 1.092155751 1 1 0 7 0 0 0 FALSE NA 0
13 5100000 3 0 0 6 0 0 4 0 0 0.0309093971407605 0.313356782050934 1 13 0.49884 NA 0.014 0.1778 0.294176887838038 0.0025605929121944 0.00254446024938238 0.00367077458410575 0.0036750856833733 1.00947670732836 NA 1 0 13 0 0 0 FALSE NA 0
13 5175000 2 0 0 2 0 0 3 0 0 0.0190813840292594 0.205465788580717 1 4 0.262413333333333 NA 8e-04 0.0892 0.270855423510711 0.00255407951875097 0.00257045421413829 0.00326649757542826 0.00325829961497959 0.68130779 NA 1 0 7 0 0 0 FALSE NA 0
13 5250000 2 0 0 0 0 NA 3 0 0 NA NA NA NA NA NA NA NA 0.25452581063003 0.00222760276751904 0.00223242543274626 0.00290260650232117 0.00290966401869073 0.68130779 NA NA 0 5 0 0 NA NA NA 0
13 5325000 0 0 NA 3 0 0 2 0 0 NA NA NA NA NA NA NA NA 0.24583475438693 0.00248384305379388 0.00248343949716853 0.00334337571501391 0.00333737865392643 0.68130779 NA NA 0 5 0 0 NA NA NA 0
13 5400000 2 0 0 2 0 0 3 0 0 NA NA NA NA NA NA NA NA 0.276108617902112 0.00291258407428612 0.00288232004967013 0.00382158521039026 0.00378240767896811 0.68130779 NA NA 0 7 0 0 0 FALSE NA 0
13 5475000 3 0 0 3 0 0 2 0 0 0.035527 0.228384 1 1 0.164813333333333 NA NA NA 0.276092870883569 0.00262195176512309 0.00265925283347168 0.00361628974913595 0.00368187767715086 0.68130779 NA NA 0 8 0 0 0 FALSE NA 0
13 5550000 3 0 0 5 0 0 3 0 0 NA NA NA NA NA NA NA NA 0.243159068454481 0.00251333578593866 0.00251964820435564 0.00314412960923112 0.0030817893103852 3.51785957895381 NA NA 0 11 0 0 0 FALSE NA 0
13 5625000 1 0 0 1 0 0 2 0 0 0.0123594552788659 0.12875243392091 1 6 0.28584 NA 0.0351 0.2138 0.241186921723335 0.00260016151917912 0.00260171433277963 0.00307746378408576 0.00310803597920456 7.770796732 NA 1 0 4 0 0 0 FALSE NA 0
13 5700000 2 0 0 6 0 0 4 0 0 0.0690877310845631 0.368818063865743 1 5 0.796813333333333 NA NA NA 0.221380459416894 0.00286057260279628 0.00283844269987077 0.0038990658515685 0.00389880356781303 7.770796732 NA NA 0 12 0 0 0 FALSE NA 0
13 5775000 3 0 0 2 0 0 4 0 0 0.0444048194043055 0.365108146151578 1 4 0.260733333333333 NA NA NA 0.212700939520885 0.00312428093408951 0.00312617215543011 0.0039548149464173 0.0039802649870259 7.770796732 NA 1 0 9 0 0 0 FALSE NA 0
13 5850000 3 0 0 6 0 0 4 0 0 0.00281081853428829 0.342435972732912 1 1 0.94568 NA NA NA 0.217975246766322 0.00354358962110669 0.00351400408929768 0.00526487004336799 0.00533945802489122 7.01576031730372 NA 1 0 13 0 0 0 FALSE NA 0
13 5925000 3 0 0 3 0 0 3 0 0 0.0113341741155735 0.226409753745436 1 2 0.423586666666667 NA NA NA 0.296494262439383 0.00238689757409919 0.00240608909227919 0.00347903872058282 0.00344884924286315 3.819381541 NA NA 0 9 0 0 0 FALSE NA 0
13 6e+06 2 0 0 0 0 NA 0 0 NA 0.0309947115593557 0.297580597005055 1 6 0.673026666666667 NA NA NA 0.265209086248879 0.00238374131588486 0.00237648530814053 0.00307337917923315 0.00306977261882953 3.819381541 NA 1 0 2 0 0 NA NA NA 0
13 6075000 3 0 0 0 0 NA 2 0 0 0.0398256949692693 0.375226199635784 1 3 0.742493333333333 NA NA NA 0.259197606044496 0.00230081627525738 0.00229779217601063 0.00346491718603038 0.00345874745520529 3.819381541 NA 1 0 5 0 0 NA NA NA 0
13 6150000 3 0 0 1 0 0 4 0 0 0.0330690339613913 0.275705598099003 1 4 0.634773333333333 NA NA NA 0.337753858038553 0.00186483681404997 0.00190117120394796 0.00323234604787612 0.00337600015322914 5.22198131867447 NA NA 0 8 0 0 0 FALSE NA 0
13 6225000 3 0 0 2 0 0 3 0 0 0.052041621442337 0.339782173749873 1 5 0.6572 NA NA NA 0.324434842519685 0.00197174228774731 0.00196777348877239 0.00337451782525567 0.00329380210521947 5.420206086 NA 1 0 8 0 0 0 FALSE NA 0
13 6300000 3 0 0 0 0 NA 4 0 0 NA NA NA NA NA NA NA NA 0.198142937405828 0.00275570176205604 0.00277103810121773 0.00358437505513722 0.00354477125611608 5.420206086 NA NA 0 7 0 0 NA NA NA 0
13 6375000 3 0 0 6 1 0.166666666666667 4 1 0.25 0.0462775127279793 0.383752492740749 1 3 0.480266666666667 NA NA NA 0.26456487582827 0.00212679056950975 0.00212467736693564 0.00328775732464524 0.00332288677254917 5.420206086 NA 1 0 13 2 0.153846153846154 0.138888888888889 TRUE "(0.1,0.2]" 2
13 6450000 3 0 0 6 0 0 4 0 0 0.0218036483409888 0.275753400045648 1 7 0.467253333333333 NA 0.005 0.2554 0.264556890517224 0.00299778283297033 0.00299992640063097 0.00396150336684688 0.00389556525007231 4.72379554569864 NA 1 0 13 0 0 0 FALSE NA 0
13 6525000 3 0 0 5 0 0 4 0 0 0.0410393124590422 0.161843297937036 1 5 0.508586666666667 NA NA NA 0.26821155489504 0.00218653251069199 0.00214966460739026 0.00367339220355214 0.0036645686260977 1.445562564 NA 1 0 12 0 0 0 FALSE NA 0
13 6600000 2 0 0 0 0 NA 1 0 0 0.042384 0.094031 1 NA NA NA NA NA 0.20792800817757 0.00241214899141271 0.00248182724180581 0.00310614593971478 0.00319457570000229 1.445562564 NA NA 0 3 0 0 NA NA NA 0
13 6675000 3 0 0 3 0 0 4 0 0 0.042384 0.094031 1 NA NA NA NA NA 0.221313019902643 0.00225650072670773 0.0021866513366425 0.00246278319983189 0.00237616297402729 1.445562564 NA NA 0 10 0 0 0 FALSE NA 0
13 6750000 2 0 0 6 1 0.166666666666667 3 0 0 NA NA NA NA NA NA NA NA 0.174710382807253 0.00195296929255731 0.00196594093479863 0.002453128786206 0.00243559884209392 2.97759735899265 NA NA 0 11 1 0.0909090909090909 0.0555555555555556 TRUE "(0,0.1]" 1
13 6825000 0 0 NA 1 0 0 1 0 0 NA NA 1 1 0.00202666666666667 NA NA NA 0.183437450890075 0.00158182965617893 0.00156195961626873 0.00198231367957558 0.00199579215657986 1.249269614 NA NA 0 2 0 0 NA NA NA 0
13 6900000 3 0 0 0 0 NA 0 0 NA NA NA NA NA NA NA NA NA 0.199334460144683 0.00251635526140993 0.00252519563344279 0.00304486650528671 0.00309898002790207 1.249269614 NA NA 0 3 0 0 NA NA NA 0
13 6975000 3 0 0 1 0 0 1 0 0 0.104623152928252 0.232489466702023 1 2 0.70392 NA NA NA 0.213732821743267 0.0025737464480809 0.0025743484762143 0.00335138819340601 0.00332605621793687 1.249269614 NA NA 0 5 0 0 0 FALSE NA 0
13 7050000 3 0 0 6 0 0 4 0 0 0.0789747148568515 0.301625024524404 1 6 0.496826666666667 NA NA NA 0.259761254811537 0.00172330217961909 0.00174969429346806 0.00250405635062772 0.00252474161749438 1.69757891564445 NA 1 0 13 0 0 0 FALSE NA 0
13 7125000 2 0 0 2 0 0 4 1 0.25 0.0609099128521848 0.545623802339245 1 3 0.487866666666667 NA 0.0152 0.5721 0.294650416958928 0.00136293780047781 0.00134152321804259 0.0025284368668974 0.00252628174025554 2.021542057 NA NA 0 8 1 0.125 0.0833333333333333 TRUE "(0,0.1]" 1
13 7200000 3 0 0 1 0 0 3 0 0 0.0664861676033222 0.469101660599128 1 7 0.842746666666667 NA 0.0286 0.2189 0.233801668896557 0.00182350877489892 0.00186274527065896 0.00307508650195982 0.00312271369870307 2.021542057 NA 1 0 7 0 0 0 FALSE NA 0
13 7275000 0 0 NA 0 0 NA 2 0 0 0.010679 0.193253 1 1 0.674946666666667 NA NA NA 0.218238632917298 0.0016675244069701 0.00162452271586493 0.00272156112232237 0.00266421844094573 2.021542057 NA 1 0 2 0 0 NA NA NA 0
13 7350000 3 0 0 5 0 0 4 0 0 0.0495729110985694 0.277408604004613 1 5 0.594173333333333 NA 0.0207 0.1152 0.279763271674562 0.00235850732500347 0.00231148392539439 0.00302699300970501 0.00306723913627782 1.30342146872764 NA 1 0 12 0 0 0 FALSE NA 0
13 7425000 3 0 0 2 0 0 4 0 0 0.0241541116304647 0.27305875552195 1 5 0.556186666666667 NA 0.0248571203749038 0.161169927257467 0.293037327843766 0.0026380357581106 0.0026781845069605 0.00295200438224064 0.00291938239832907 1.224138268 NA 1 0 9 0 0 0 FALSE NA 0
13 7500000 3 0 0 5 0 0 4 0 0 0.0352442130228066 0.312804225466161 1 2 0.71788 NA NA NA 0.216609539018833 0.00210938893320624 0.00208032467141744 0.00347832226862417 0.00351224108037885 1.224138268 NA 1 0 12 0 0 0 FALSE NA 0
13 7575000 3 0 0 0 0 NA 2 0 0 0.0108934919235207 0.104224284737102 1 2 0.323546666666667 NA NA NA 0.238151601259504 0.00263587800499078 0.00264295345785499 0.00338122879143945 0.00335034070226839 1.224138268 NA NA 0 5 0 0 NA NA NA 0
13 7650000 1 0 0 0 0 NA 1 0 0 0.010389 0.133554 1 NA NA NA NA NA 0.203381761949391 0.00290718046823596 0.00293032860796683 0.00300910888104463 0.00297787891844366 1.224138268 NA NA 0 2 0 0 NA NA NA 0
13 7725000 1 0 0 0 0 NA 0 0 NA NA NA NA NA NA NA NA NA 0.213537513423802 0.00218990931139635 0.0021710995956261 0.00224092288265974 0.002258257187178 1.224138268 NA NA 0 1 0 0 NA NA NA 0
13 7800000 1 0 0 0 0 NA 2 0 0 NA NA NA NA NA NA NA NA 0.224866951786674 0.00243260981166488 0.00240123141578503 0.00221699778515143 0.00213090855655196 1.224138268 NA NA 0 3 0 0 NA NA NA 0
13 7875000 2 0 0 0 0 NA 1 0 0 0.0369245336337303 0.289881779208239 1 3 0.165666666666667 NA NA NA 0.229519311834756 0.00260817998788826 0.00263595359966396 0.00309042296642315 0.00310600895604453 1.224138268 NA 1 0 3 0 0 NA NA NA 0
13 7950000 2 0 0 4 0 0 3 0 0 0.0096411115326401 0.242065015116073 1 4 0.67824 NA NA NA 0.275782783030543 0.00246364552503266 0.00247553490302573 0.00293991432420754 0.00302383778282286 1.224138268 NA NA 0 9 0 0 0 FALSE NA 0
13 8025000 2 0 0 0 0 NA 2 0 0 0.0308107190012456 0.248533004133167 1 4 0.23544 NA 0 0.1285 0.195131344414609 0.00421472596667937 0.00371844581016204 0.00592268551031033 0.00546833660834364 1.224138268 NA 1 0 4 0 0 NA NA NA 0
13 8100000 2 0 0 4 0 0 3 0 0 0.0181348861532858 0.194632836829644 1 4 0.805226666666667 NA 0.00384362223071742 0.130226546884386 0.242240296954354 0.00153999533702373 0.00152081181924082 0.00217044077463708 0.00216619751801081 1.224138268 NA 1 0 9 0 0 0 FALSE NA 0
