"lg" "pos1" "pos2" "ds"
11 2014186 2019126 0.390754
11 2022609 2030635 0.617822
11 2076459 2141307 0.228699
11 2185181 2193544 0.453006
11 2185181 2193544 0.465202
11 2238081 2242496 0.361164
11 2274189 2283509 0.382701
11 2289170 2318783 0.313417
11 2289170 2318783 0.29798
11 2353909 2360810 0.22384
11 2369598 2383585 0.283522
11 2392372 2394235 0.517119
11 2407492 2415100 0.225764
11 2407492 2415100 0.254193
11 2447151 2450934 0.448158
11 2447151 2450934 0.411865
11 2451607 2454337 0.411763
11 2451607 2454337 0.419553
11 2456024 2459726 0.279083
11 2482738 2484569 0.372887
11 2489134 2499977 0.372716
11 2500678 2509221 0.044757
11 2500678 2509221 0.338518
11 2515096 2516105 0.176989
11 2532127 2533109 0.206509
11 2545371 2549174 0.078334
11 2545371 2549174 0.081184
11 2545371 2549174 0.127779
11 2549541 2554011 1e-06
11 2556158 2573436 0.077453
11 2587269 2591280 0.579359
11 2597950 2602462 0.616078
11 2597950 2602462 0.606853
11 2604451 2609046 0.037739
11 2604451 2609046 0.430401
11 2609853 2614614 0.444986
11 2627552 2637707 0.381852
11 2655509 2658968 0.665433
11 2687866 2693382 0.40508
11 2694874 2696415 0.42544
11 2698204 2700123 0.717801
11 2698204 2700123 0.678315
11 2706914 2712333 7e-06
11 2743148 2745566 0.441718
11 2749587 2756045 0.38671
11 2760933 2767060 0.277822
11 2771376 2776767 0.405973
11 2771376 2776767 0.487721
11 2771376 2776767 0.58605
11 2784763 2793301 0.634425
11 2784763 2793301 0.560675
11 2801007 2809187 0.046057
11 2832681 2834561 0.70079
11 2857169 2860602 1.185683
11 2907304 2924089 5.4e-05
11 2978642 2985116 0.417575
11 2987816 2988264 0.368135
11 2989937 2992441 0.57619
11 2994221 3001874 0.817087
11 3002000 3005279 0.487514
11 3002000 3005279 0.441317
11 3007191 3008271 0.254147
11 3008512 3013100 0.399926
11 3015671 3019925 0.621243
11 3025935 3027492 3e-05
11 3032992 3053762 0.036659
11 3032992 3053762 0.097741
11 3096241 3121456 0.551594
11 3096241 3121456 0.549233
11 3119347 3120283 0.000136
11 3121114 3125754 0.702271
11 3126464 3129991 0.011331
11 3147858 3164573 0.315115
11 3172985 3193999 0.421646
11 3172985 3193999 0.384888
11 3229154 3236784 0.316848
11 3229154 3236784 0.30661
11 3243646 3249401 0.09817
11 3252489 3260038 0.318846
11 3264826 3276357 0.083831
11 3309437 3310423 0.425189
11 3316937 3324141 0.067695
11 3344980 3360444 0.485416
11 3363621 3366064 0.835161
11 3371524 3383349 0.337261
11 3392552 3398595 0.094551
11 3403023 3408552 0.544785
11 3403023 3408552 0.504772
11 3410004 3411245 0.507418
11 3414199 3415326 0.644171
11 3465800 3467727 0.50085
11 3468630 3473557 0.634881
11 3475659 3478560 0.312046
11 3479579 3483856 0.405185
11 3488870 3490460 0.4428
11 3488870 3490460 0.437622
11 3494200 3498591 0.354029
11 3499443 3510614 0.56063
11 3514410 3521685 0.152884
11 3523324 3525087 0.401918
11 3526522 3531556 0.365451
11 3532009 3537923 0.522394
11 3532009 3537923 0.529433
11 3540853 3575794 0.323826
11 3602560 3645015 0.256652
11 3602560 3645015 0.266714
11 3652039 3673572 0.145428
11 3676680 3697946 0.033554
11 3699303 3702408 0.472108
11 3717782 3739910 0.344156
11 3717782 3739910 0.331766
11 3743299 3749291 0.10642
11 3754217 3763483 0.342623
11 3766738 3767762 0.274371
11 3780329 3815730 2.5e-05
11 3817115 3822566 0.358385
11 3817115 3822566 0.375771
11 3822820 3828609 0.340084
11 3835876 3836883 0.677136
11 3837872 3838760 0.496754
11 3841627 3842385 0.571187
11 3854940 3856853 0.505091
11 3854940 3856853 0.491255
11 3859451 3861046 0.210196
11 3866666 3879239 4e-06
11 3901771 3906782 0.125927
11 3901771 3906782 0.780768
11 3924455 3925752 0.295922
11 3938577 3939402 0.608219
11 3962795 4020708 0.382642
11 4053432 4056602 0.051219
11 4060824 4062432 0.377326
11 4063978 4068041 0.288619
11 4079772 4085940 0.48843
11 4087743 4089047 0.182101
11 4090226 4098101 0.406413
11 4105648 4107597 0.280055
11 4110066 4121736 0.057039
11 4123132 4133055 0.399422
11 4135940 4161685 0.231182
11 4182792 4185012 0.529795
11 4188779 4190941 0.191071
11 4190072 4192496 0.432021
11 4190072 4192496 0.421737
11 4200864 4202291 0.339159
11 4217454 4220518 0.319684
11 4225009 4226920 0.473203
11 4227334 4233551 0.471923
11 4234770 4240498 0.235849
11 4249654 4259187 0.557407
11 4249654 4259187 0.664531
11 4260952 4268829 0.277493
11 4260952 4268829 0.325117
11 4260952 4268829 0.079785
11 4260952 4268829 0.250991
11 4271092 4277892 0.254096
11 4285409 4293650 0.552249
11 4306099 4310062 0.169328
11 4378241 4381177 6.1e-05
11 4500952 4505292 2e-05
11 4554292 4558645 0.261222
11 4554292 4558645 0.237491
11 4560383 4565290 0.382889
11 4609050 4620187 0.284819
11 4625556 4631426 0.386887
11 4634138 4637374 0.298403
11 4637899 4640711 0.642638
11 4644106 4652298 0.091363
11 4653805 4658022 0.353553
11 4653805 4658022 0.332659
11 4665256 4667381 0.181108
11 4670284 4682337 0.475053
11 4682864 4686837 0.279752
11 4694606 4696770 0.330214
11 4697484 4699482 0.068805
11 4701030 4706894 0.273839
11 4707403 4714087 0.277039
11 4720442 4744846 0.302184
11 4748362 4752125 0.42256
11 4748362 4752125 0.410655
11 4756379 4765569 0.257138
11 4756379 4765569 0.280973
11 4767406 4771445 0.386377
11 4774491 4776246 0.208737
11 4780955 4785037 0.100036
11 4787200 4789798 0.274609
11 4790584 4791737 0.578011
11 4802340 4810274 0.214773
11 4821557 4829034 0.168586
11 4833759 4856528 8e-06
11 4863732 4867753 0.096072
11 4863732 4867753 0.067024
11 4863732 4867753 0.101598
11 4885705 4895838 0.390979
11 4904970 4913561 0.147624
11 4921068 4932953 0.202429
11 4938541 4943646 0.006821
11 4946345 4951950 0.064822
11 4946345 4951950 0.208124
11 4952908 4958967 0.309769
11 4952908 4958967 0.371598
11 4969471 4979046 0.430405
11 4980858 4985156 0.524183
11 4988936 4992759 0.415665
11 4997878 5003876 0.442122
11 5009101 5011842 0.233411
11 5013296 5015751 0.358699
11 5062437 5065780 0.320323
11 5068126 5071647 0.412172
11 5068126 5071647 0.428934
11 5079354 5080755 0.349339
11 5083835 5085662 0.807718
11 5088900 5094443 0.272841
11 5088900 5094443 0.279453
11 5088900 5094443 0.262825
11 5088900 5094443 0.316737
11 5094051 5096837 0.67032
11 5094051 5096837 0.686626
11 5119449 5124641 0.664482
11 5119449 5124641 0.624709
11 5130398 5134910 0.381572
11 5145296 5172176 0.199424
11 5173741 5182673 0.353439
11 5189002 5196132 0.274141
11 5208803 5214158 0.087981
11 5239884 5245046 0.348217
11 5247357 5249139 0.270254
11 5253223 5253936 0.497794
11 5254443 5256484 0.837658
11 5269219 5283214 0.189339
11 5410816 5413266 0.242626
11 5413900 5424398 0.165791
11 5427988 5432735 0.384038
11 5441626 5447170 0.551414
11 5449613 5474517 0.178074
11 5489109 5498480 0.300248
11 5502920 5513429 0.047085
11 5516896 5519794 0.579883
11 5516896 5519794 0.53266
11 5527324 5527649 0.681153
11 5528933 5530975 0.897637
11 5561299 5572291 0.000801
11 5633886 5636525 0.711386
11 5633886 5636525 0.607476
11 5644968 5646077 1.02611
11 5661792 5665608 0.556923
11 5668353 5670404 0.438536
11 5671289 5673584 0.371328
11 5691229 5699595 0.340749
11 5708601 5718665 0.483292
11 5708601 5718665 0.481965
11 5720289 5730521 0.591395
11 5736635 5744447 0.489813
11 5736635 5744447 0.528265
11 5771316 5781666 0.086112
11 5818927 5836905 0.324133
11 5842754 5854706 0.447601
11 5870465 5873553 0.479385
11 5875523 5881288 0.331158
11 5875523 5881288 0.332678
11 5884307 5888511 0.344486
11 5977045 5991514 0.174872
11 5999182 6000714 0.294337
11 6000782 6005360 0.288551
11 6006856 6010095 0.432964
11 6013319 6014866 0.330024
11 6019137 6032077 0.087846
11 6034300 6036554 0.702488
11 6034300 6036554 0.709502
11 6038567 6041569 0.215728
11 6042689 6046676 0.26472
11 6042689 6046676 0.114198
11 6048625 6051978 0.31056
11 6048625 6051978 0.300142
11 6054503 6066827 0.226313
11 6070481 6072919 0.45752
11 6085209 6095518 0.390701
11 6106841 6114790 0.198802
11 6151636 6152709 0.304911
11 6181412 6186313 0.448692
11 6181412 6186313 0.423786
11 6189394 6191153 0.435371
11 6193596 6194777 0.248048
11 6208784 6209119 1.6e-05
11 6215044 6223326 0.391699
11 6215044 6223326 0.383061
11 6226291 6229551 0.340329
11 6231625 6240446 0.176892
11 6248585 6263470 0.425217
11 6291989 6310775 0.730566
11 6315488 6332711 0.273189
11 6340326 6344694 0.115092
11 6349591 6352853 0.369442
11 6349591 6352853 0.099686
11 6358787 6366216 0.324145
11 6371650 6372487 0.340214
11 6374574 6385615 0.270748
11 6419935 6421392 0.123952
11 6525698 6527698 0.216113
11 6532807 6556462 0.224975
11 6532807 6556462 0.271508
11 6557595 6563009 0.327422
11 6569212 6574408 0.285763
11 6569212 6574408 0.281799
11 6575522 6596061 0.162431
11 6575522 6596061 0.022635
11 6641989 6651146 0.354013
11 6658043 6659208 0.534545
11 6663507 6677907 0.231385
11 6679970 6685721 5e-06
11 6679970 6685721 0.254396
11 6687403 6692798 0.135996
11 6687403 6692798 0.512473
11 6687403 6692798 0.168152
11 6693166 6697052 0.154367
11 6709856 6758191 0.379197
11 6709856 6758191 0.41513
11 6717035 6721090 0.330979
11 6773056 6786431 0.270165
11 6773056 6786431 0.271247
11 6792415 6797789 0.219485
11 6833415 6843108 0.370774
11 6833415 6843108 0.371421
11 6851020 6922054 0.339263
11 7060487 7062821 0.456509
11 7065895 7068997 0.289129
11 7071721 7073113 0.370906
11 7076050 7081591 0.49021
11 7085084 7091545 0.122368
11 7085084 7091545 0.44416
11 7093673 7100906 0.297018
11 7093673 7100906 0.296937
11 7093673 7100906 0.29938
11 7129095 7143521 0.212258
11 7217832 7218605 0.387321
11 7346387 7349024 0.028237
11 7350298 7355292 0.310442
11 7357226 7363743 0.141886
11 7365361 7377833 0.230362
11 7378336 7380908 0.354519
11 7381055 7387860 2.8e-05
11 7388877 7395283 0.457725
11 7396728 7406156 0.315329
11 7413364 7420828 0.172548
11 7431932 7436359 0.109957
11 7441925 7458807 0.187882
11 7497445 7499821 0.325813
11 7502311 7505831 0.30682
11 7502311 7505831 0.357895
11 7509412 7511196 0.449958
11 7511711 7524010 0.287657
11 7511711 7524010 0.32707
11 7555772 7574333 0.217225
11 7608684 7640265 0.239573
11 7655695 7661238 0.328815
11 7655695 7661238 0.310963
11 7691283 7715790 0.050792
11 7719687 7721219 0.387945
11 7723974 7725582 0.091382
11 7727055 7730471 0.316973
11 7727055 7730471 0.326825
11 7732190 7750429 0.304098
11 7752136 7758874 0.449036
11 7796504 7805950 0.300635
11 7796504 7805950 0.271713
11 7821943 7831862 0.277421
11 7837283 7840258 0.736237
11 7837283 7840258 0.725413
11 7844442 7864326 0.169776
11 7868148 7870054 0.764747
11 7872136 7880235 0.263899
11 7883916 7897381 0.221174
11 7900410 7907548 0.339767
11 7910465 7916468 8e-05
11 7910465 7916468 0.372289
11 7916472 7919491 5.2e-05
11 7921146 7924531 1.206984
11 7928214 7930550 0.417357
11 7933387 7936018 0.335382
11 7936250 7942884 0.291344
11 7936250 7942884 0.290949
11 7943269 7944386 0.898392
11 7943269 7944386 0.900089
11 7947648 7954421 0.235629
11 7947648 7954421 0.247136
11 8052383 8085245 0.323405
11 8105454 8118846 0.092233
11 8105454 8118846 0.268731
11 8127608 8129632 0.510094
11 8131869 8133341 0.412433
11 8137796 8160415 0.255984
11 8160331 8164283 3e-06
11 8160331 8164283 0.257497
11 8160331 8164283 0.262873
11 8165752 8193642 0.236791
11 8195907 8198373 0.752898
11 8195907 8198373 0.720506
11 8198520 8200742 0.369824
11 8202930 8205485 0.407362
11 8202930 8205485 0.334379
11 8208231 8210112 0.345275
11 8213244 8217431 0.250485
11 8219571 8226267 0.172777
11 8235033 8245999 0.260781
11 8247276 8250730 0.362474
11 8251767 8254440 0.002258
11 8255606 8258114 0.123497
11 8259459 8261911 0.343783
11 8292991 8300704 0.232567
11 8326407 8328742 0.399726
11 8326407 8328742 0.387278
11 8329318 8331635 0.572132
11 8332088 8339129 0.324336
11 8341042 8341689 0.232698
11 8343445 8345191 0.362868
11 8343445 8345191 0.444342
11 8343445 8345191 0.431111
11 8347208 8348659 0.390208
11 8347830 8352415 0.622859
11 8347830 8352415 0.506095
11 8354025 8355330 0.461233
11 8361207 8366970 0.355524
11 8369598 8371196 0.23517
11 8372518 8394462 0.301936
11 8377436 8379317 0.417029
11 8418125 8424247 0.482421
11 8432712 8438009 0.404387
11 8432712 8438009 0.547713
11 8432712 8438009 0.500091
11 8432712 8438009 0.382828
11 8438680 8445722 0.375149
11 8438680 8445722 0.373816
11 8446786 8447400 0.305105
11 8452753 8473473 0.241334
11 8484883 8493260 0.29433
11 8512176 8513037 0.152739
11 8529748 8530761 0.673651
11 8544034 8575499 0.115985
11 8645869 8665668 0.231249
11 8645869 8665668 0.23403
11 8667725 8671621 0.317136
11 8667725 8671621 0.323553
11 8672924 8711836 0.079932
11 8715600 8738230 0.252899
11 8832640 8834399 0.359777
11 8832640 8834399 0.373332
11 8835528 8838229 0.366453
11 8839051 8842154 0.000115
11 8840666 8842448 0.272597
11 8840666 8842448 0.25316
11 8847136 8850339 0.336642
11 8854169 8859073 9.7e-05
11 8854169 8859073 0.184672
11 8866306 8895216 0.301516
11 8872625 8877338 0.219493
11 8896394 8901122 0.411443
11 8896394 8901122 0.444636
11 8906435 8910960 0.375616
11 8914592 8915888 0.279469
11 8917252 8918655 0.251206
11 8920139 8922048 0.480023
11 8922672 8929860 0.244076
11 8979541 9007552 0.258592
11 9024039 9028104 0.326306
11 9033918 9038698 0.328272
11 9066121 9067557 0.380432
11 9080011 9104314 0.347458
11 9123940 9129853 0.275944
11 9133797 9137743 0.0245
11 9133797 9137743 0.055057
11 9138285 9143907 0.387667
11 9138285 9143907 0.278186
11 9146269 9148275 0.066277
11 9146269 9148275 0.493118
11 9148007 9155301 0.335715
11 9159317 9161388 8e-06
11 9194615 9199529 0.32646
11 9203703 9204650 0.275098
11 9208949 9212897 0.130799
11 9208949 9212897 0.12543
11 9227244 9237178 0.169575
11 9227244 9237178 0.167879
11 9227244 9237178 0.051754
11 9238874 9244476 0.273381
11 9245125 9246104 0.545313
11 9259253 9281472 0.283408
11 9259253 9281472 0.288758
11 9377756 9379937 2.4e-05
11 9377756 9379937 0.307595
11 9503050 9504150 0.17546
11 9534058 9534505 0.489238
11 9535475 9536398 0.624545
11 9561434 9563529 0.23681
11 9601359 9629627 0.145717
11 9631360 9640058 0.324205
11 9641414 9644697 0.342182
11 9650421 9654080 0.000114
11 9675644 9679876 0.000105
11 9702533 9706961 3.9e-05
11 9794035 9795077 0.115544
11 9801103 9819980 0.078615
11 9823253 9830160 0.3244
11 9850121 9852884 0.360966
11 9850121 9852884 0.421785
11 9855277 9859266 0.280856
11 9855277 9859266 0.284269
11 9859713 9938531 0.284076
11 9901388 9903421 0.238855
11 9940871 9942327 0.316133
11 9946316 9949465 0.362745
11 9967954 9973598 0.24852
11 9977715 9988287 0.296823
11 9993572 10013050 0.255976
11 10017722 10042700 0.266361
11 10044151 10050273 0.372579
11 10044151 10050273 0.380741
11 10050345 10053952 0.296828
11 10055383 10059220 0.382823
11 10060202 10070322 0.291562
11 10080025 10129217 0.329338
11 10141661 10156859 0.093607
11 10141661 10156859 0.109564
11 10220643 10222287 0.06209
11 10229188 10233182 0.08876
11 10274799 10277561 0.371956
11 10288852 10305287 0.055105
11 10322229 10324713 0.296799
11 10337075 10341613 0.057914
11 10337075 10341613 0.286783
11 10337075 10341613 0.282204
11 10346255 10355725 0.370058
11 10371402 10375239 0.229049
11 10379462 10384686 0.339109
11 10385184 10389510 0.450244
11 10392237 10397973 0.166966
11 10410219 10420244 0.08838
11 10422125 10426741 0.254314
11 10427279 10435273 0.470452
11 10427279 10435273 0.46136
11 10427279 10435273 1.306699
11 10436191 10439016 0.332285
11 10439420 10444132 0.490536
11 10439420 10444132 0.4568
11 10439420 10444132 0.490547
11 10444904 10446884 0.326582
11 10448557 10451632 0.29747
11 10460880 10482110 0.233937
11 10486001 10490341 0.447165
11 10494542 10558232 0.23639
11 10611263 10632581 0.642673
11 10642924 10653747 0.505031
11 10687685 10698430 0.287139
11 10704689 10716229 0.355994
11 10721293 10726129 0.136134
11 10727745 10734519 0.286502
11 10727745 10734519 0.340839
11 10739445 10751926 0.40198
11 10739445 10751926 0.557235
11 10780500 10786389 0.237362
11 10793354 10795700 0.459448
11 10798230 10800777 0.346719
11 10803756 10805650 0.784359
11 10807853 10822545 0.207401
11 10825075 10829762 0.248513
11 10832093 10842021 0.340666
11 10852355 10857255 0.310291
11 10856103 10862167 0.341869
11 10856103 10862167 0.339059
11 10856103 10862167 0.337949
11 10863169 10866280 0.04371
11 10866567 10867419 0.382006
11 10877051 10887110 0.296312
11 10897156 10899020 0.410809
11 10910647 10915362 0.271769
11 10910647 10915362 0.272136
11 10915997 10917509 0.236803
11 10917911 10920169 0.109708
11 10917911 10920169 0.272211
11 10920732 10922027 0.260721
11 10923087 10934128 0.364596
11 10923087 10934128 0.360776
11 10923087 10934128 0.364878
11 10923087 10934128 0.362147
11 10935172 10937751 0.249603
11 10942307 10944735 0.122355
11 10945321 10948378 0.274061
11 10945321 10948378 0.264456
11 10949121 10960977 0.241434
11 10964757 10975006 0.040107
11 10979698 10988898 0.342791
11 11168262 11175017 0.348504
11 11168262 11175017 0.387566
11 11186570 11205319 0.401466
11 11213063 11222344 0.34913
11 11213063 11222344 0.327237
11 11224434 11237441 0.342245
11 11245327 11246942 0.247562
11 11248837 11251067 0.2495
11 11252519 11253786 0.586316
11 11257429 11258830 0.231645
11 11276414 11279442 0.318948
11 11281562 11284365 0.367022
11 11285574 11294608 0.386413
11 11299220 11306484 0.446719
11 11317078 11347165 0.327849
11 11317078 11347165 0.35064
11 11348540 11351687 0.386628
11 11352191 11355128 0.422676
11 11356614 11357490 0.302873
11 11358575 11362811 0.341386
11 11364506 11369640 0.232654
11 11370192 11373786 0.335718
11 11374920 11382128 0.174223
11 11440226 11472777 0.402793
11 11440226 11472777 0.352017
11 11449208 11451137 0.643152
11 11499498 11522052 0.224344
11 11574199 11577407 0.067493
11 11582012 11592968 0.372449
11 11582012 11592968 0.322436
11 11582012 11592968 0.373277
11 11582012 11592968 0.370441
11 11593425 11596880 0.458145
11 11593425 11596880 0.50503
11 11597638 11606672 0.675455
11 11597638 11606672 0.51725
11 11612912 11618570 0.122589
11 11622284 11631967 0.385797
11 11635992 11636806 0.188579
11 11648773 11656998 0.367812
11 11660812 11665052 0.320126
11 11666319 11669312 0.350233
11 11670387 11670812 0.638855
11 11671651 11675409 0.60311
11 11671651 11675409 0.610621
11 11696507 11714685 0.468255
11 11721946 11723346 0.464517
11 11721946 11723346 0.449924
11 11732121 11732990 0.599484
11 11734205 11735951 0.598653
11 11840257 11857775 0.313646
11 11892998 11895105 0.34164
11 11892998 11895105 0.241795
11 11922124 11924367 0.269427
11 11929965 11932835 0.292853
11 11934070 11937627 0.451819
11 12083643 12096046 0.423434
11 12097247 12107483 0.22896
11 12139606 12142719 0.452591
11 12189553 12195571 0.366308
11 12198783 12203147 0.328363
11 12198783 12203147 0.330023
11 12203036 12211914 0.26165
11 12213490 12214740 0.285485
11 12221507 12273453 0.262382
11 12294325 12298638 0.374258
11 12307269 12317710 0.000163
11 12326300 12327385 3e-06
11 12465741 12468183 0.296926
11 12484952 12487885 0.676339
11 12490157 12492359 0.389242
11 12495652 12504313 0.350705
11 12495652 12504313 0.088403
11 12507776 12509948 0.268484
11 12511794 12515614 0.500739
11 12516405 12517865 0.266714
11 12533938 12535079 0.156446
11 12536248 12541588 0.293929
11 12546211 12550263 0.410584
11 12552544 12563853 0.216392
11 12567980 12570256 0.283806
11 12570916 12579298 0.010818
11 12570916 12579298 0.287657
11 12581920 12588059 0.156532
11 12589142 12591085 0.258115
11 12589142 12591085 0.244945
11 12591975 12593838 0.049871
11 12593928 12597497 0.267751
11 12593928 12597497 0.269386
11 12598339 12601699 0.349266
11 12598339 12601699 0.262179
11 12605649 12606908 0.379598
11 12624140 12625465 0.130837
11 12624140 12625465 0.119551
11 12628810 12630678 0.207858
11 12631264 12635336 0.241244
11 12631264 12635336 0.241681
11 12631264 12635336 0.238683
11 12639887 12645738 0.353751
11 12639887 12645738 0.235882
11 12648770 12651437 0.310393
11 12655439 12671262 0.257141
11 12674486 12677154 0.50596
11 12674486 12677154 0.43821
11 12678198 12679257 0.338199
11 12694208 12699627 0.156956
11 12705310 12707153 0.316434
11 12709322 12713039 0.074951
11 12715205 12718340 0.263251
11 12719671 12724638 0.427803
11 12729684 12736107 0.291745
11 12737229 12739561 0.287717
11 12741840 12745285 0.345714
11 12748093 12750387 0.227828
11 12754742 12769556 1.5e-05
11 12754742 12769556 1.7e-05
11 12779900 12795191 0.332808
11 12798318 12805251 0.407194
11 12798318 12805251 0.405779
11 12811267 12819580 0.488171
11 12827394 12831883 0.105931
11 12832822 12841092 0.474708
11 12842678 12845614 0.629904
11 12847945 12854769 0.511666
11 12855878 12858767 0.090844
11 12859433 12862670 0.123099
11 12859433 12862670 0.123098
11 12863133 12864817 0.414034
11 12871307 12877357 0.495655
11 12936631 12939279 0.252645
11 12960883 12968110 0.27532
11 12960883 12968110 0.386517
11 12960883 12968110 0.383181
11 12960883 12968110 0.386237
11 12979323 13010758 0.344595
11 13025988 13026614 0.403197
11 13030204 13037329 0.428215
11 13030204 13037329 0.427021
11 13037863 13040407 0.675161
11 13041283 13046376 0.457251
11 13050299 13054571 0.480247
11 13059902 13087747 0.352588
11 13059902 13087747 0.351109
11 13112136 13116786 0.319278
11 13136959 13149935 0.356035
11 13136959 13149935 0.279701
11 13157415 13172421 0.188775
11 13191712 13198885 0.2291
11 13205992 13239117 0.303252
11 13264596 13268044 0.331776
11 13273176 13279635 0.053374
11 13281580 13283810 0.444692
11 13284111 13289431 0.443923
11 13284111 13289431 0.367636
11 13293451 13296507 0.385841
11 13299458 13302397 0.529795
11 13303297 13312575 6.8e-05
11 13303297 13312575 0.607661
11 13317271 13317908 0.556996
11 13319790 13324108 0.288589
11 13328197 13328430 0.428417
11 13330361 13333371 0.162884
11 13334851 13339038 0.394041
11 13339477 13343349 0.242157
11 13344520 13347288 0.700866
11 13347881 13349295 0.254777
11 13357719 13360353 0.471708
11 13361290 13364230 0.394582
11 13368253 13371517 0.299021
11 13374193 13380043 0.469626
11 13383346 13391547 0.401147
11 13394565 13408568 0.382501
11 13410946 13415428 2e-05
11 13410946 13415428 0.056681
11 13416467 13420111 0.232501
11 13421555 13422436 0.554413
11 13425523 13427983 0.372254
11 13429341 13440412 0.48086
11 13444048 13445427 0.573136
11 13483375 13490622 1.964677
11 13483375 13490622 0.389763
11 13491672 13493265 0.417253
11 13495817 13498365 0.366761
11 13499946 13504761 0.521996
11 13499946 13504761 0.521997
11 13506470 13516007 0.567321
11 13506470 13516007 0.567322
11 13517054 13523523 0.322627
11 13554864 13565422 0.228288
11 13568757 13573986 0.469302
11 13568757 13573986 0.324019
11 13568757 13573986 0.333537
11 13579541 13590694 0.198796
11 13579541 13590694 0.208273
11 13599032 13621582 0.106964
11 13632262 13636639 0.345151
11 13659406 13660115 0.513429
11 13661206 13661964 0.310415
11 13664653 13673520 0.219776
11 13664653 13673520 0.218625
11 13673847 13675503 0.365895
11 13694769 13701920 0.279009
11 13702853 13703781 0.472953
11 13707222 13712557 0.25076
11 13707222 13712557 0.270422
11 13714739 13717460 0.354926
11 13714739 13717460 0.355499
11 13718829 13720097 0.470506
11 13720527 13721620 0.417188
11 13726297 13732972 0.329066
11 13753116 13763273 0.347563
11 13771948 13774024 0.078649
11 13791065 13792072 0.338292
11 13798321 13799453 0.440456
11 13807820 13808821 0.330314
11 13835578 13850785 0.356444
11 13861286 13869600 0.24094
11 13892399 13903776 0.305585
11 14069378 14072989 0.277628
11 14074421 14080004 0.401316
11 14074421 14080004 3.7e-05
11 14081591 14086410 0.120086
11 14087094 14087866 0.407715
11 14088247 14095745 0.341654
11 14088247 14095745 0.346082
11 14099825 14101757 0.305954
11 14099825 14101757 0.29771
11 14117957 14128483 0.443847
11 14117957 14128483 0.386102
11 14134704 14138005 0.221216
11 14164745 14167839 0.260681
11 14164745 14167839 0.201623
11 14164745 14167839 0.209617
11 14246283 14250631 0.340521
11 14252976 14254504 0.373092
11 14260166 14273118 0.360045
11 14282688 14283245 0.338606
11 14288003 14298893 0.380957
11 14300154 14301486 0.324366
11 14421837 14423706 0.512286
11 14421837 14423706 0.492649
11 14423922 14425672 0.315772
11 14426959 14430368 0.312146
11 14433925 14447422 0.278209
11 14453797 14459383 0.358733
11 14479809 14481894 0.021587
11 14479809 14481894 0.028542
11 14482246 14484365 0.559907
11 14482246 14484365 0.604196
11 14485981 14489471 5e-06
11 14516541 14519567 0.897691
11 14521139 14523563 0.500549
11 14521139 14523563 0.48966
11 14531444 14535990 0.544904
11 14539339 14540405 0.852955
11 14595153 14607919 0.564674
11 14614251 14626268 0.639001
11 14614251 14626268 0.642668
11 14627041 14630206 0.55494
11 14631351 14633963 0.62446
11 14636897 14652263 0.535712
11 14654036 14675732 0.263076
11 14689515 14694005 0.304021
11 14694126 14695822 0.310422
11 14697731 14700708 0.060826
11 14705144 14710744 0.341158
11 14711130 14714878 0.320956
11 14715053 14717532 0.475181
11 14735658 14744755 0.40896
11 14746039 14749506 0.323539
11 14754163 14757380 0.303107
11 14754163 14757380 0.380887
11 14760541 14776612 0.255423
11 14779616 14783887 0.236038
11 14787240 14789379 0.18024
11 14789820 14792683 0.083453
11 14797480 14808034 0.219837
11 14854446 14869316 0.412247
11 14886837 14931008 0.237578
11 14940995 14942608 0.198498
11 14940995 14942608 0.259147
11 14947102 14968863 0.414933
11 14947102 14968863 0.436671
11 14969187 14972275 0.469199
11 14983879 14989427 0.360008
11 15003042 15003833 0.470358
11 15009677 15011067 0.318388
11 15153060 15158902 0.40311
11 15153060 15158902 0.440899
11 15160001 15162964 0.665734
11 15176354 15177022 0.322453
11 15198610 15203999 0.449797
11 15198610 15203999 0.359278
11 15225407 15228110 0.477512
11 15232426 15237003 0.134203
11 15253562 15261973 0.327517
11 15292609 15336303 0.35199
11 15389422 15396323 0.497367
11 15397412 15405313 0.440399
11 15397412 15405313 0.419357
11 15397412 15405313 0.015127
11 15397412 15405313 7e-06
11 15406637 15408722 0.85198
11 15411653 15424512 0.241756
11 15438933 15454835 0.623812
11 15457704 15459096 0.379384
11 15469360 15470288 0.490143
11 15471063 15474973 0.534944
11 15475774 15482932 0.458427
11 15486887 15502601 0.676876
11 15503379 15505441 1.425814
11 15511583 15519758 0.68953
11 15529253 15546887 0.429439
11 15551951 15558639 0.409287
11 15551951 15558639 0.388397
11 15559792 15565316 0.273687
11 15568711 15575377 0.316964
11 15590726 15592174 0.559875
11 15599192 15607334 0.04912
11 15599192 15607334 0.35767
11 15603916 15606586 0.110528
11 15607308 15613431 0.001625
11 15637659 15673945 0.365423
11 15679042 15683814 0.461448
11 15679042 15683814 0.385264
11 15679042 15683814 0.158831
11 15684344 15689244 0.309658
11 15684344 15689244 0.352281
11 15689937 15696651 0.08061
11 15689937 15696651 0.026803
11 15689937 15696651 0.117984
11 15698088 15701541 0.490899
11 15703559 15706139 0.032851
11 15707449 15711094 0.742763
11 15711017 15717697 1.695718
11 15711017 15717697 0.262683
11 15718986 15722215 5e-06
11 15724352 15727426 0.783591
11 15732271 15737996 0.325049
11 15740446 15742572 1.065863
