"lg" "pos1" "pos2" "ds"
"7143" 10 6502871 6506523 0.872793
"7144" 10 6518248 6520602 0.866146666666667
"7145" 10 6529898 6538871 0.77974
"7146" 10 6574479 6586815 0.543663666666667
"7147" 10 6592121 6595289 1.1688035
"7148" 10 6636578 6638330 0.968482
"7149" 10 6640279 6657863 0.959886
"7150" 10 6662791 6666412 1.15357333333333
"7151" 10 6667421 6673521 0.733920466666667
"7152" 10 6676041 6678139 0.932198333333333
"7153" 10 6704711 6718157 0.607379333333333
"7154" 10 6719206 6725533 0.818552
"7155" 10 6727023 6730315 0.699232
"7156" 10 6731129 6733654 0.776278666666667
"7157" 10 6736069 6753817 0.541155
"7158" 10 6756296 6757966 0.766118666666667
"7159" 10 6759695 6769534 1.45631366666667
"7160" 10 6775927 6787908 1.0640885
"7161" 10 6793954 6795878 0.814965333333333
"7162" 10 6798225 6804337 0.987806333333333
"7163" 10 6810201 6810711 1.739425
"7164" 10 6815119 6818593 1.125597
"7165" 10 6824711 6825818 1.02559466666667
"7166" 10 6831855 6832726 0.812042333333333
"7167" 10 6917318 6925218 1.50388633333333
"7168" 10 6955694 6967472 1.03870866666667
"7169" 10 6975080 6975358 0.791471333333333
"7170" 10 6985750 6996985 0.799455666666667
"7171" 10 7063527 7071810 0.542455
"7172" 10 7074399 7100108 0.539699833333333
"7173" 10 7102318 7108459 0.492214
"7174" 10 7113611 7115820 0.8850875
"7175" 10 7116216 7116959 0.891705
"7176" 10 7121817 7123952 0.9213675
"7177" 10 7126862 7143034 0.830134333333333
"7178" 10 7311673 7315488 0.964894
"7179" 10 7316510 7322199 0.941528444444445
"7180" 10 7359445 7365167 0.897069333333333
"7181" 10 7366363 7374288 1.06093375
"7182" 10 7374555 7393329 0.744211
"7183" 10 7398926 7430988 0.684246666666667
"7184" 10 7434258 7435905 0.968713
"7185" 10 7447952 7461974 0.8020215
"7186" 10 7466075 7466995 0.681695666666667
"7187" 10 7469450 7475911 0.589385666666667
"7188" 10 7477373 7480027 1.082527
"7189" 10 7482342 7491100 0.949782333333333
"7190" 10 7495980 7499056 0.881025333333333
"7191" 10 7501694 7507155 0.859678666666667
"7192" 10 7509878 7514648 0.588149
"7193" 10 7515648 7518998 0.960634333333333
"7194" 10 7519977 7521819 0.986589
"7195" 10 7541706 7557592 0.843739333333333
"7196" 10 7704303 7709478 0.783353777777778
"7197" 10 7736651 7741555 1.00141233333333
"7198" 10 7766479 7781903 0.696265
"7199" 10 7785046 7787391 0.901729
"7200" 10 7791656 7813251 0.919112833333333
"7201" 10 7816031 7824206 0.909541666666667
"7202" 10 7828917 7832779 0.659452333333333
"7203" 10 7837138 7840840 0.959043666666667
"7204" 10 7842276 7843919 26.216765
"7205" 10 7845619 7848922 0.762010666666667
"7206" 10 7852324 7863130 0.774197
"7207" 10 7867059 7867349 1.8951805
"7208" 10 7895550 7904576 0.87304
"7209" 10 7905408 7912519 0.671838166666667
"7210" 10 7920881 7935066 0.836913666666667
"7211" 10 7939140 7945973 0.6247
"7212" 10 7954696 7966659 0.740684
"7213" 10 7968712 7973392 0.711370666666667
"7214" 10 7974298 7976605 0.790759666666667
"7215" 10 7976832 7978303 0.781426666666667
"7216" 10 7979042 7981406 0.898470666666667
"7217" 10 7988106 7989346 0.815040333333333
"7218" 10 8000348 8011770 0.649819333333333
"7219" 10 8058412 8066836 0.550576833333333
"7220" 10 8098839 8102813 0.722316333333333
"7221" 10 8107990 8112679 0.516655
"7222" 10 8114960 8116193 1.005818
"7223" 10 8128412 8137234 0.772237333333333
"7224" 10 8138395 8142124 0.626310888888889
"7225" 10 8148308 8164309 0.700405333333333
"7226" 10 8167233 8190221 1.159654
"7227" 10 8190251 8193252 0.865686333333333
"7228" 10 8210063 8214256 0.729131666666667
"7229" 10 8216082 8223572 0.915224666666667
"7230" 10 8224373 8235701 0.633234333333333
"7231" 10 8258967 8260954 0.627298
"7232" 10 8261351 8267115 0.767540333333333
"7233" 10 8269260 8270252 0.799579
"7234" 10 8285151 8286967 1.07152166666667
"7235" 10 8286557 8288320 1.329562
"7236" 10 8288543 8297176 0.792028833333333
"7237" 10 8300498 8348744 0.720850166666667
"7238" 10 8375332 8378975 1.232574
"7239" 10 8380679 8389550 0.766798
"7240" 10 8411752 8421186 0.819712
"7241" 10 8424974 8431445 0.868468666666667
"7242" 10 8485326 8571015 0.877537666666667
"7243" 10 8577242 8596962 0.897136333333333
"7244" 10 8620771 8634994 0.797135
"7245" 10 8636368 8638049 1.077259
"7246" 10 8644265 8647631 0.951724333333333
"7247" 10 8660716 8665516 1.06221166666667
"7248" 10 8703998 8710186 0.632960333333333
"7249" 10 8711612 8728967 0.729561
"7250" 10 8731335 8737101 0.768453166666667
"7251" 10 8748416 8756789 0.846013
"7252" 10 8759662 8766978 0.760927666666667
"7253" 10 8767502 8771773 0.860504
"7254" 10 8770767 8776118 0.920092
"7255" 10 8779888 8795546 0.579913916666667
"7256" 10 8800251 8801722 1.73894033333333
"7257" 10 8815409 8840688 0.768673
"7258" 10 8844845 8846238 1.348256
"7259" 10 8857383 8877624 0.764839333333333
"7260" 10 8863194 8864183 1.0041065
"7261" 10 8878295 8879183 0.322156
"7262" 10 8880070 8882886 0.942253
"7263" 10 8905952 8924254 0.8238635
"7264" 10 9007219 9011393 0.958052666666667
"7265" 10 9065145 9084408 0.75532075
"7266" 10 9084575 9087446 1.0402665
"7267" 10 9090342 9100195 0.885724333333333
"7268" 10 9117625 9118182 1.08312766666667
"7269" 10 9120079 9120495 1.1832255
"7270" 10 9129310 9131223 1.139652
"7271" 10 9133359 9137767 0.838823
"7272" 10 9188036 9199628 1.07295316666667
"7273" 10 9201908 9203632 1.048167
"7274" 10 9217811 9223294 0.693661333333333
"7275" 10 9226283 9231744 1.060437
"7276" 10 9234731 9235649 95.0609175
"7277" 10 9236996 9237481 1.234579
"7278" 10 9261462 9277295 0.314226666666667
"7279" 10 9279918 9287935 0.775937666666667
"7280" 10 9290114 9298266 0.976191428571429
"7281" 10 9301880 9334968 0.7718435
"7282" 10 9337981 9340101 1.25863633333333
"7283" 10 9342508 9349647 0.913838333333333
"7284" 10 9352321 9396271 0.876846
"7285" 10 9398014 9435203 0.492797
"7286" 10 9448781 9450908 0.87272825
"7287" 10 9481735 9483945 0.5408525
"7288" 10 9487805 9489427 0.644018333333333
"7289" 10 9491782 9499684 0.751184888888889
"7290" 10 9526273 9527519 0.314488333333333
"7291" 10 9535582 9538537 0.991675666666667
"7292" 10 9542617 9547548 0.599295333333333
"7293" 10 9553796 9568677 0.734389666666667
"7294" 10 9572022 9576776 0.859326
"7295" 10 9600905 9605308 0.750822333333333
"7296" 10 9633375 9644014 0.829130333333333
"7297" 10 9646796 9661846 1.02363133333333
"7298" 10 9663874 9673697 0.8907835
"7299" 10 9691561 9694257 0.837126
"7300" 10 9701909 9714619 1.21830333333333
"7301" 10 9716792 9722097 1.05305833333333
"7302" 10 9725749 9727041 1.70713466666667
"7303" 10 9729101 9733910 0.883596333333333
"7304" 10 9735093 9737437 0.801667
"7305" 10 9738420 9744125 0.792799666666667
"7306" 10 9745758 9746233 72.9356315
"7307" 10 9790603 9794848 0.819209333333333
"7308" 10 9797087 9798840 1.74603733333333
"7309" 10 9802474 9803516 0.939807
"7310" 10 9855277 9856578 0.633461333333333
"7311" 10 9860314 9861991 0.3493875
"7312" 10 9866271 9869714 0.461719333333333
"7313" 10 9880413 9881765 0.458155
"7314" 10 9889833 9891370 0.638451666666667
"7315" 10 9895329 9897655 0.647101333333333
"7316" 10 9901356 9902621 0.790311666666667
"7317" 10 9906813 9908446 0.479231
"7318" 10 9914069 9915690 0.626256
"7319" 10 9924555 9926349 0.657700333333333
"7320" 10 9934458 9936733 0.694777333333333
"7321" 10 9953828 9970376 0.790545666666667
"7322" 10 9970894 9986196 1.05251233333333
"7323" 10 9990043 9992514 0.911205
"7324" 10 10002490 10015454 0.573626
"7325" 10 10017623 10020112 0.703000333333333
"7326" 10 10032649 10043240 0.828557333333333
"7327" 10 10044362 10046111 1.18259966666667
"7328" 10 10050041 10052813 1.196767
"7329" 10 10064896 10077129 0.593996
"7330" 10 10084118 10093871 1.302045
"7331" 10 10095010 10099527 0.7267505
"7332" 10 10166847 10172167 0.623814666666667
"7333" 10 10176356 10191087 0.546285666666667
"7334" 10 10477197 10572975 0.561744333333333
"7335" 10 10630189 10664614 0.672078333333333
"7336" 10 10666995 10679875 0.57376
"7337" 10 10693141 10710937 0.864232
"7338" 10 10807926 10961030 0.865681166666667
"7339" 10 11136070 11139784 0.872944333333333
"7340" 10 11142789 11143058 2.124513
"7341" 10 11150900 11151232 160.160821666667
"7342" 10 11228435 11239167 0.928463333333333
"7343" 10 11245503 11248676 0.979561
"7344" 10 11254647 11257110 0.90298
"7345" 10 11267031 11270381 0.822010666666667
"7346" 10 11325773 11366320 0.9221665
"7347" 10 11375890 11381213 0.964793555555556
"7348" 10 11391705 11392738 1.387328
"7349" 10 11408495 11434291 0.909626
"7350" 10 11477685 11480232 0.752518333333333
"7351" 10 11486057 11489192 1.05045216666667
"7352" 10 11497466 11501239 0.636944
"7353" 10 11517367 11523244 0.975836333333333
"7354" 10 11573723 11578789 1.01255366666667
"7355" 10 11594000 11612797 0.982127
"7356" 10 11625161 11627459 1.46477033333333
"7357" 10 11660822 11666044 0.831588
"7358" 10 11693269 11696201 0.873758666666667
"7359" 10 11796739 11880195 1.10802133333333
"7360" 10 11933055 11937384 1.00990033333333
"7361" 10 11942453 11944209 0.9934725
"7362" 10 11947482 11951981 1.056672
"7363" 10 12011977 12012753 0.771928666666667
"7364" 10 12069833 12099979 0.749740333333333
"7365" 10 12115441 12119223 1.03878666666667
"7366" 10 12138487 12144472 1.52557933333333
"7367" 10 12147135 12151582 0.982903
"7368" 10 12152931 12191495 0.856348666666667
"7369" 10 12192349 12193570 1.009048
"7370" 10 12199664 12205457 1.01738466666667
"7371" 10 12365118 12378053 1.02394233333333
"7372" 10 12380065 12385962 1.094908
"7373" 10 12386251 12387907 1.09980633333333
"7374" 10 12410368 12411150 1.33131666666667
"7375" 10 12423736 12442082 1.20424575
"7376" 10 12446407 12460395 1.11409366666667
"7377" 10 12463557 12468594 1.1120925
"7378" 10 12469422 12479286 1.019336
"7379" 10 12491943 12493652 1.307823
"7380" 10 12496310 12498705 0.949909333333333
"7381" 10 12504659 12506631 2.01849566666667
"7382" 10 12578667 12611207 7.32209833333333
"7383" 10 12619123 12643081 0.705359
"7384" 10 12748846 12752179 0.682176166666667
"7385" 10 12755072 12763416 1.09092733333333
"7386" 10 12769315 12772436 0.922625666666667
"7387" 10 12801925 12821223 1.117192
"7388" 10 12847757 12856501 1.30214166666667
"7389" 10 12860144 12863850 1.06836
"7390" 10 12865084 12870824 1.02301388888889
"7391" 10 12873008 12882499 1.11488966666667
"7392" 10 12884056 12888617 0.827029
"7393" 10 12890429 12894382 0.935640666666667
"7394" 10 12896222 12898151 0.633650333333333
"7395" 10 12936623 12957438 0.846653
"7396" 10 12959843 12962601 0.942899
"7397" 10 13001561 13001919 0.808582333333333
"7398" 10 13002807 13007699 0.968575333333333
"7399" 10 13009295 13016027 0.870921666666667
"7400" 10 13041488 13042752 2.46729766666667
"7401" 10 13043055 13047112 0.987493
"7402" 10 13047873 13057201 0.816872333333333
"7403" 10 13061110 13070441 1.63351733333333
"7404" 10 13101882 13114324 1.10543466666667
"7405" 10 13117511 13121077 1.015573
"7406" 10 13121536 13131615 1.02662511111111
"7407" 10 13132413 13138599 1.42574033333333
"7408" 10 13142212 13171897 0.825202333333333
"7409" 10 13313548 13346409 0.372476
"7410" 10 13409777 13431071 0.817403333333333
"7411" 10 13440280 13453314 0.698406444444444
"7412" 10 13455992 13488782 0.707832
"7413" 10 13502303 13521318 0.868542333333333
"7414" 10 13527480 13616041 0.897989
"7415" 10 13619250 13622255 0.6817605
"7416" 10 13626799 13633552 0.900773
"7417" 10 13642172 13646787 0.828059666666667
"7418" 10 13647404 13654232 0.692483666666667
"7419" 10 13667723 13673241 0.668038666666667
"7420" 10 13675150 13677278 0.820122
"7421" 10 13736878 13740450 0.784012
"7422" 10 13753836 13755884 0.755443333333333
"7423" 10 13760960 13762237 0.6197025
"7424" 10 13765594 13777572 0.934539166666667
"7425" 10 13788630 13791322 1.071439
"7426" 10 13859672 13860778 0.793395333333333
"7427" 10 13957046 13959430 1.68904833333333
"7428" 10 13959595 13964263 0.736418666666667
"7429" 10 13966894 13973125 0.736915333333333
"7430" 10 13979153 13981811 1.18673133333333
"7431" 10 13989288 13993303 5.887574
"7432" 10 14032131 14037221 1.12155983333333
"7433" 10 14041464 14043981 1.931043
"7434" 10 14050665 14055249 0.806624666666667
"7435" 10 14184250 14188905 0.767985
"7436" 10 14201843 14209365 1.06785066666667
"7437" 10 14210521 14211401 1.72411
"7438" 10 14213305 14214535 1.338203
"7439" 10 14216318 14218814 0.909300333333333
"7440" 10 14221919 14226289 0.901782666666667
"7441" 10 14251993 14256888 1.07053566666667
"7442" 10 14268185 14275710 1.466945
"7443" 10 14287973 14295952 0.966151666666667
"7444" 10 14456026 14458830 3.0509245
"7445" 10 14471630 14473040 1.133968
"7446" 10 14501579 14507522 1.33687055555556
"7447" 10 14513209 14516063 1.09152083333333
"7448" 10 14519878 14530414 0.855680666666667
"7449" 10 14542694 14546226 0.760916
"7450" 10 14546539 14552132 0.630099666666667
"7451" 10 14555471 14559170 1.22327416666667
"7452" 10 14663291 14664845 4.194104
"7453" 10 14665337 14666933 1.50263533333333
"7454" 10 14667160 14669696 1.905101
"7455" 10 14670193 14673293 0.9941
"7456" 10 14673761 14679040 0.817890222222222
"7457" 10 14681072 14685142 1.22671933333333
"7458" 10 14688813 14709542 0.926057333333333
"7459" 10 14724687 14728964 1.0294215
"7460" 10 14733929 14742988 0.964791
"7461" 10 14790078 14791810 1.3972465
"7462" 10 14795391 14808405 1.360614
"7463" 10 14993071 14994658 1.09402533333333
"7464" 10 14996770 15014430 1.19630433333333
"7465" 10 15025766 15029454 1.23726
"7466" 10 15053871 15061353 1.00224366666667
"7467" 10 15063627 15068329 1.24138066666667
"7468" 10 15159926 15181533 1.133322
"7469" 10 15231093 15244742 1.24796066666667
"7470" 10 15258511 15263294 1.07578033333333
"7471" 10 15274191 15282234 0.956234666666667
"7472" 10 15286353 15290176 1.03915783333333
"7473" 10 15293299 15296916 0.792427
"7474" 10 15314765 15318132 1.22071833333333
"7475" 10 15320390 15323228 1.30310666666667
"7476" 10 15330083 15338731 1.32502283333333
"7477" 10 15339122 15345057 0.842730333333333
"7478" 10 15356718 15360012 1.153809
"7479" 10 15365949 15374137 1.31113
"7480" 10 15379125 15406835 8.8001595
"7481" 10 15413093 15414950 1.242076
"7482" 10 15415601 15419774 1.13139466666667
"7483" 10 15419825 15425986 1.19103411111111
"7484" 10 15428752 15434298 1.04061333333333
"7485" 10 15441448 15447087 0.972299666666667
"7486" 10 15452430 15463805 1.059155
"7487" 10 15505619 15523465 0.803306
"7488" 10 15555324 15565028 1.110056
"7489" 10 15578022 15583124 0.909244
"7490" 10 15587566 15594198 0.992287
"7491" 10 15596169 15606386 0.888389
"7492" 10 15606906 15612686 0.35333
"7493" 11 11890 24494 0.732378333333333
"7494" 11 28618 49986 0.756095666666667
"7495" 11 52383 61941 0.829946666666667
"7496" 11 72743 85375 0.861848
"7497" 11 90412 113363 0.830085
"7498" 11 171394 186879 0.875240666666667
"7499" 11 188098 195154 0.631693833333333
"7500" 11 198033 203030 0.7929035
"7501" 11 209895 223514 0.859052666666667
"7502" 11 224177 239767 0.791709333333333
"7503" 11 240760 250179 0.908332666666667
"7504" 11 255243 262369 1.05848733333333
"7505" 11 264684 279223 0.761804333333333
"7506" 11 280505 286705 0.763719666666667
"7507" 11 294905 303815 0.926826333333333
"7508" 11 304385 321346 0.704118
"7509" 11 371315 375774 0.818604
"7510" 11 392754 399974 0.725447333333333
"7511" 11 406551 420747 0.767099
"7512" 11 428273 438362 0.986798
"7513" 11 446669 450294 1.10312616666667
"7514" 11 451515 454079 0.609052
"7515" 11 482609 486599 0.812254666666667
"7516" 11 496809 523053 0.8393485
"7517" 11 562838 569808 0.755331
"7518" 11 572306 613886 0.720307
"7519" 11 674619 677468 1.47175133333333
"7520" 11 677316 687152 1.05721766666667
"7521" 11 687633 689929 0.93451
"7522" 11 690216 694104 0.720741333333333
"7523" 11 696711 701548 0.920061666666667
"7524" 11 714072 722412 0.867703333333333
"7525" 11 910083 929209 0.356074666666667
"7526" 11 948817 953256 0.980926333333333
"7527" 11 961212 964235 1.126713
"7528" 11 968743 982328 0.803401333333333
"7529" 11 1007842 1013381 0.785560666666667
"7530" 11 1017948 1036084 0.891396666666667
"7531" 11 1074983 1086033 1.59932266666667
"7532" 11 1204843 1206464 1.04031166666667
"7533" 11 1217111 1244993 0.902618666666667
"7534" 11 1262863 1265497 1.196908
"7535" 11 1268646 1281093 1.351075
"7536" 11 1282516 1288019 1.01621016666667
"7537" 11 1289178 1295296 0.854680555555556
"7538" 11 1295931 1300251 0.960330666666667
"7539" 11 1303431 1312998 1.08517033333333
"7540" 11 1319842 1323069 0.828310666666667
"7541" 11 1327003 1331322 1.04284216666667
"7542" 11 1332759 1335261 1.370316
"7543" 11 1336562 1344065 40.360725
"7544" 11 1346243 1351773 0.887217833333333
"7545" 11 1354585 1360263 1.06647916666667
"7546" 11 1362061 1365273 0.961575666666667
"7547" 11 1375233 1390015 0.559163
"7548" 11 1407689 1415853 0.929438
"7549" 11 1421116 1435461 1.10303866666667
"7550" 11 1438972 1443848 0.776519
"7551" 11 1610308 1611207 1.008859
"7552" 11 1655550 1655831 1.10751466666667
"7553" 11 1659578 1661485 0.750423
"7554" 11 1677309 1679613 1.28717433333333
"7555" 11 1709563 1713578 0.85109
"7556" 11 1720324 1722911 0.812198333333333
"7557" 11 1738040 1740608 1.293863
"7558" 11 1916391 1916967 1.31816166666667
"7559" 11 1924128 1936404 1.03368633333333
"7560" 11 1941709 1945827 0.864075666666667
"7561" 11 1946733 1961366 0.670885333333333
"7562" 11 2014186 2019126 1.15075
"7563" 11 2076459 2141307 0.902905666666667
"7564" 11 2185181 2193544 1.43535933333333
"7565" 11 2238081 2242496 0.599046
"7566" 11 2274189 2283509 0.916227333333333
"7567" 11 2289170 2318783 0.814676666666667
"7568" 11 2353909 2360810 0.872441666666667
"7569" 11 2369598 2383585 1.19980366666667
"7570" 11 2392372 2394235 0.892567333333333
"7571" 11 2407492 2415100 0.475795333333333
"7572" 11 2447151 2450934 1.10908033333333
"7573" 11 2451607 2454337 0.955298666666667
"7574" 11 2456024 2459726 1.143451
"7575" 11 2482738 2484569 0.621148333333333
"7576" 11 2489134 2499977 0.843229
"7577" 11 2500678 2509221 0.757233
"7578" 11 2532127 2533109 0.525655333333333
"7579" 11 2545371 2549174 0.5991585
"7580" 11 2549541 2554011 0.8552775
"7581" 11 2587269 2591280 0.884300666666667
"7582" 11 2597950 2602462 1.15408
"7583" 11 2604451 2609046 0.944592333333333
"7584" 11 2609853 2614614 1.08246066666667
"7585" 11 2627552 2637707 0.910986
"7586" 11 2655509 2658968 1.084055
"7587" 11 2687866 2693382 0.874805333333333
"7588" 11 2694874 2696415 0.979831333333333
"7589" 11 2698204 2700123 1.25300016666667
"7590" 11 2706914 2712333 1.75727266666667
"7591" 11 2743148 2745566 1.07745466666667
"7592" 11 2749587 2756045 0.786017666666667
"7593" 11 2760933 2767060 0.651580666666667
"7594" 11 2771376 2776767 1.09719977777778
"7595" 11 2784763 2793301 1.06684766666667
"7596" 11 2801007 2809187 0.945727666666667
"7597" 11 2832681 2834561 1.234469
"7598" 11 2857169 2860602 1.338522
"7599" 11 2907304 2924089 0.766364666666667
"7600" 11 2978642 2985116 0.927684333333333
"7601" 11 2987816 2988264 1.052476
"7602" 11 2989937 2992441 1.32458666666667
"7603" 11 2994221 3001874 1.33175133333333
"7604" 11 3002000 3005279 1.02378625
"7605" 11 3007191 3008271 1.779929
"7606" 11 3008512 3013100 0.965523
"7607" 11 3015671 3019925 1.12191366666667
"7608" 11 3025935 3027492 0.867426
"7609" 11 3096241 3121456 1.08712816666667
"7610" 11 3121114 3125754 1.32366566666667
"7611" 11 3147858 3164573 0.635721666666667
"7612" 11 3172985 3193999 1.061452
"7613" 11 3229154 3236784 0.807794
"7614" 11 3243646 3249401 0.722752666666667
"7615" 11 3252489 3260038 0.880402333333333
"7616" 11 3309437 3310423 0.928160333333333
"7617" 11 3344980 3360444 0.862978333333333
"7618" 11 3363621 3366064 1.1293525
"7619" 11 3371524 3383349 0.836285
"7620" 11 3403023 3408552 1.67786416666667
"7621" 11 3410004 3411245 1.02118066666667
"7622" 11 3414199 3415326 1.180484
"7623" 11 3465800 3467727 1.414169
"7624" 11 3468630 3473557 2.19973366666667
"7625" 11 3475659 3478560 0.932457333333333
"7626" 11 3479579 3483856 0.960651
"7627" 11 3488870 3490460 0.893803833333333
"7628" 11 3494200 3498591 0.948810666666667
"7629" 11 3499443 3510614 62.7053410833333
"7630" 11 3514410 3521685 0.890904
"7631" 11 3523324 3525087 1.419479
"7632" 11 3526522 3531556 0.816422
"7633" 11 3532009 3537923 0.993232
"7634" 11 3540853 3575794 1.03889233333333
"7635" 11 3602560 3645015 0.9954425
"7636" 11 3652039 3673572 0.500985333333333
"7637" 11 3699303 3702408 0.888776333333333
"7638" 11 3717782 3739910 0.819686333333333
"7639" 11 3754217 3763483 1.03714266666667
"7640" 11 3766738 3767762 1.14380433333333
"7641" 11 3780329 3815730 8.48082466666667
"7642" 11 3817115 3822566 0.9100235
"7643" 11 3822820 3828609 0.927364
"7644" 11 3835876 3836883 2.318284
"7645" 11 3837872 3838760 0.669580333333333
"7646" 11 3841627 3842385 0.972683
"7647" 11 3854940 3856853 0.804484833333333
"7648" 11 3859451 3861046 0.805468333333333
"7649" 11 3901771 3906782 1.12523
"7650" 11 3924455 3925752 0.806446
"7651" 11 3938577 3939402 0.942557
"7652" 11 3962795 4020708 0.794505333333333
"7653" 11 4060824 4062432 0.908271333333333
"7654" 11 4063978 4068041 0.7994
"7655" 11 4079772 4085940 1.057403
"7656" 11 4087743 4089047 0.878077333333333
"7657" 11 4090226 4098101 0.958327666666667
"7658" 11 4105648 4107597 1.42371233333333
"7659" 11 4123132 4133055 41.0409658333333
"7660" 11 4135940 4161685 0.663991
"7661" 11 4182792 4185012 0.93661
"7662" 11 4188779 4190941 1.19642566666667
"7663" 11 4190072 4192496 0.915861333333333
"7664" 11 4200864 4202291 0.804210666666667
"7665" 11 4217454 4220518 0.639848333333333
"7666" 11 4225009 4226920 1.17441033333333
"7667" 11 4227334 4233551 0.989879666666667
"7668" 11 4234770 4240498 0.718746
"7669" 11 4249654 4259187 1.70852116666667
"7670" 11 4260952 4268829 0.8274665
"7671" 11 4271092 4277892 0.580983666666667
"7672" 11 4285409 4293650 1.311308
"7673" 11 4306099 4310062 1.1123715
"7674" 11 4554292 4558645 0.80448
"7675" 11 4560383 4565290 0.914220333333333
"7676" 11 4609050 4620187 0.900846
"7677" 11 4625556 4631426 1.11240566666667
"7678" 11 4634138 4637374 0.950213666666667
"7679" 11 4637899 4640711 1.560566
"7680" 11 4653805 4658022 0.816498166666667
"7681" 11 4665256 4667381 0.89157
"7682" 11 4670284 4682337 0.9550895
"7683" 11 4682864 4686837 0.848574333333333
"7684" 11 4694606 4696770 0.858501333333333
"7685" 11 4697484 4699482 0.683444333333333
"7686" 11 4701030 4706894 0.837740666666667
"7687" 11 4707403 4714087 0.7100135
"7688" 11 4720442 4744846 0.892344
"7689" 11 4748362 4752125 1.11161583333333
"7690" 11 4756379 4765569 0.829865666666667
"7691" 11 4767406 4771445 0.863898
"7692" 11 4774491 4776246 0.573513
"7693" 11 4787200 4789798 0.795432333333333
"7694" 11 4790584 4791737 0.754508
"7695" 11 4802340 4810274 0.603765333333333
"7696" 11 4863732 4867753 0.22184025
"7697" 11 4885705 4895838 0.943631333333333
"7698" 11 4921068 4932953 0.656796
"7699" 11 4946345 4951950 0.740911
"7700" 11 4952908 4958967 0.905822833333333
"7701" 11 4969471 4979046 1.08171733333333
"7702" 11 4980858 4985156 1.50672033333333
"7703" 11 4988936 4992759 1.12406166666667
"7704" 11 4997878 5003876 1.053253
"7705" 11 5009101 5011842 0.712608333333333
"7706" 11 5013296 5015751 1.020167
"7707" 11 5062437 5065780 1.00728733333333
"7708" 11 5068126 5071647 0.945395888888889
"7709" 11 5079354 5080755 0.871832333333333
"7710" 11 5088900 5094443 1.027884125
"7711" 11 5094051 5096837 2.58149766666667
"7712" 11 5119449 5124641 1.08383075
"7713" 11 5130398 5134910 1.00624133333333
"7714" 11 5145296 5172176 0.571674
"7715" 11 5173741 5182673 0.944134333333333
"7716" 11 5189002 5196132 0.869037333333333
"7717" 11 5239884 5245046 1.21520233333333
"7718" 11 5247357 5249139 0.775957
"7719" 11 5253223 5253936 1.399006
"7720" 11 5254443 5256484 1.6761375
"7721" 11 5269219 5283214 0.848022
"7722" 11 5410816 5413266 0.721738666666667
"7723" 11 5413900 5424398 0.9287005
"7724" 11 5427988 5432735 0.9248425
"7725" 11 5441626 5447170 1.12754866666667
"7726" 11 5489109 5498480 0.883770333333333
"7727" 11 5502920 5513429 0.829087333333333
"7728" 11 5516896 5519794 19.03171
"7729" 11 5527324 5527649 1.522048
"7730" 11 5528933 5530975 2.34375966666667
"7731" 11 5561299 5572291 0.619351
"7732" 11 5633886 5636525 1.1161045
"7733" 11 5644968 5646077 1.499931
"7734" 11 5661792 5665608 1.1038275
"7735" 11 5668353 5670404 0.954722333333333
"7736" 11 5671289 5673584 0.85177
"7737" 11 5691229 5699595 0.779822
"7738" 11 5708601 5718665 0.941218333333333
"7739" 11 5720289 5730521 0.965079333333333
"7740" 11 5736635 5744447 0.95084825
"7741" 11 5818927 5836905 0.812221
"7742" 11 5842754 5854706 0.826195
"7743" 11 5870465 5873553 0.732624
"7744" 11 5875523 5881288 0.834706
"7745" 11 5884307 5888511 1.260547
"7746" 11 5977045 5991514 0.565104666666667
"7747" 11 5999182 6000714 0.804736
"7748" 11 6000782 6005360 0.798818333333333
"7749" 11 6006856 6010095 1.117082
"7750" 11 6013319 6014866 1.01208433333333
"7751" 11 6034300 6036554 1.36269283333333
"7752" 11 6038567 6041569 0.931017
"7753" 11 6042689 6046676 0.814752666666667
"7754" 11 6048625 6051978 0.745699666666667
"7755" 11 6054503 6066827 0.783127666666667
"7756" 11 6070481 6072919 1.10157266666667
"7757" 11 6085209 6095518 0.759254
"7758" 11 6106841 6114790 0.506681
"7759" 11 6151636 6152709 0.790677333333333
"7760" 11 6181412 6186313 0.993672166666667
"7761" 11 6189394 6191153 0.956468666666667
"7762" 11 6193596 6194777 1.015196
"7763" 11 6208784 6209119 1.4495225
"7764" 11 6215044 6223326 0.958440333333333
"7765" 11 6226291 6229551 0.830537333333333
"7766" 11 6231625 6240446 0.732210333333333
"7767" 11 6248585 6263470 1.06926666666667
"7768" 11 6291989 6310775 1.33251466666667
"7769" 11 6315488 6332711 0.754494333333333
"7770" 11 6340326 6344694 0.749468666666667
"7771" 11 6349591 6352853 0.746043333333333
"7772" 11 6358787 6366216 0.991260666666667
"7773" 11 6371650 6372487 0.743619
"7774" 11 6374574 6385615 0.759645333333333
"7775" 11 6419935 6421392 0.651948333333333
"7776" 11 6532807 6556462 0.715810666666667
"7777" 11 6557595 6563009 1.06521966666667
"7778" 11 6569212 6574408 0.954767833333333
"7779" 11 6575522 6596061 0.475734333333333
"7780" 11 6641989 6651146 0.906620666666667
"7781" 11 6658043 6659208 1.36223466666667
"7782" 11 6663507 6677907 0.779744666666667
"7783" 11 6679970 6685721 0.633235
"7784" 11 6687403 6692798 1.137341
"7785" 11 6693166 6697052 0.762731666666667
