"lg" "pos1" "pos2" "study" "fst.outlier" "dxy.outlier"
"3002" 9 2550000 2624999 "roesti" FALSE TRUE
"3003" 9 2925000 2999999 "roesti" FALSE TRUE
"3004" 9 10200000 10274999 "roesti" TRUE TRUE
"3005" 9 11025000 11099999 "roesti" FALSE TRUE
"3006" 9 11475000 11549999 "roesti" TRUE FALSE
"3007" 9 11850000 11924999 "roesti" TRUE TRUE
"3008" 9 11925000 11999999 "roesti" TRUE FALSE
"3009" 9 12150000 12224999 "roesti" TRUE FALSE
"3010" 9 12750000 12824999 "roesti" FALSE TRUE
"3011" 9 15375000 15449999 "roesti" FALSE TRUE
"3012" 9 15750000 15824999 "roesti" FALSE TRUE
"3013" 9 16725000 16799999 "roesti" FALSE TRUE
"3014" 9 17025000 17099999 "roesti" FALSE TRUE
"3015" 9 19125000 19199999 "roesti" FALSE TRUE
"3016" 10 2400000 2474999 "roesti" FALSE TRUE
"3017" 10 2925000 2999999 "roesti" FALSE TRUE
"3018" 10 9075000 9149999 "roesti" FALSE TRUE
"3019" 10 11400000 11474999 "roesti" FALSE TRUE
"3020" 10 11775000 11849999 "roesti" FALSE TRUE
"3021" 10 12450000 12524999 "roesti" NA TRUE
"3022" 10 13950000 14024999 "roesti" FALSE TRUE
"3023" 11 1425000 1499999 "roesti" FALSE TRUE
"3024" 11 3075000 3149999 "roesti" TRUE FALSE
"3025" 11 3150000 3224999 "roesti" FALSE TRUE
"3026" 11 3750000 3824999 "roesti" FALSE TRUE
"3027" 11 3975000 4049999 "roesti" FALSE TRUE
"3028" 11 4350000 4424999 "roesti" FALSE TRUE
"3029" 11 5250000 5324999 "roesti" FALSE TRUE
"3030" 11 6000000 6074999 "roesti" FALSE TRUE
"3031" 11 6300000 6374999 "roesti" TRUE TRUE
"3032" 11 6675000 6749999 "roesti" TRUE FALSE
"3033" 11 6900000 6974999 "roesti" TRUE FALSE
"3034" 11 7275000 7349999 "roesti" FALSE TRUE
"3035" 11 8025000 8099999 "roesti" FALSE TRUE
"3036" 11 8100000 8174999 "roesti" TRUE FALSE
"3037" 11 8775000 8849999 "roesti" FALSE TRUE
"3038" 11 9000000 9074999 "roesti" TRUE FALSE
"3039" 11 9375000 9449999 "roesti" TRUE FALSE
"3040" 11 9450000 9524999 "roesti" FALSE TRUE
"3041" 11 10500000 10574999 "roesti" FALSE TRUE
"3042" 12 1950000 2024999 "roesti" FALSE TRUE
"3043" 12 2775000 2849999 "roesti" FALSE TRUE
"3044" 12 5025000 5099999 "roesti" FALSE TRUE
"3045" 12 6675000 6749999 "roesti" FALSE TRUE
"3046" 12 8400000 8474999 "roesti" TRUE TRUE
"3047" 12 11100000 11174999 "roesti" TRUE FALSE
"3048" 12 12000000 12074999 "roesti" FALSE TRUE
"3049" 12 12300000 12374999 "roesti" FALSE TRUE
"3050" 12 12375000 12449999 "roesti" TRUE FALSE
"3051" 12 12750000 12824999 "roesti" TRUE TRUE
"3052" 12 12825000 12899999 "roesti" TRUE TRUE
"3053" 12 13050000 13124999 "roesti" TRUE FALSE
"3054" 12 13125000 13199999 "roesti" FALSE TRUE
"3055" 12 13200000 13274999 "roesti" TRUE TRUE
"3056" 12 13275000 13349999 "roesti" TRUE TRUE
"3057" 12 13350000 13424999 "roesti" TRUE TRUE
"3058" 12 13500000 13574999 "roesti" FALSE TRUE
"3059" 12 13725000 13799999 "roesti" TRUE TRUE
"3060" 12 14100000 14174999 "roesti" TRUE FALSE
"3061" 12 14775000 14849999 "roesti" TRUE FALSE
"3062" 12 15375000 15449999 "roesti" TRUE FALSE
"3063" 12 17475000 17549999 "roesti" FALSE TRUE
"3064" 13 2250000 2324999 "roesti" FALSE TRUE
"3065" 13 2850000 2924999 "roesti" FALSE TRUE
"3066" 13 3000000 3074999 "roesti" FALSE TRUE
"3067" 13 3450000 3524999 "roesti" TRUE FALSE
"3068" 13 6675000 6749999 "roesti" TRUE TRUE
"3069" 13 6750000 6824999 "roesti" TRUE FALSE
"3070" 13 8400000 8474999 "roesti" TRUE FALSE
"3071" 13 11550000 11624999 "roesti" TRUE FALSE
"3072" 13 15975000 16049999 "roesti" TRUE FALSE
"3073" 14 225000 299999 "roesti" FALSE TRUE
"3074" 14 1500000 1574999 "roesti" FALSE TRUE
"3075" 14 7875000 7949999 "roesti" FALSE TRUE
"3076" 14 14025000 14099999 "roesti" FALSE TRUE
"3077" 15 2625000 2699999 "roesti" FALSE TRUE
"3078" 15 6300000 6374999 "roesti" TRUE FALSE
"3079" 15 11175000 11249999 "roesti" FALSE TRUE
"3080" 15 12450000 12524999 "roesti" FALSE TRUE
"3081" 15 14025000 14099999 "roesti" FALSE TRUE
"3082" 15 14400000 14474999 "roesti" NA TRUE
"3083" 16 3375000 3449999 "roesti" FALSE TRUE
"3084" 16 10425000 10499999 "roesti" TRUE FALSE
"3085" 16 12075000 12149999 "roesti" TRUE TRUE
"3086" 16 13875000 13949999 "roesti" FALSE TRUE
"3087" 16 15000000 15074999 "roesti" FALSE TRUE
"3088" 16 16425000 16499999 "roesti" FALSE TRUE
"3089" 16 16950000 17024999 "roesti" FALSE TRUE
"3090" 18 5400000 5474999 "roesti" FALSE TRUE
"3091" 18 6075000 6149999 "roesti" TRUE FALSE
"3092" 18 6225000 6299999 "roesti" TRUE FALSE
"3093" 18 6300000 6374999 "roesti" TRUE FALSE
"3094" 18 7350000 7424999 "roesti" FALSE TRUE
"3095" 18 10575000 10649999 "roesti" TRUE FALSE
"3096" 18 12450000 12524999 "roesti" FALSE TRUE
"3097" 18 12600000 12674999 "roesti" TRUE FALSE
"3098" 18 12975000 13049999 "roesti" FALSE TRUE
"3099" 18 14625000 14699999 "roesti" FALSE TRUE
"3100" 18 15600000 15674999 "roesti" FALSE TRUE
"3101" 19 1125000 1199999 "roesti" FALSE TRUE
"3102" 19 2475000 2549999 "roesti" NA TRUE
"3103" 19 2625000 2699999 "roesti" FALSE TRUE
"3104" 19 3450000 3524999 "roesti" FALSE TRUE
"3105" 19 6075000 6149999 "roesti" FALSE TRUE
"3106" 19 7200000 7274999 "roesti" NA TRUE
"3107" 19 10200000 10274999 "roesti" TRUE FALSE
"3108" 19 12450000 12524999 "roesti" FALSE TRUE
"3109" 19 12750000 12824999 "roesti" NA TRUE
"3110" 19 12825000 12899999 "roesti" FALSE TRUE
"3111" 19 13275000 13349999 "roesti" FALSE TRUE
"3112" 19 13350000 13424999 "roesti" FALSE TRUE
"3113" 19 13575000 13649999 "roesti" NA TRUE
"3114" 19 14250000 14324999 "roesti" FALSE TRUE
"3115" 19 14775000 14849999 "roesti" FALSE TRUE
"3116" 19 16350000 16424999 "roesti" FALSE TRUE
"3117" 19 16950000 17024999 "roesti" FALSE TRUE
"3118" 19 17250000 17324999 "roesti" FALSE TRUE
"3119" 19 17775000 17849999 "roesti" NA TRUE
"3120" 19 17850000 17924999 "roesti" FALSE TRUE
"3121" 19 18525000 18599999 "roesti" NA TRUE
"3122" 19 19050000 19124999 "roesti" FALSE TRUE
"3123" 20 600000 674999 "roesti" FALSE TRUE
"3124" 20 1425000 1499999 "roesti" FALSE TRUE
"3125" 20 5100000 5174999 "roesti" FALSE TRUE
"3126" 20 7500000 7574999 "roesti" FALSE TRUE
"3127" 20 7875000 7949999 "roesti" FALSE TRUE
"3128" 20 7950000 8024999 "roesti" FALSE TRUE
"3129" 20 8325000 8399999 "roesti" TRUE FALSE
"3130" 20 8700000 8774999 "roesti" TRUE FALSE
"3131" 20 8775000 8849999 "roesti" TRUE TRUE
"3132" 20 9000000 9074999 "roesti" TRUE TRUE
"3133" 20 9075000 9149999 "roesti" TRUE FALSE
"3134" 20 9300000 9374999 "roesti" TRUE TRUE
"3135" 20 10875000 10949999 "roesti" TRUE FALSE
"3136" 20 11250000 11324999 "roesti" TRUE FALSE
"3137" 20 11700000 11774999 "roesti" FALSE TRUE
"3138" 20 12075000 12149999 "roesti" TRUE TRUE
"3139" 20 12450000 12524999 "roesti" TRUE FALSE
"3140" 20 14775000 14849999 "roesti" TRUE FALSE
"3141" 20 15000000 15074999 "roesti" FALSE TRUE
"3142" 20 15225000 15299999 "roesti" FALSE TRUE
"3143" 20 16050000 16124999 "roesti" FALSE TRUE
"3144" 20 17325000 17399999 "roesti" FALSE TRUE
"3145" 20 17550000 17624999 "roesti" FALSE TRUE
"3146" 21 1425000 1499999 "roesti" TRUE FALSE
"3147" 21 1875000 1949999 "roesti" FALSE TRUE
"3148" 21 2100000 2174999 "roesti" FALSE TRUE
"3149" 21 2400000 2474999 "roesti" TRUE FALSE
"3150" 21 2475000 2549999 "roesti" FALSE TRUE
"3151" 21 2550000 2624999 "roesti" TRUE FALSE
"3152" 21 2625000 2699999 "roesti" TRUE FALSE
"3153" 21 2700000 2774999 "roesti" TRUE FALSE
"3154" 21 2850000 2924999 "roesti" FALSE TRUE
"3155" 21 2925000 2999999 "roesti" FALSE TRUE
"3156" 21 3450000 3524999 "roesti" FALSE TRUE
"3157" 21 4350000 4424999 "roesti" TRUE TRUE
"3158" 21 4425000 4499999 "roesti" FALSE TRUE
"3159" 21 4950000 5024999 "roesti" TRUE TRUE
"3160" 21 5175000 5249999 "roesti" FALSE TRUE
"3161" 21 5700000 5774999 "roesti" FALSE TRUE
"3162" 21 6150000 6224999 "roesti" FALSE TRUE
"3163" 21 6225000 6299999 "roesti" FALSE TRUE
"3164" 21 6600000 6674999 "roesti" FALSE TRUE
"3165" 21 6900000 6974999 "roesti" FALSE TRUE
"3166" 21 6975000 7049999 "roesti" TRUE FALSE
"3167" 21 7050000 7124999 "roesti" FALSE TRUE
"3168" 1 1950000 2024999 "roesti" FALSE TRUE
"3169" 1 2400000 2474999 "roesti" TRUE TRUE
"3170" 1 3525000 3599999 "roesti" FALSE TRUE
"3171" 1 9525000 9599999 "roesti" TRUE FALSE
"3172" 1 12300000 12374999 "roesti" NA TRUE
"3173" 1 12600000 12674999 "roesti" TRUE FALSE
"3174" 1 15750000 15824999 "roesti" TRUE FALSE
"3175" 1 21225000 21299999 "roesti" FALSE TRUE
"3176" 1 21750000 21824999 "roesti" TRUE FALSE
"3177" 1 21825000 21899999 "roesti" FALSE TRUE
"3178" 1 22275000 22349999 "roesti" FALSE TRUE
"3179" 1 23175000 23249999 "roesti" FALSE TRUE
"3180" 1 26625000 26699999 "roesti" NA TRUE
"3181" 2 3150000 3224999 "roesti" FALSE TRUE
"3182" 2 7575000 7649999 "roesti" FALSE TRUE
"3183" 2 12750000 12824999 "roesti" FALSE TRUE
"3184" 2 14775000 14849999 "roesti" NA TRUE
"3185" 2 15675000 15749999 "roesti" FALSE TRUE
"3186" 2 16200000 16274999 "roesti" FALSE TRUE
"3187" 2 16350000 16424999 "roesti" NA TRUE
"3188" 2 18225000 18299999 "roesti" NA TRUE
"3189" 2 19800000 19874999 "roesti" NA TRUE
"3190" 2 20700000 20774999 "roesti" NA TRUE
"3191" 3 300000 374999 "roesti" TRUE FALSE
"3192" 3 1275000 1349999 "roesti" FALSE TRUE
"3193" 3 1650000 1724999 "roesti" FALSE TRUE
"3194" 3 2475000 2549999 "roesti" FALSE TRUE
"3195" 3 11475000 11549999 "roesti" TRUE FALSE
"3196" 3 11775000 11849999 "roesti" NA TRUE
"3197" 3 13350000 13424999 "roesti" NA TRUE
"3198" 3 13800000 13874999 "roesti" FALSE TRUE
"3199" 3 15375000 15449999 "roesti" NA TRUE
"3200" 3 15525000 15599999 "roesti" NA TRUE
"3201" 3 15600000 15674999 "roesti" FALSE TRUE
"3202" 3 16125000 16199999 "roesti" TRUE FALSE
"3203" 4 1200000 1274999 "roesti" FALSE TRUE
"3204" 4 1425000 1499999 "roesti" NA TRUE
"3205" 4 3450000 3524999 "roesti" FALSE TRUE
"3206" 4 4425000 4499999 "roesti" FALSE TRUE
"3207" 4 4875000 4949999 "roesti" FALSE TRUE
"3208" 4 5925000 5999999 "roesti" TRUE TRUE
"3209" 4 7425000 7499999 "roesti" TRUE FALSE
"3210" 4 8175000 8249999 "roesti" FALSE TRUE
"3211" 4 10350000 10424999 "roesti" TRUE FALSE
"3212" 4 10875000 10949999 "roesti" FALSE TRUE
"3213" 4 11700000 11774999 "roesti" TRUE FALSE
"3214" 4 12000000 12074999 "roesti" NA TRUE
"3215" 4 12675000 12749999 "roesti" FALSE TRUE
"3216" 4 12825000 12899999 "roesti" TRUE FALSE
"3217" 4 14100000 14174999 "roesti" TRUE FALSE
"3218" 4 14550000 14624999 "roesti" TRUE FALSE
"3219" 4 15225000 15299999 "roesti" TRUE FALSE
"3220" 4 15600000 15674999 "roesti" FALSE TRUE
"3221" 4 16200000 16274999 "roesti" TRUE FALSE
"3222" 4 17625000 17699999 "roesti" FALSE TRUE
"3223" 4 18000000 18074999 "roesti" TRUE FALSE
"3224" 4 18825000 18899999 "roesti" FALSE TRUE
"3225" 4 18975000 19049999 "roesti" FALSE TRUE
"3226" 4 19275000 19349999 "roesti" NA TRUE
"3227" 4 20325000 20399999 "roesti" FALSE TRUE
"3228" 4 21900000 21974999 "roesti" FALSE TRUE
"3229" 4 24975000 25049999 "roesti" TRUE FALSE
"3230" 4 25425000 25499999 "roesti" FALSE TRUE
"3231" 4 25650000 25724999 "roesti" FALSE TRUE
"3232" 4 25875000 25949999 "roesti" FALSE TRUE
"3233" 4 26025000 26099999 "roesti" FALSE TRUE
"3234" 4 26850000 26924999 "roesti" NA TRUE
"3235" 4 27225000 27299999 "roesti" NA TRUE
"3236" 4 30375000 30449999 "roesti" FALSE TRUE
"3237" 4 30750000 30824999 "roesti" TRUE FALSE
"3238" 4 32025000 32099999 "roesti" TRUE FALSE
"3239" 5 825000 899999 "roesti" FALSE TRUE
"3240" 5 1725000 1799999 "roesti" FALSE TRUE
"3241" 5 2400000 2474999 "roesti" TRUE FALSE
"3242" 5 5475000 5549999 "roesti" NA TRUE
"3243" 5 7800000 7874999 "roesti" TRUE FALSE
"3244" 5 8925000 8999999 "roesti" TRUE FALSE
"3245" 5 9750000 9824999 "roesti" FALSE TRUE
"3246" 5 9825000 9899999 "roesti" FALSE TRUE
"3247" 5 10725000 10799999 "roesti" FALSE TRUE
"3248" 5 11175000 11249999 "roesti" FALSE TRUE
"3249" 5 11250000 11324999 "roesti" TRUE FALSE
"3250" 6 450000 524999 "roesti" TRUE FALSE
"3251" 6 2100000 2174999 "roesti" FALSE TRUE
"3252" 6 5175000 5249999 "roesti" FALSE TRUE
"3253" 6 6225000 6299999 "roesti" FALSE TRUE
"3254" 6 6525000 6599999 "roesti" FALSE TRUE
"3255" 6 11550000 11624999 "roesti" TRUE FALSE
"3256" 6 15075000 15149999 "roesti" FALSE TRUE
"3257" 7 3600000 3674999 "roesti" FALSE TRUE
"3258" 7 3675000 3749999 "roesti" TRUE FALSE
"3259" 7 6450000 6524999 "roesti" TRUE FALSE
"3260" 7 9000000 9074999 "roesti" FALSE TRUE
"3261" 7 9225000 9299999 "roesti" TRUE TRUE
"3262" 7 9450000 9524999 "roesti" FALSE TRUE
"3263" 7 11925000 11999999 "roesti" TRUE FALSE
"3264" 7 12150000 12224999 "roesti" TRUE TRUE
"3265" 7 12600000 12674999 "roesti" TRUE FALSE
"3266" 7 12750000 12824999 "roesti" TRUE FALSE
"3267" 7 13050000 13124999 "roesti" TRUE FALSE
"3268" 7 13125000 13199999 "roesti" TRUE FALSE
"3269" 7 13350000 13424999 "roesti" FALSE TRUE
"3270" 7 13650000 13724999 "roesti" TRUE FALSE
"3271" 7 13950000 14024999 "roesti" TRUE TRUE
"3272" 7 14100000 14174999 "roesti" TRUE FALSE
"3273" 7 14325000 14399999 "roesti" TRUE FALSE
"3274" 7 15825000 15899999 "roesti" TRUE FALSE
"3275" 7 16350000 16424999 "roesti" TRUE FALSE
"3276" 7 16875000 16949999 "roesti" FALSE TRUE
"3277" 7 17625000 17699999 "roesti" TRUE FALSE
"3278" 7 19650000 19724999 "roesti" FALSE TRUE
"3279" 7 20175000 20249999 "roesti" TRUE FALSE
"3280" 7 21975000 22049999 "roesti" FALSE TRUE
"3281" 7 26250000 26324999 "roesti" FALSE TRUE
"3282" 7 26700000 26774999 "roesti" TRUE FALSE
"3283" 8 2550000 2624999 "roesti" FALSE TRUE
"3284" 8 2775000 2849999 "roesti" TRUE TRUE
"3285" 8 2850000 2924999 "roesti" TRUE FALSE
"3286" 8 3375000 3449999 "roesti" TRUE FALSE
"3287" 8 3450000 3524999 "roesti" TRUE FALSE
"3288" 8 3600000 3674999 "roesti" FALSE TRUE
"3289" 8 3900000 3974999 "roesti" TRUE FALSE
"3290" 8 3975000 4049999 "roesti" TRUE FALSE
"3291" 8 6000000 6074999 "roesti" FALSE TRUE
"3292" 8 7275000 7349999 "roesti" FALSE TRUE
"3293" 8 7800000 7874999 "roesti" FALSE TRUE
"3294" 8 8100000 8174999 "roesti" FALSE TRUE
"3295" 8 9075000 9149999 "roesti" FALSE TRUE
"3296" 8 10200000 10274999 "roesti" FALSE TRUE
"3297" 8 10350000 10424999 "roesti" NA TRUE
"3298" 8 11925000 11999999 "roesti" NA TRUE
"3299" 8 12225000 12299999 "roesti" TRUE FALSE
"3300" 8 13200000 13274999 "roesti" FALSE TRUE
"3301" 8 13500000 13574999 "roesti" TRUE FALSE
"3302" 8 13575000 13649999 "roesti" TRUE FALSE
"3303" 8 14400000 14474999 "roesti" TRUE FALSE
"3304" 8 15000000 15074999 "roesti" FALSE TRUE
"3305" 8 15300000 15374999 "roesti" TRUE FALSE
"3306" 8 17550000 17624999 "roesti" TRUE FALSE
"3307" 8 17850000 17924999 "roesti" FALSE TRUE
"3308" 9 3750000 3824999 "roesti" FALSE TRUE
"3309" 9 3975000 4049999 "roesti" FALSE TRUE
"3310" 9 4950000 5024999 "roesti" FALSE TRUE
"3311" 9 7050000 7124999 "roesti" FALSE TRUE
"3312" 9 12150000 12224999 "roesti" FALSE TRUE
"3313" 9 14475000 14549999 "roesti" FALSE TRUE
"3314" 9 14625000 14699999 "roesti" NA TRUE
"3315" 9 14775000 14849999 "roesti" FALSE TRUE
"3316" 9 15225000 15299999 "roesti" FALSE TRUE
"3317" 9 15375000 15449999 "roesti" FALSE TRUE
"3318" 9 15750000 15824999 "roesti" FALSE TRUE
"3319" 9 15900000 15974999 "roesti" FALSE TRUE
"3320" 9 16350000 16424999 "roesti" FALSE TRUE
"3321" 10 0 74999 "roesti" TRUE FALSE
"3322" 10 75000 149999 "roesti" FALSE TRUE
"3323" 10 525000 599999 "roesti" FALSE TRUE
"3324" 10 1500000 1574999 "roesti" FALSE TRUE
"3325" 10 3000000 3074999 "roesti" FALSE TRUE
"3326" 10 6900000 6974999 "roesti" TRUE FALSE
"3327" 10 9300000 9374999 "roesti" FALSE TRUE
"3328" 10 10800000 10874999 "roesti" FALSE TRUE
"3329" 10 10950000 11024999 "roesti" NA TRUE
"3330" 10 11400000 11474999 "roesti" FALSE TRUE
"3331" 10 13350000 13424999 "roesti" TRUE FALSE
"3332" 10 13650000 13724999 "roesti" FALSE TRUE
"3333" 10 14700000 14774999 "roesti" FALSE TRUE
"3334" 10 15075000 15149999 "roesti" FALSE TRUE
"3335" 11 1200000 1274999 "roesti" NA TRUE
"3336" 11 1425000 1499999 "roesti" FALSE TRUE
"3337" 11 2325000 2399999 "roesti" TRUE FALSE
"3338" 11 4725000 4799999 "roesti" TRUE FALSE
"3339" 11 6300000 6374999 "roesti" TRUE FALSE
"3340" 11 7275000 7349999 "roesti" TRUE TRUE
"3341" 11 8700000 8774999 "roesti" NA TRUE
"3342" 11 9300000 9374999 "roesti" FALSE TRUE
"3343" 11 9975000 10049999 "roesti" FALSE TRUE
"3344" 11 10200000 10274999 "roesti" NA TRUE
"3345" 11 10275000 10349999 "roesti" FALSE TRUE
"3346" 11 11550000 11624999 "roesti" FALSE TRUE
"3347" 11 12075000 12149999 "roesti" NA TRUE
"3348" 11 12375000 12449999 "roesti" FALSE TRUE
"3349" 11 14850000 14924999 "roesti" FALSE TRUE
"3350" 11 14925000 14999999 "roesti" TRUE FALSE
"3351" 12 0 74999 "roesti" NA TRUE
"3352" 12 975000 1049999 "roesti" NA TRUE
"3353" 12 2700000 2774999 "roesti" FALSE TRUE
"3354" 12 2775000 2849999 "roesti" NA TRUE
"3355" 12 5025000 5099999 "roesti" FALSE TRUE
"3356" 12 5250000 5324999 "roesti" FALSE TRUE
"3357" 12 6675000 6749999 "roesti" NA TRUE
"3358" 12 8400000 8474999 "roesti" FALSE TRUE
"3359" 12 16575000 16649999 "roesti" FALSE TRUE
"3360" 12 17400000 17474999 "roesti" TRUE FALSE
"3361" 12 17925000 17999999 "roesti" NA TRUE
"3362" 13 2475000 2549999 "roesti" TRUE FALSE
"3363" 13 2850000 2924999 "roesti" FALSE TRUE
"3364" 13 3000000 3074999 "roesti" FALSE TRUE
"3365" 13 3375000 3449999 "roesti" TRUE FALSE
"3366" 13 3525000 3599999 "roesti" TRUE TRUE
"3367" 13 5550000 5624999 "roesti" NA TRUE
"3368" 13 18675000 18749999 "roesti" FALSE TRUE
"3369" 14 825000 899999 "roesti" NA TRUE
"3370" 14 1650000 1724999 "roesti" TRUE FALSE
"3371" 14 1950000 2024999 "roesti" TRUE FALSE
"3372" 14 2025000 2099999 "roesti" TRUE TRUE
"3373" 14 2175000 2249999 "roesti" TRUE FALSE
"3374" 14 4125000 4199999 "roesti" TRUE FALSE
"3375" 14 4575000 4649999 "roesti" NA TRUE
"3376" 14 6975000 7049999 "roesti" FALSE TRUE
"3377" 14 7950000 8024999 "roesti" NA TRUE
"3378" 14 9000000 9074999 "roesti" NA TRUE
"3379" 14 9075000 9149999 "roesti" FALSE TRUE
"3380" 14 10875000 10949999 "roesti" TRUE TRUE
"3381" 14 11850000 11924999 "roesti" FALSE TRUE
"3382" 14 12525000 12599999 "roesti" TRUE FALSE
"3383" 14 12675000 12749999 "roesti" TRUE FALSE
"3384" 14 13950000 14024999 "roesti" NA TRUE
"3385" 14 14400000 14474999 "roesti" FALSE TRUE
"3386" 15 750000 824999 "roesti" TRUE FALSE
"3387" 15 2625000 2699999 "roesti" FALSE TRUE
"3388" 15 2850000 2924999 "roesti" FALSE TRUE
"3389" 15 2925000 2999999 "roesti" FALSE TRUE
"3390" 15 3000000 3074999 "roesti" FALSE TRUE
"3391" 15 6375000 6449999 "roesti" FALSE TRUE
"3392" 15 6900000 6974999 "roesti" FALSE TRUE
"3393" 15 9450000 9524999 "roesti" NA TRUE
"3394" 15 9750000 9824999 "roesti" FALSE TRUE
"3395" 15 12450000 12524999 "roesti" FALSE TRUE
"3396" 15 14025000 14099999 "roesti" NA TRUE
"3397" 15 15600000 15674999 "roesti" FALSE TRUE
"3398" 15 16125000 16199999 "roesti" NA TRUE
"3399" 16 525000 599999 "roesti" NA TRUE
"3400" 16 7050000 7124999 "roesti" NA TRUE
"3401" 16 9525000 9599999 "roesti" FALSE TRUE
"3402" 16 9750000 9824999 "roesti" TRUE FALSE
"3403" 16 14625000 14699999 "roesti" FALSE TRUE
"3404" 16 15000000 15074999 "roesti" FALSE TRUE
"3405" 16 15075000 15149999 "roesti" NA TRUE
"3406" 16 16500000 16574999 "roesti" TRUE FALSE
"3407" 16 16950000 17024999 "roesti" NA TRUE
"3408" 16 17625000 17699999 "roesti" FALSE TRUE
"3409" 16 17925000 17999999 "roesti" FALSE TRUE
"3410" 17 0 74999 "roesti" NA TRUE
"3411" 17 75000 149999 "roesti" FALSE TRUE
"3412" 17 900000 974999 "roesti" FALSE TRUE
"3413" 17 1200000 1274999 "roesti" TRUE FALSE
"3414" 17 2025000 2099999 "roesti" NA TRUE
"3415" 17 2850000 2924999 "roesti" FALSE TRUE
"3416" 17 9600000 9674999 "roesti" FALSE TRUE
"3417" 17 11100000 11174999 "roesti" TRUE FALSE
"3418" 17 11700000 11774999 "roesti" FALSE TRUE
"3419" 18 825000 899999 "roesti" FALSE TRUE
"3420" 18 1575000 1649999 "roesti" FALSE TRUE
"3421" 18 2700000 2774999 "roesti" FALSE TRUE
"3422" 18 7575000 7649999 "roesti" TRUE FALSE
"3423" 18 12300000 12374999 "roesti" FALSE TRUE
"3424" 18 13425000 13499999 "roesti" FALSE TRUE
"3425" 18 14775000 14849999 "roesti" TRUE FALSE
"3426" 18 15375000 15449999 "roesti" FALSE TRUE
"3427" 19 1575000 1649999 "roesti" FALSE TRUE
"3428" 19 2475000 2549999 "roesti" FALSE TRUE
"3429" 19 2625000 2699999 "roesti" FALSE TRUE
"3430" 19 2700000 2774999 "roesti" FALSE TRUE
"3431" 19 3075000 3149999 "roesti" NA TRUE
"3432" 19 3375000 3449999 "roesti" FALSE TRUE
"3433" 19 3450000 3524999 "roesti" FALSE TRUE
"3434" 19 4950000 5024999 "roesti" NA TRUE
"3435" 19 6000000 6074999 "roesti" FALSE TRUE
"3436" 19 6375000 6449999 "roesti" NA TRUE
"3437" 19 7200000 7274999 "roesti" FALSE TRUE
"3438" 19 7800000 7874999 "roesti" FALSE TRUE
"3439" 19 8850000 8924999 "roesti" FALSE TRUE
"3440" 19 9225000 9299999 "roesti" TRUE FALSE
"3441" 19 9300000 9374999 "roesti" FALSE TRUE
"3442" 19 9600000 9674999 "roesti" TRUE FALSE
"3443" 19 9675000 9749999 "roesti" TRUE FALSE
"3444" 19 11700000 11774999 "roesti" TRUE FALSE
"3445" 19 12150000 12224999 "roesti" FALSE TRUE
"3446" 19 12375000 12449999 "roesti" NA TRUE
"3447" 19 12450000 12524999 "roesti" FALSE TRUE
"3448" 19 12525000 12599999 "roesti" FALSE TRUE
"3449" 19 12750000 12824999 "roesti" FALSE TRUE
"3450" 19 13575000 13649999 "roesti" FALSE TRUE
"3451" 19 13800000 13874999 "roesti" FALSE TRUE
"3452" 19 14250000 14324999 "roesti" FALSE TRUE
"3453" 19 14700000 14774999 "roesti" FALSE TRUE
"3454" 19 14775000 14849999 "roesti" FALSE TRUE
"3455" 19 14925000 14999999 "roesti" FALSE TRUE
"3456" 19 15075000 15149999 "roesti" FALSE TRUE
"3457" 19 15225000 15299999 "roesti" FALSE TRUE
"3458" 19 15525000 15599999 "roesti" FALSE TRUE
"3459" 19 15900000 15974999 "roesti" FALSE TRUE
"3460" 19 16275000 16349999 "roesti" FALSE TRUE
"3461" 19 16350000 16424999 "roesti" FALSE TRUE
"3462" 19 16575000 16649999 "roesti" NA TRUE
"3463" 19 16650000 16724999 "roesti" FALSE TRUE
"3464" 19 16950000 17024999 "roesti" FALSE TRUE
"3465" 19 17175000 17249999 "roesti" NA TRUE
"3466" 19 17250000 17324999 "roesti" NA TRUE
"3467" 19 17475000 17549999 "roesti" NA TRUE
"3468" 19 17775000 17849999 "roesti" NA TRUE
"3469" 19 17850000 17924999 "roesti" NA TRUE
"3470" 19 18000000 18074999 "roesti" FALSE TRUE
"3471" 19 18150000 18224999 "roesti" FALSE TRUE
"3472" 19 18300000 18374999 "roesti" NA TRUE
"3473" 19 18525000 18599999 "roesti" FALSE TRUE
"3474" 19 19050000 19124999 "roesti" NA TRUE
"3475" 19 19350000 19424999 "roesti" FALSE TRUE
"3476" 19 19425000 19499999 "roesti" FALSE TRUE
"3477" 19 19500000 19574999 "roesti" FALSE TRUE
"3478" 19 19650000 19724999 "roesti" FALSE TRUE
"3479" 19 19950000 20024999 "roesti" NA TRUE
"3480" 19 20100000 20174999 "roesti" FALSE TRUE
"3481" 20 5100000 5174999 "roesti" FALSE TRUE
"3482" 20 5925000 5999999 "roesti" FALSE TRUE
"3483" 20 9075000 9149999 "roesti" FALSE TRUE
"3484" 20 10125000 10199999 "roesti" NA TRUE
"3485" 20 14400000 14474999 "roesti" FALSE TRUE
"3486" 20 14850000 14924999 "roesti" TRUE FALSE
"3487" 20 15750000 15824999 "roesti" FALSE TRUE
"3488" 20 16500000 16574999 "roesti" FALSE TRUE
