lg pos gen.pos
9 10991951 20.3217558461617
9 10992002 20.3215584604331
9 10992485 20.3196891014747
9 10992522 20.3195459000638
9 10992527 20.3195265485217
9 10993162 20.3170689026861
9 11017182 20.2241040948541
9 11017222 20.223949282518
9 11017624 20.2223934185402
9 11096307 19.9178659424935
9 11114255 19.8484016472826
9 11121788 19.8192466140853
9 11141112 19.7444567745123
9 11141119 19.7444296823535
9 11145072 19.7291303532378
9 11244149 19.6452521062584
9 11267185 19.6302990060806
9 11269966 19.6284938067581
9 11270358 19.628239352197
9 11317999 19.5973146844783
9 11343584 19.5807069805345
9 11344162 19.5803317898807
9 11378216 19.5582266990032
9 11457372 19.5068450529852
9 11457536 19.5067385975056
9 11457566 19.5067191239422
9 11457577 19.5067119836357
9 11464055 19.5025069921896
9 11480247 19.4919964609308
9 11480259 19.4919886715054
9 11480292 19.4919672505857
9 11487213 19.4874746995209
9 11487245 19.48745392772
9 11487925 19.4870125269507
9 11488880 19.4863926185174
9 11488910 19.486373144954
9 11553346 19.4445465273532
9 11591908 19.419515209023
9 11591945 19.4194911916282
9 11638184 19.3894765884367
9 11738084 19.3246296224809
9 11909003 19.2136828900064
9 12122870 19.07485780424
9 12149418 19.0576249989127
9 12238455 18.999829410246
9 12238615 18.9997255512415
9 12283741 18.9704334172503
9 12284136 18.9701770153328
9 12320713 18.9464341977776
9 12320731 18.9464225136396
9 12322741 18.9451177848952
9 12341145 18.9331714028987
9 12382495 18.9063303414145
9 12414793 18.8834872172771
9 12414854 18.8834429046682
9 12486567 18.8313479845798
9 12543925 18.7896810563182
9 12543963 18.7896534517421
9 12544124 18.789536495512
9 12544155 18.7895139759894
9 12712298 18.6257825872948
9 12719694 18.6085209201823
9 12743550 18.5528429414593
9 12759219 18.5162727600118
9 12759437 18.5157639656053
9 12778865 18.4704205815245
9 12779631 18.4686327993438
9 12779637 18.4686187958281
9 12805320 18.4086767465514
9 12805785 18.4075914740788
9 12805803 18.4075494635315
9 12817422 18.3804316552324
9 12905376 18.1751541174806
9 12906812 18.1718026093717
9 12906843 18.1717302578736
9 12977413 18.0070255731618
9 12980177 18.0005746202279
9 13023811 17.8987363856705
9 13023812 17.8987340517512
9 13039845 17.86131432368
9 13089152 17.7977403882966
9 13089191 17.7977036013311
9 13089361 17.7975432478915
9 13090045 17.7968980611109
9 13090296 17.7966613039736
9 13090305 17.7966528146738
9 13107501 17.7804325926291
9 13143075 17.7468772205064
9 13143639 17.7463452243891
9 13143650 17.7463348485783
9 13159752 17.7311465480802
9 13159771 17.7311286262252
9 13159804 17.7310974987928
9 13168938 17.7224818028078
9 13190000 17.7026149548951
9 13190104 17.7025168563203
9 13190469 17.7021725680529
9 13190476 17.7021659652642
9 13210271 17.6834942221043
9 13259478 17.6552323892789
9 13259645 17.6552323891858
9 13300482 17.655232366436
9 13300498 17.6552323664271
9 13348099 17.6552323399092
9 13363128 17.6552323315367
9 13365722 17.6552323300916
9 13383914 17.6552323199571
9 13393583 17.6552323145706
9 13393598 17.6552323145623
9 13393722 17.6552323144932
9 13401117 17.6552323103735
9 13516060 17.6552322322849
9 13516206 17.6552322321823
9 13545659 17.6552322114766
9 13576892 17.6455294723838
9 13576958 17.6454865169221
9 13582937 17.6415951425984
9 13582965 17.6415769190692
9 13589425 17.6373724905475
9 13589488 17.6373314876069
9 13594373 17.6341521326025
9 13605510 17.6269037238647
9 13605569 17.6268653242854
9 13605967 17.6266062898346
9 13761471 17.5253980154024
9 13780330 17.5131238176485
9 13815351 17.4903307385066
9 13829697 17.4809937831549
9 13850736 17.4563815214114
9 13850783 17.4563189784941
9 13850790 17.4563096635916
9 13850797 17.456300348689
9 13923344 17.3597620291903
9 13930851 17.3497724615379
9 13930914 17.3496886274148
9 13930958 17.3496300765987
9 13950103 17.3241538180794
9 13981895 17.2983169144803
9 13981915 17.2983058432952
9 13981916 17.298305289736
9 13993627 17.2918225573205
9 14011999 17.2816525667187
9 14014822 17.2800898689466
9 14018948 17.2778058834674
9 14027098 17.2732943755529
9 14027139 17.2732716796235
9 14027151 17.2732650369125
9 14027160 17.2732600548792
9 14027373 17.2731421467583
9 14027391 17.2731321826917
9 14033482 17.2697604532798
9 14040194 17.2660449635716
9 14058815 17.2557371367157
9 14085710 17.2408491605979
9 14085825 17.2407855012838
9 14085837 17.2407788585727
9 14096372 17.2349471118391
9 14096606 17.2348175789738
9 14104502 17.2304466751097
9 14106635 17.2292659332224
9 14106636 17.2292653796631
9 14110023 17.2273904744722
9 14153528 17.2033078791569
9 14183647 17.1866352280065
9 14198571 17.1783739097101
9 14198577 17.1783705883546
9 14198582 17.1783678205583
9 14200544 17.1772817373033
9 14202846 17.1760074439022
9 14206998 17.1737090658824
9 14207254 17.1735673547136
9 14207263 17.1735623726803
9 14217515 17.1678872832154
9 14231712 17.1600284024961
9 14231721 17.1600234204629
9 14231739 17.1600134563963
9 14231754 17.1600051530075
9 14233542 17.1590153890626
9 14233671 17.1589439799189
9 14234795 17.1583217793182
9 14234823 17.1583062796591
9 14234826 17.1583046189813
9 14234979 17.1582199244156
9 14235068 17.158170657642
9 14235081 17.1581634613717
9 14235248 17.1580710169764
9 14235281 17.1580527495211
9 14247675 17.1511919361356
9 14254051 17.1476624423364
9 14254444 17.1474448935499
9 14254471 17.1474299474501
9 14254473 17.1474288403315
9 14254479 17.147425518976
9 14270010 17.1388281902129
9 14275888 17.1355743689219
9 14275947 17.135541708926
9 14298959 17.1228032033888
9 14298964 17.1228004355925
9 14298999 17.1227948999883
9 14299060 17.1227948999598
9 14299226 17.1227948998822
9 14299297 17.122794899849
9 14302118 17.1227948985306
9 14302156 17.1227948985129
9 14302221 17.1227948984825
9 14302256 17.1227948984661
9 14311220 17.1227948942767
9 14314474 17.122794892756
9 14314755 17.1227948926246
9 14314756 17.1227948926242
9 14314789 17.1227948926087
9 14333641 17.1227948837981
9 14333991 17.1227948836345
9 14348442 17.1227948768808
9 14376216 17.1227948639004
9 14376218 17.1227948638994
9 14376259 17.1227948638803
9 14376263 17.1227948638784
9 14376266 17.122794863877
9 14376267 17.1227948638765
9 14376288 17.1227948638667
9 14376315 17.1227948638541
9 14376317 17.1227948638532
9 14376376 17.1227948638256
9 14376393 17.1227948638177
9 14376398 17.1227948638153
9 14385228 17.1227948596886
9 14385231 17.1227948596872
9 14400635 17.122794852488
9 14411787 17.122794847276
9 14412014 17.1227948471699
9 14416736 17.1227948449631
9 14424528 17.1227948413214
9 14472582 17.122794818863
9 14472608 17.1227948188509
9 14472609 17.1227948188504
9 14472633 17.1227948188392
9 14482028 17.1227948144484
9 14491015 17.1227948102482
9 14491036 17.1227948102384
9 14491403 17.1227948100669
9 14491424 17.1227948100571
9 14512886 17.1227948000266
9 14516940 17.1227947983275
9 14530118 17.1227947928134
9 14530143 17.1227947928029
9 14530162 17.122794792795
9 14530179 17.1227947927879
9 14530271 17.1227947927494
9 14530303 17.122794792736
9 14530323 17.1227947927276
9 14535505 17.1227947905593
9 14535558 17.1227947905371
9 14535789 17.1227947904404
9 14536605 17.122794790099
9 14536641 17.1227947900839
9 14536649 17.1227947900806
9 14536667 17.1227947900731
9 14536890 17.1227947899797
9 14536945 17.1227947899567
9 14552711 17.1227947833597
9 14552875 17.1227947832911
9 14557917 17.1227947811813
9 14558629 17.1227947808834
9 14558833 17.122794780798
9 14558846 17.1227947807926
9 14571973 17.1227947752998
9 14572535 17.1227947750646
9 14584880 17.1227947698991
9 14584921 17.1227947698819
9 14584977 17.1227947698585
9 14639950 17.1227947468559
9 14639968 17.1227947468484
9 14640014 17.1227947468291
9 14640017 17.1227947468278
9 14640277 17.1227947467191
9 14640288 17.1227947467145
9 14640305 17.1227947467073
9 14640327 17.1227947466981
9 14681040 17.1227947296624
9 14681309 17.1227947295498
9 14681328 17.1227947295419
9 14712571 17.1227947164687
9 14723082 17.1227947120706
9 14723121 17.1227947120543
9 14752564 17.119715566915
9 14752618 17.119453719377
9 14772742 17.0218718702387
9 14787398 16.9508045088308
9 14787441 16.9505960006061
9 14860207 16.5977515942056
9 14901446 16.3977825087048
9 14901637 16.396856344265
9 14985744 16.2990097414703
9 14986037 16.2987499452213
9 14988170 16.2968586639952
9 15023840 16.2652309090324
9 15038193 16.2525044395348
9 15038198 16.2525000061517
9 15050145 16.2419068805969
9 15050343 16.2417313186266
9 15057592 16.235303799823
9 15057620 16.2352789728777
9 15057639 16.2352621260219
9 15057776 16.2351406513253
9 15092022 16.2047755238665
9 15092057 16.2047444901849
9 15106908 16.1915764557315
9 15125640 16.1749672293239
9 15127705 16.1731362421078
9 15127719 16.1731238286351
9 15127731 16.1731131885157
9 15127767 16.1730812681575
9 15128005 16.1728702391224
9 15131577 16.169703030243
9 15131580 16.1697003702132
9 15131602 16.1696808633276
9 15131965 16.1693589997153
9 15131966 16.1693581130386
9 15131967 16.169357226362
9 15141920 16.1605321339834
9 15141959 16.1604975535953
9 15142133 16.1603432718638
9 15142250 16.1602395306995
9 15157756 16.1464907230614
9 15157954 16.146315161091
9 15157967 16.146303634295
9 15157969 16.1463018609418
9 15157986 16.1462867874393
9 15158374 16.1459427569115
9 15158984 16.1454018841745
9 15158987 16.1453992241447
9 15159039 16.1453531169605
9 15179970 16.12679408867
9 15180023 16.1267470948092
9 15180024 16.1267462081326
9 15180210 16.1265812862817
9 15191873 16.1162399768864
9 15191894 16.1162213566774
9 15191918 16.1162000764386
9 15195486 16.1130364142657
9 15215527 16.0952665281651
9 15215528 16.0952656414885
9 15215536 16.0952585480755
9 15215611 16.0951920473292
9 15215647 16.0951601269709
9 15226724 16.0853384100738
9 15226739 16.0853251099245
9 15226740 16.0853242232479
9 15229126 16.0832086128374
9 15242762 16.0711178904749
9 15242765 16.071115230445
9 15242795 16.0710886301465
9 15246178 16.0680890031479
9 15246500 16.0678034932769
9 15250433 16.0643161941385
9 15306930 16.0142216252535
9 15306968 16.014187931542
9 15306971 16.0141852715121
9 15306996 16.0141631045967
9 15317453 16.0048911272026
9 15317460 16.0048849204663
9 15317482 16.0048654135807
9 15317507 16.0048432466653
9 15317552 16.0048033462175
9 15317684 16.0046863049039
9 15325687 15.9975902319303
9 15325937 15.9973685627759
9 15326038 15.9972790084374
9 15326073 15.9972479747558
9 15339228 15.9855837438465
9 15339247 15.9855668969908
9 15343240 15.9820263972553
9 15353436 15.9729858424585
9 15353441 15.9729814090754
9 15368277 15.9598266747713
9 15368288 15.9598169213285
9 15368295 15.9598107145922
9 15368299 15.9598071678857
9 15375812 15.953145566455
9 15398991 15.9325932891272
9 15399062 15.9325303350874
9 15405630 15.9267066430606
9 15416788 15.9168131053574
9 15424184 15.9102552450909
9 15424562 15.9099200813293
9 15424601 15.9098855009412
9 15430045 15.905058433433
9 15430066 15.905039813224
9 15434094 15.9014682798069
9 15446904 15.8901099523308
9 15458168 15.8801224269061
9 15459936 15.8785547826455
9 15460279 15.8782506525655
9 15460287 15.8782435591526
9 15460333 15.8782027720282
9 15462632 15.8761643024835
9 15462670 15.876130608772
9 15477076 15.8633571454136
9 15477143 15.8632977380802
9 15477712 15.8627932190846
9 15477890 15.8626353906466
9 15479559 15.8611555273712
9 15507124 15.8367142863971
9 15507141 15.8366992128946
9 15543850 15.8041502009258
9 15543863 15.8041386741298
9 15544253 15.8037928702488
9 15544305 15.8037467630646
9 15550945 15.7978592303214
9 15569502 15.7814051723218
9 15569525 15.7813847787596
9 15571995 15.7791946875133
9 15572420 15.7788178499506
9 15587939 15.7650575155165
9 15587957 15.7650415553373
9 15588355 15.7646886580434
9 15589224 15.7639181360624
9 15591898 15.761547162786
9 15592191 15.7612873665369
9 15592539 15.7609788030738
9 15592540 15.7609779163972
9 15598607 15.755598449356
9 15601943 15.7526404961585
9 15612646 15.7431503963165
9 15615515 15.7406065210995
9 15627425 15.7300462025796
9 15627760 15.7297491659126
9 15627795 15.729718132231
9 15627930 15.7295984308875
9 15628006 15.7295310434646
9 15628055 15.7294875963103
9 15628335 15.7292393268573
9 15628382 15.7291976530562
9 15628383 15.7291967663796
9 15750754 15.6206932619629
9 15750866 15.6205939541817
9 15778433 15.5961509398543
9 15785841 15.5895824394685
9 15785843 15.5895806661152
9 15812732 15.5657388185349
9 15812749 15.5657237450323
9 15812773 15.5657024647935
9 15812774 15.5657015781169
9 15813146 15.565371734415
9 15813228 15.5652990269323
9 15813241 15.5652875001363
9 15813242 15.5652866134597
9 15831059 15.5494886961575
9 15832977 15.5477880504042
9 15833152 15.5476328819961
9 15883642 15.5028645795551
9 15895296 15.4925312502494
9 15895369 15.4924665228563
9 15895618 15.4922457403784
9 15895666 15.4922031799008
9 15901133 15.4873557188304
9 15924187 15.4669142760799
9 15927925 15.4635998788819
9 15965980 15.4298574001854
9 15981201 15.4163612953833
9 15985378 15.4126576471501
9 16022393 15.3798373121362
9 16022411 15.3798213519571
9 16022420 15.3798133718676
9 16022756 15.3795154485239
9 16034872 15.3687724746207
9 16035215 15.3684683445407
9 16035326 15.3683699234361
9 16035743 15.3680001792864
9 16036257 15.3675444275048
9 16048609 15.3565921979197
9 16048636 15.3565682576511
9 16048646 15.3565593908849
9 16052620 15.3530357380051
9 16069511 15.3380588832511
9 16075798 15.332484347354
9 16080844 15.3280101771397
9 16080992 15.3278789490003
9 16081080 15.3278009214579
9 16083584 15.3255806832065
9 16083960 15.3252472927982
9 16083980 15.3252295592658
9 16083983 15.3252268992359
9 16084008 15.3252047323205
9 16100331 15.3107315098855
9 16101048 15.3100957627504
9 16111672 15.3006757103612
9 16111695 15.300655316799
9 16144921 15.2711945994905
9 16144954 15.2711653391622
9 16145038 15.2710908583262
9 16151944 15.2649674696026
9 16152018 15.2649018555329
9 16166813 15.2517834749701
9 16169180 15.2496847114154
9 16170082 15.248884929106
9 16231447 15.1944740184447
9 16231494 15.1944323446437
9 16233624 15.1925437234474
9 16235156 15.1911853348687
9 16257799 15.1711083162082
9 16257966 15.170960241213
9 16279030 15.1522832849322
9 16279062 15.1522549112805
9 16288095 15.1442455613904
9 16288243 15.1441143332509
9 16293959 15.1390460897027
9 16301879 15.1320236108884
9 16319251 15.1166202646812
9 16319315 15.1165635173776
9 16319710 15.1162132801135
9 16319987 15.1159676706903
9 16319991 15.1159641239839
9 16320025 15.1159339769789
9 16320033 15.1159268835659
9 16331058 15.1061512738529
9 16331576 15.1056919753648
9 16333215 15.1042387123879
9 16378381 15.064191076261
9 16378426 15.0641511758132
9 16378533 15.0640563014151
9 16378539 15.0640509813554
9 16378588 15.0640075342011
9 16379893 15.0628504212147
9 16379912 15.0628335743589
9 16379954 15.062796333941
9 16382710 15.0603526531819
9 16382750 15.0603171861172
9 16382873 15.0602081248932
9 16383381 15.0597576931712
9 16387345 15.0562429070576
9 16387513 15.0560939453858
9 16392015 15.0521021272517
9 16392020 15.0520976938687
9 16392072 15.0520515866845
9 16392147 15.0519850859382
9 16394838 15.0495990391592
9 16395055 15.0494066303331
9 16395056 15.0494057436565
9 16395127 15.0493427896166
9 16395248 15.0492355017459
9 16395296 15.0491929412682
9 16395315 15.0491760944125
9 16395365 15.0491317605816
9 16397758 15.0470099434348
9 16485376 14.9693211115222
9 16494080 14.9616034782394
9 16512226 14.9455138443299
9 16512295 14.9454526636432
9 16512334 14.9454180832551
9 16512350 14.9454038964292
9 16571324 14.8931130295615
9 16587922 14.8783959710566
9 16587980 14.8783445438127
9 16657459 14.7717255406759
9 16673458 14.7469106894756
9 16673492 14.7468579546209
9 16673525 14.7468067707913
9 16699520 14.7064878723006
9 16778330 14.6660572471047
9 16804785 14.6660572205733
9 16804796 14.6660572205622
9 16804827 14.6660572205311
9 16804862 14.666057220496
9 16821535 14.6660572037749
9 16821545 14.6660572037648
9 16821578 14.6660572037317
9 16821596 14.6660572037137
9 16821858 14.6660572034509
9 16821905 14.6660572034038
9 16823283 14.6660572020218
9 16823446 14.6660572018584
9 16825121 14.6660572001785
9 16826440 14.6628623381282
9 16886610 14.4943830753554
9 16886914 14.4935318588708
9 16940592 14.3432305481325
9 17117127 13.8882132990839
9 17117492 13.8878262849662
9 17152446 13.850764116554
9 17152779 13.8504110324412
9 17152830 13.8503569564959
9 17218572 13.7806498821767
9 17218646 13.7805714190405
9 17260716 13.735964065802
9 17293797 13.6972655991513
9 17293866 13.6971846052884
9 17333523 13.6506342629626
9 17333557 13.6505943529432
9 17363633 13.6152904193176
9 17380824 13.5951112092179
9 17381834 13.5939256468771
9 17381871 13.5938822153854
9 17393103 13.5806978230964
9 17399687 13.5729693652234
9 17427942 13.5398029652835
9 17438748 13.527118622061
9 17440149 13.5254740944972
9 17442854 13.5222989003073
9 17487812 13.4695261164284
9 17488020 13.4692819610156
9 17488040 13.4692584845337
9 17491828 13.4648120388436
9 17564863 13.3794268971575
9 17617052 46.1487316710139
9 17803801 46.3045904163132
9 17830856 46.3271702338976
9 17886822 46.3738788670866
9 17904892 46.3889598984579
9 17936290 46.415164338026
9 17936301 46.41517351851
9 17938676 46.417155668455
9 17946827 46.4239584070664
9 17987311 46.4577459263821
9 17987392 46.4578135281276
9 17987557 46.457951235387
9 17997627 46.4663555511539
9 17997862 46.4665516796748
9 18011816 46.4781975408677
9 18011817 46.4781983754571
9 18033192 46.4960377249625
9 18036328 46.4986549974794
9 18036347 46.4986708546789
9 18036354 46.4986766968051
9 18075252 46.572948641038
9 18082145 46.6208396619877
9 18082379 46.622465441605
9 18132544 46.9710006317895
9 18132632 46.97161203609
9 18179538 47.2975044238263
9 18179563 47.2976781182299
9 18179828 47.2995192789076
9 18179840 47.2996026522213
9 18250430 47.7900461701146
9 18275506 47.9642686046619
9 18275520 47.9643658735279
9 18275549 47.9645673590361
9 18310662 48.2085246227248
9 18313052 48.2251298077052
9 18324561 48.3050917633283
9 18324562 48.3050987111044
9 18331004 48.3498562850139
9 18331031 48.3500438749697
9 18350453 48.4849835832078
9 18350481 48.4851781209398
9 18389865 49.0899768901575
9 18389940 49.0915434655753
9 18389941 49.0915643532476
9 18390197 49.0969115973405
9 18402302 49.3497568697801
9 18402473 49.3533286617328
9 18404910 49.4042319189765
9 18404945 49.4049629875049
9 18404947 49.4050047628493
9 18404970 49.4054851793108
9 18414343 49.6012653311966
9 18414364 49.6017039723135
9 18414682 49.6083462520852
9 18444059 50.2219633994177
9 18449172 50.32876206757
9 18449234 50.3300571032487
9 18449406 50.3336497828736
9 18449417 50.3338795472683
9 18459805 50.5508606864755
9 18479642 50.9652094406585
9 18479647 50.9653138790196
9 18479661 50.965606306431
9 18494247 51.2702738936928
9 18494273 51.270816973171
9 18494568 51.2769788364812
9 18494588 51.2773965899259
9 18494675 51.2792138174106
9 18494698 51.2796942338721
9 18494911 51.2841433080588
9 18494979 51.285563669771
9 18502070 51.4336781536098
9 18502109 51.4344927728271
9 18502129 51.4349105262719
9 18502144 51.4352238413554
9 18502479 51.4422212115551
9 18502486 51.4423674252608
9 18502491 51.442471863622
9 18502517 51.4430149431002
9 18527135 51.6741478782983
9 18527300 51.6743382854032
9 18651702 51.817896010608
9 18651797 51.8180056389411
9 18665372 51.83367095075
9 18665446 51.8337563454516
9 18674659 51.8443879857975
9 18712014 51.8647627181827
9 18719125 51.8647627247464
9 18719399 51.8647627249993
9 18745307 51.8647627489131
9 18745319 51.8647627489242
9 18775823 51.8647627770803
9 18776208 51.8647627774356
9 18779119 51.8647627801226
9 18779159 51.8647627801595
9 18779197 51.8647627801946
9 18779391 51.8647627803736
9 18801037 51.8663952715701
9 18801057 51.8664805181273
9 18801137 51.866821504356
9 18804454 51.8809596458653
9 18804504 51.8811727622583
9 18804832 51.8825708057962
9 18804845 51.8826262160583
9 18804881 51.8827796598613
9 18835283 52.0123629514398
9 18854105 52.0925884864075
9 18854929 52.0961006445636
9 18854950 52.0961901534486
9 18856676 52.1035469313338
9 18870533 52.1626100084801
9 18870538 52.1626313201194
9 18899045 52.2841375004045
9 18899381 52.2855696425653
9 18899393 52.2856207904996
9 18899418 52.2857273486961
9 18903574 52.3034415832793
9 18907783 52.3213817212391
9 18907784 52.321385983567
9 18907808 52.3214882794356
9 18907819 52.3215351650421
9 18907834 52.3215990999599
9 18908009 52.3223450073353
9 18919025 52.3692988110334
9 18919085 52.3695545507049
9 18919089 52.3695716000164
9 18919093 52.3695886493278
9 18938262 52.4512932120628
9 19006770 52.7432967690478
9 19006791 52.7433862779329
9 19006955 52.7440852997018
9 19006983 52.7442046448818
9 19009502 52.7549414487594
9 19009506 52.7549584980709
9 19009635 52.7555083383647
9 19009892 52.7566037566245
9 19010152 52.757711961868
9 19023774 52.8157733919674
9 19027514 52.8317144981612
9 19027553 52.8318807289477
9 19027631 52.8322131905207
9 19028935 52.8377712660492
9 19028938 52.8377840530328
9 19028975 52.8379417591636
9 19043585 52.900214369188
9 19043595 52.9002569924666
9 19043599 52.900274041778
9 19043915 52.9016209373816
9 19043946 52.9017530695452
9 19044948 52.9060239220602
9 19063557 52.985341581194
9 19265823 53.5685644460601
9 19290150 NA
9 19309495 NA
9 19309502 NA
9 19326275 NA
9 19470749 NA
9 19519583 NA
9 19519595 NA
9 19519597 NA
9 19531057 NA
9 19531319 NA
9 19534170 NA
9 19534383 NA
9 19547462 NA
9 19547501 NA
9 19547543 NA
9 19547734 NA
9 19547769 NA
9 19547903 NA
9 19561570 NA
9 19561579 NA
9 19566226 NA
9 19566254 NA
9 19566320 NA
9 19582024 NA
9 19606468 NA
9 19606513 NA
9 19606517 NA
9 19606524 NA
9 19632233 NA
9 19654223 NA
9 19730450 NA
9 19730464 NA
9 19730468 NA
9 19730469 NA
9 19730476 NA
9 19730494 NA
9 19730869 NA
9 19730892 NA
9 19757119 NA
9 19771334 NA
9 19771528 NA
9 19771551 NA
9 19782941 NA
9 19822078 NA
9 19835941 NA
9 19836173 NA
9 19836175 NA
9 19865444 NA
9 19865452 NA
9 19879621 NA
9 19879651 NA
9 19879683 NA
9 19879841 NA
9 19894957 NA
9 19899773 NA
9 19899785 NA
9 19975277 NA
9 19979146 NA
9 19979260 NA
9 19979272 NA
9 20019611 NA
9 20020793 NA
9 20020855 NA
9 20022241 NA
9 20039727 NA
9 20039733 NA
9 20052031 NA
9 20059413 NA
9 20059426 NA
9 20063081 NA
9 20063169 NA
9 20063171 NA
9 20063727 NA
10 38998 NA
10 39000 NA
10 39015 NA
10 39041 NA
10 39053 NA
10 39061 NA
10 39062 NA
10 91812 NA
10 91854 NA
10 92164 NA
10 92222 NA
10 152008 NA
10 152165 NA
10 200573 NA
10 208023 NA
10 212064 NA
10 267063 NA
10 267109 NA
10 306342 1.97710325242735
10 306344 1.97710353454407
10 306543 1.97713160515723
10 372953 1.98649929068474
10 372998 1.98650563831083
10 373014 1.98650789524455
10 373123 1.98652327060553
10 373183 1.98653173410698
10 388133 1.98864055655294
10 388178 1.98864690417903
10 940498 2.06655625624278
10 940703 2.06658517320609
10 940776 2.06659547046619
10 998630 2.07475626068617
10 1060206 2.08344207011309
10 1060221 2.08344418598845
10 1060230 2.08344545551367
10 1060235 2.08344616080546
10 1060243 2.08344728927232
10 1060247 2.08344785350575
10 1060263 2.08345011043947
10 1060280 2.08345250843155
10 1060380 2.08346661426731
10 1060414 2.08347141025147
10 1179557 2.10027752614974
10 1217060 2.10556763773441
10 1217141 2.10557906346137
10 1250436 2.11027560147731
10 1250687 2.11031100712507
10 1251807 2.11046899248557
10 1251810 2.11046941566064
10 1266218 2.11250178447679
10 1266473 2.11253775435797
10 1266480 2.11253874176647
10 1274596 2.11368357139667
10 1275070 2.11375043305817
10 1275634 2.11382998997185
10 1287560 2.11551225194446
10 1287757 2.1155400404409
10 1310907 2.1188055414191
10 1311744 2.1189236072644
10 1311770 2.1189272747817
10 1311878 2.11894250908432
10 1312203 2.11898835305053
10 1313652 2.11919274661068
10 1319875 2.12007055276996
10 1319876 2.12007069382832
10 1320223 2.1201196410784
10 1320394 2.12014376205755
10 1326565 2.12101423318223
10 1326704 2.12103384029394
10 1333496 2.12199190865868
10 1335102 2.12221844838097
10 1365853 2.1265561339352
10 1396870 2.13093134101255
10 1399640 2.13132207266307
10 1404805 2.13205063908002
10 1404834 2.13205472977239
10 1404976 2.13207476005917
10 1404982 2.13207560640931
10 1405088 2.13209055859522
10 1405238 2.13211171734886
10 1411539 2.13300052606003
10 1411602 2.13300941273656
10 1419360 2.13410374347473
10 1419467 2.134118836719
10 1423681 2.13471325663788
10 1424190 2.13478505534189
10 1424265 2.13479563471871
10 1444658 2.13767223780503
10 1447300 2.13804491398578
10 1447452 2.13806635485613
10 1483771 2.14318945334542
10 1486442 2.14356622021854
10 1557768 2.22228314057357
10 1562806 2.23560455092101
10 1563022 2.23617569515187
10 1577767 2.27516422146648
10 1577790 2.27522503775032
10 1577938 2.27561637731591
10 1604864 2.34681373638999
10 1604879 2.3468533991838
10 1611656 2.36477304942688
10 1611661 2.36478627035815
10 1612226 2.36628023559163
10 1612251 2.36634634024798
10 1612278 2.36641773327684
10 1615955 2.37614040613264
10 1628110 2.40828049004951
10 1628581 2.40952590177512
10 1628604 2.40958671805896
10 1628821 2.41016050647607
10 1628947 2.41049367394407
10 1629087 2.41086386001962
10 1629108 2.41091938793096
10 1629147 2.41102251119486
10 1699478 2.59699077462201
10 1705500 2.61291406424334
10 1705536 2.61300925494849
10 1713203 2.6282713636218
10 1753027 2.67647679013813
10 1778666 2.70751181751992
10 1778698 2.70755055229414
10 1802462 2.736315963999
10 1802924 2.73687519730179
10 1811750 2.74755873221625
10 1811862 2.74769430392601
10 1812139 2.74802960181535
10 1830323 2.77004063726566
10 1841868 2.78401541752709
10 1842377 2.78463154252952
10 1842561 2.78485426748128
10 1855357 2.80034333532236
10 1855404 2.80040022702199
10 1916096 2.86055176503281
10 1916100 2.86055176505647
10 1916331 2.86055176642228
10 1943504 3.16768998297975
10 1943591 3.16893316814395
10 1950125 3.2623006608205
10 1970945 3.55980773114889
10 1971570 3.5687386590526
10 1971679 3.57029621287901
10 2064641 3.93421915481433
10 2072181 3.95184253752782
10 2095404 4.00612208882165
10 2095767 4.00697053549606
10 2095789 4.00702195650663
10 2097375 4.01072894390498
10 2097500 4.01102110873777
10 2097927 4.01201914380655
10 2128210 4.08280016485599
10 2128333 4.08308765505145
10 2128351 4.08312972678737
10 2128353 4.0831344014247
10 2129333 4.08542497371372
10 2133847 4.09597563015519
10 2133848 4.09597796747386
10 2146777 4.12619716045831
10 2160906 4.15922113583748
10 2160923 4.15926087025474
10 2164040 4.16654629252503
10 2172729 4.18685525438147
10 2222156 4.30238190390135
10 2299824 4.48391676976232
10 2299912 4.4841224538046
10 2300000 4.48432813784688
10 2300078 4.48451044870253
10 2349258 4.81966791106336
10 2349415 4.81966791149587
10 2379444 4.81966799422039
10 2379459 4.81966799426171
10 2381560 4.8197108855911
10 2397218 4.85701658478312
10 2397257 4.85710950356384
10 2487091 5.07114195861657
10 2509730 5.12508011955719
10 2509752 5.12513253527964
10 2517114 5.14267274203987
10 2523361 5.15755642468469
10 2523806 5.15861665179801
10 2565080 5.1749918997622
10 2565082 5.174991899768
10 2565146 5.1749918999536
10 2565147 5.1749918999565
10 2571310 5.21488614802608
10 2573064 5.22626781865681
10 2573114 5.22659226764856
10 2578393 5.26084759219795
10 2578762 5.2632420257571
10 2578825 5.26365083148671
10 2578888 5.26405963721632
10 2578917 5.26424781763153
10 2579230 5.26627886831991
10 2579279 5.26659682833183
10 2602537 5.41751752133614
10 2602589 5.41785494828756
10 2602616 5.41803015074311
10 2605863 5.43909986826762
10 2605933 5.43955409685607
10 2607510 5.449787218056
10 2607530 5.4499169976527
10 2607552 5.45005975520907
10 2607554 5.45007273316874
10 2633530 5.61863047336479
10 2639537 5.65760977523412
10 2639538 5.65761626421396
10 2646391 5.70208524302376
10 2646506 5.7028314757048
10 2647372 5.70845093224198
10 2656707 5.80397936567315
